timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-7-23 15:58:39,488.77,98.76,199.25,16.78,92.70,26.80,91.60,86.46,104.43,126.55
2024-7-23 16:0:15,455.33,99.91,205.56,16.78,92.00,26.80,92.90,77.44,97.76,119.55
2024-7-23 16:1:52,476.17,109.06,174.01,16.77,90.80,26.80,93.50,89.51,107.39,142.31
2024-7-23 16:3:28,439.10,103.98,186.83,16.77,91.30,26.70,92.30,78.85,98.15,123.50
2024-7-23 16:5:5,472.05,105.76,181.75,16.78,90.90,26.70,93.30,71.57,93.77,132.48
2024-7-23 16:6:41,472.53,109.70,173.61,16.77,93.10,26.70,94.60,74.25,92.61,117.33
2024-7-23 16:8:17,468.90,106.77,200.88,16.78,91.70,26.80,94.00,69.73,90.69,139.98
2024-7-23 16:9:54,461.63,109.32,195.79,16.77,93.70,26.60,94.10,89.44,112.22,138.38
2024-7-23 17:13:48,777.77,193.42,346.94,16.77,90.10,26.20,99.90,16.98,38.63,66.87
2024-7-23 17:15:24,404.94,105.50,174.01,16.78,91.20,26.10,99.90,33.02,53.25,102.35
2024-7-23 17:17:1,416.81,109.32,182.15,16.77,91.80,26.20,99.90,34.49,54.66,103.54
2024-7-23 17:18:38,447.34,105.88,175.84,16.77,88.70,26.20,99.90,33.34,51.12,97.69
2024-7-23 17:20:14,423.84,100.16,188.87,16.77,91.30,26.20,99.90,30.99,49.55,86.76
2024-7-23 17:21:51,429.17,107.16,192.12,16.78,93.30,26.20,99.90,26.62,45.17,62.63
2024-7-23 18:39:35,797.15,199.40,339.20,16.77,91.30,25.70,99.90,12.19,37.93,89.03
2024-7-23 22:48:14,791.82,190.88,334.93,16.77,91.70,24.30,99.90,123.23,147.78,413.30
2024-7-23 22:49:51,423.36,101.30,182.97,16.77,90.40,24.30,99.90,8.44,26.93,113.08
2024-7-23 22:51:27,418.75,103.72,190.90,16.77,88.20,24.30,99.90,8.75,28.76,69.75
2024-7-23 22:53:4,429.41,111.48,193.55,16.77,91.40,24.40,99.90,10.71,31.33,62.26
2024-7-23 22:54:40,425.05,103.59,175.23,16.78,90.80,24.40,99.90,14.09,32.56,54.46
2024-7-23 22:56:17,411.48,106.90,174.83,16.77,88.10,24.40,99.90,9.91,33.60,90.05
2024-7-23 22:57:53,416.57,107.79,183.37,16.78,94.30,24.40,99.90,11.46,30.56,74.49
2024-7-23 22:59:30,418.27,108.05,172.59,16.77,86.40,24.50,99.90,14.18,33.76,70.99
2024-7-23 23:1:7,424.81,103.98,172.59,16.77,89.20,24.50,99.90,11.90,31.50,245.69
2024-7-23 23:2:43,432.32,102.32,181.75,16.77,91.90,24.50,99.90,8.09,23.63,62.59
2024-7-23 23:4:20,434.98,110.21,178.49,16.77,91.90,24.50,99.90,8.89,31.19,76.83
2024-7-23 23:5:57,439.34,109.19,197.01,16.77,93.40,24.60,99.90,11.19,32.47,90.84
2024-7-23 23:7:33,432.56,104.23,194.97,16.77,91.50,24.50,99.90,9.45,32.74,117.40
2024-7-23 23:9:10,426.75,106.39,179.71,16.78,92.40,24.60,99.90,8.71,35.22,164.49
2024-7-23 23:10:47,422.87,99.91,177.07,16.78,92.90,24.60,99.90,8.17,43.24,769.22
2024-7-23 23:12:24,435.95,110.21,177.07,16.77,88.90,24.60,99.90,7.21,39.55,778.94
2024-7-23 23:14:0,424.32,107.92,174.01,16.77,92.30,24.60,99.90,10.44,30.15,65.02
2024-7-23 23:24:32,644.00,150.49,276.38,16.77,91.90,24.50,99.90,11.79,84.09,2322.80
2024-7-23 23:26:9,419.72,100.67,170.15,16.76,100.80,24.50,99.90,9.74,122.67,4949.97
2024-7-23 23:27:46,413.42,109.57,179.10,16.77,92.70,24.40,99.90,13.48,168.08,8976.47
2024-7-23 23:29:23,432.56,100.54,190.90,16.77,90.80,24.30,99.90,14.27,67.55,1495.95
2024-7-23 23:30:59,432.08,103.34,188.87,16.77,93.00,24.30,99.90,8.10,107.49,3495.57
2024-7-23 23:48:22,420.21,108.17,188.26,16.78,88.60,24.10,99.90,9.03,26.63,199.24
2024-7-23 23:49:58,414.88,109.70,180.12,16.78,91.50,24.20,99.90,8.13,62.32,4310.45
2024-7-23 23:51:35,416.81,104.36,177.07,16.78,93.10,24.10,99.90,8.78,50.42,2405.64
2024-7-23 23:53:12,416.33,107.54,171.57,16.77,93.00,24.10,99.90,7.68,57.46,2791.85
2024-7-23 23:54:49,425.29,107.41,187.04,16.77,91.10,24.20,99.90,11.17,87.09,2971.27
2024-7-23 23:56:26,411.00,101.69,174.22,16.77,90.80,24.20,99.90,8.60,79.96,3013.00
2024-7-23 23:58:2,420.45,107.28,180.12,16.77,90.40,24.30,99.90,8.07,99.65,6510.40
2024-7-23 23:59:39,430.14,109.44,189.07,16.77,89.60,24.30,99.90,11.17,39.96,1032.50
