timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-8-9 14:11:11,608.93,108.94,189.07,16.76,92.80,23.10,99.90,7.33,8.58,28.46
2024-8-9 14:12:48,609.41,107.03,201.89,16.76,92.60,23.30,99.90,5.40,6.49,7.03
2024-8-9 14:14:24,627.34,109.83,188.05,16.76,90.50,23.40,99.90,6.68,8.19,23.32
2024-8-9 14:16:0,624.19,113.01,197.01,16.77,88.60,23.60,99.90,6.22,8.14,10.21
2024-8-9 14:17:37,595.12,107.16,198.43,16.77,92.70,23.70,99.90,4.87,6.62,9.73
2024-8-9 14:19:13,666.59,114.15,184.80,16.77,93.80,23.60,99.90,6.92,8.72,12.05
2024-8-9 14:20:50,608.93,110.97,193.14,16.76,91.80,23.50,99.90,5.87,7.47,9.18
2024-8-9 14:22:26,558.78,110.21,179.51,16.77,91.20,23.60,99.90,11.11,14.03,35.12
2024-8-9 14:24:2,623.46,112.37,190.70,16.77,88.30,23.90,99.90,7.83,10.59,22.35
2024-8-9 14:25:39,579.61,114.79,191.72,16.77,92.50,24.10,99.90,8.91,11.86,30.22
2024-8-9 14:27:15,572.35,110.34,190.70,16.77,90.10,24.20,99.90,8.02,12.37,30.15
2024-8-9 14:28:52,561.20,111.86,191.11,16.77,91.30,24.30,99.90,9.21,10.75,13.63
2024-8-9 14:30:28,511.05,113.39,184.60,16.77,91.60,24.40,99.90,9.71,12.24,31.40
2024-8-9 14:32:4,487.56,115.17,180.32,16.77,89.40,24.30,99.90,3.88,5.90,7.90
2024-8-9 14:33:41,494.34,106.77,192.94,16.77,90.80,24.40,99.90,3.97,7.06,18.83
2024-8-9 14:35:17,510.57,109.70,190.29,16.77,89.80,24.50,99.90,3.65,6.32,11.10
2024-8-9 14:36:53,478.83,113.90,185.82,16.76,89.70,24.60,99.90,3.89,4.96,6.53
2024-8-9 14:38:30,488.77,114.91,188.67,16.77,91.70,24.70,99.90,3.15,4.27,4.56
2024-8-9 14:40:6,559.99,107.41,190.70,16.77,91.50,24.70,99.90,3.13,4.19,18.10
2024-8-9 20:16:7,703.65,110.21,191.92,16.76,90.60,23.70,99.90,5.33,6.69,17.90
2024-8-9 20:17:43,699.78,101.69,205.76,16.77,89.90,23.90,99.90,10.99,15.02,22.48
2024-8-9 20:19:19,665.38,103.59,191.31,16.77,93.20,23.90,99.90,10.01,11.85,19.93
2024-8-9 20:20:56,668.77,103.09,203.52,16.76,93.40,24.00,99.90,17.31,20.91,38.24
2024-8-9 20:22:32,639.21,110.97,193.75,16.77,92.40,24.10,99.90,12.58,15.36,39.56
2024-8-9 20:24:9,602.87,107.41,195.58,16.77,88.70,24.10,99.90,5.95,7.93,14.58
2024-8-9 20:25:45,632.91,109.95,186.43,16.77,88.80,23.90,99.90,10.44,12.48,30.38
2024-8-9 20:27:21,566.53,113.77,174.22,16.76,92.00,23.70,99.90,4.89,8.16,31.45
2024-8-9 20:28:58,577.68,105.88,192.53,16.76,91.00,23.60,99.90,5.69,9.15,16.13
2024-8-9 20:30:34,572.83,109.95,182.36,16.77,93.00,23.70,99.90,6.73,9.46,25.40
2024-8-9 20:32:10,608.93,109.19,186.43,16.76,88.00,23.80,99.90,5.34,7.37,28.93
2024-8-9 20:33:47,577.68,108.30,189.07,16.76,91.60,23.90,99.90,8.81,10.73,15.48
2024-8-9 20:35:23,562.41,106.27,193.35,16.76,90.50,23.90,99.90,5.67,6.89,12.25
2024-8-9 20:37:0,575.50,110.46,195.58,16.76,89.50,23.90,99.90,4.77,6.67,9.44
2024-8-9 20:38:36,535.28,109.95,185.21,16.76,90.80,23.90,99.90,5.69,7.84,15.12
2024-8-9 20:40:12,606.26,112.62,188.87,16.77,92.70,23.70,99.90,6.09,7.79,9.68
2024-8-9 20:41:49,696.39,103.59,189.07,16.76,91.10,23.50,99.90,5.36,6.82,8.26
2024-8-9 20:43:25,631.70,106.39,201.49,16.77,90.20,23.70,99.90,6.69,9.87,23.09
2024-8-9 20:45:2,663.44,103.59,205.76,16.76,89.50,23.90,99.90,6.66,9.25,11.94
2024-8-9 20:46:38,654.47,114.66,198.64,16.77,92.10,24.00,99.90,7.32,9.12,10.24
2024-8-9 20:48:14,696.14,104.99,188.67,16.76,91.80,23.90,99.90,7.94,11.69,22.42
2024-8-9 20:49:51,764.22,100.41,197.21,16.77,88.90,23.80,99.90,7.07,9.40,33.38
2024-8-9 20:51:27,546.18,109.44,175.64,16.76,92.80,23.50,99.90,6.48,8.89,14.72
2024-8-9 20:53:3,495.31,108.30,195.38,16.76,91.50,23.40,99.90,6.40,8.77,13.00
2024-8-9 20:54:40,507.90,109.95,174.22,16.76,90.20,23.70,99.90,7.77,9.98,11.26
2024-8-9 20:56:16,511.78,103.85,186.83,16.77,90.40,23.70,99.90,7.35,9.62,22.84
2024-8-9 20:57:53,514.45,106.52,182.15,16.77,93.30,23.80,99.90,9.08,14.58,21.94
2024-8-9 20:59:29,592.94,103.09,196.40,16.77,92.40,23.90,99.90,14.00,18.58,33.51
2024-8-9 21:1:5,633.88,108.17,208.40,16.76,90.60,23.90,99.90,5.95,9.23,33.73
2024-8-9 21:2:42,591.49,100.29,199.04,16.77,89.00,23.90,99.90,6.04,11.77,44.41
2024-8-9 21:4:18,577.43,110.21,182.97,16.76,90.70,23.90,99.90,18.12,22.97,34.52
2024-8-9 21:5:54,574.53,110.46,190.29,16.76,93.70,23.90,99.90,5.87,7.85,9.03
2024-8-9 21:7:31,578.89,106.27,199.45,16.76,91.30,24.00,99.90,6.86,10.75,24.54
2024-8-9 21:9:7,566.05,108.68,192.12,16.76,91.20,23.90,99.90,11.43,14.24,21.94
2024-8-9 21:10:43,571.14,112.62,183.17,16.77,92.00,23.70,99.90,5.88,9.24,29.61
2024-8-9 21:12:20,536.25,113.13,191.11,16.77,87.90,23.70,99.90,6.66,9.18,15.89
2024-8-9 21:13:56,530.44,109.06,187.85,16.76,91.50,23.90,99.90,15.74,18.15,31.38
2024-8-9 21:15:33,570.41,105.25,197.62,16.77,89.20,23.90,99.90,9.16,12.56,31.52
2024-8-9 21:17:9,576.47,105.88,197.21,16.76,87.40,24.00,99.90,6.42,10.73,31.71
2024-8-9 21:18:45,539.88,109.57,197.21,16.77,91.60,24.00,99.90,5.41,7.85,25.86
2024-8-9 21:20:22,560.48,108.55,188.46,16.76,89.30,24.00,99.90,7.69,9.62,12.55
2024-8-9 21:21:58,556.36,106.65,191.92,16.77,90.60,24.10,99.90,6.42,8.52,31.74
2024-8-9 21:23:34,560.48,102.07,198.23,16.76,89.50,24.10,99.90,5.79,9.53,25.75
2024-8-9 21:25:11,559.75,100.03,188.87,16.76,91.20,24.20,99.90,4.81,8.65,26.17
2024-8-9 21:26:47,566.77,102.45,190.70,16.76,91.80,24.20,99.90,5.67,8.07,11.50
2024-8-9 21:28:24,571.86,104.23,198.64,16.77,92.00,24.20,99.90,6.10,8.96,15.30
2024-8-9 21:30:0,560.72,108.17,189.48,16.77,90.00,24.10,99.90,6.10,9.90,25.48
2024-8-9 21:31:36,569.68,106.52,197.01,16.77,88.20,24.00,99.90,4.88,8.29,13.38
2024-8-9 21:33:13,569.92,105.63,196.19,16.76,91.10,24.10,99.90,6.67,10.56,27.32
2024-8-9 21:34:49,888.98,106.77,225.91,16.76,91.90,24.10,99.90,5.94,10.22,19.27
2024-8-9 21:36:26,798.86,112.37,214.10,16.77,92.30,24.10,99.90,5.04,8.19,41.26
2024-8-9 21:38:2,613.77,106.65,208.81,16.77,93.30,24.10,99.90,5.06,7.88,27.75
2024-8-9 21:39:38,563.63,106.39,209.22,16.77,92.20,24.10,99.90,7.17,9.16,27.62
2024-8-9 21:41:15,599.24,111.73,190.70,16.76,89.60,24.10,99.90,5.00,7.77,11.34
2024-8-9 21:42:51,575.74,109.32,199.86,16.77,91.80,24.20,99.90,6.58,9.59,38.06
2024-8-9 21:44:27,592.21,108.17,190.29,16.76,90.80,24.30,99.90,6.48,9.31,21.60
2024-8-9 21:46:4,575.25,104.23,189.89,16.77,89.00,24.30,99.90,6.18,8.26,19.23
2024-8-9 21:47:40,568.96,109.19,180.53,16.76,91.60,24.20,99.90,6.06,10.71,26.35
2024-8-9 21:49:17,595.36,102.32,198.43,16.77,91.60,24.20,99.90,6.64,11.24,21.72
2024-8-9 21:50:53,583.01,109.70,194.57,16.76,93.00,24.10,99.90,10.28,13.62,18.75
2024-8-9 21:52:29,575.25,108.30,192.33,16.76,91.10,24.20,99.90,6.62,9.20,13.69
2024-8-9 21:54:6,581.79,107.28,202.10,16.77,89.30,24.30,99.90,7.52,10.01,14.25
2024-8-9 21:55:42,573.32,107.03,207.18,16.76,90.60,24.30,99.90,6.36,8.24,28.60
2024-8-9 21:57:18,555.15,106.90,200.47,16.77,90.30,24.30,99.90,5.70,9.60,23.38
2024-8-9 21:58:55,521.23,110.34,194.36,16.77,92.30,24.40,99.90,5.38,8.33,17.59
2024-8-9 22:0:31,523.65,104.87,176.86,16.76,87.70,24.40,99.90,5.12,7.97,11.61
2024-8-9 22:2:8,506.45,110.34,189.68,16.76,92.70,24.50,99.90,6.19,9.51,13.65
2024-8-9 22:3:44,494.10,112.12,191.92,16.76,89.10,24.40,99.90,7.37,9.15,15.43
2024-8-9 22:5:20,483.44,107.54,187.44,16.76,89.60,24.40,99.90,5.33,8.09,9.07
2024-8-9 22:6:57,494.10,106.77,189.68,16.76,92.10,24.50,99.90,6.55,8.28,11.38
2024-8-9 22:8:33,500.64,105.63,191.51,16.77,92.90,24.50,99.90,6.76,12.95,50.98
2024-8-9 22:10:10,496.52,107.79,185.82,16.77,88.80,24.60,99.90,8.41,11.91,19.06
2024-8-9 22:11:46,497.97,112.75,191.72,16.77,90.30,24.70,99.90,10.66,13.93,20.37
2024-8-9 22:13:23,498.46,115.42,184.39,16.76,91.20,24.70,99.90,7.94,10.39,12.51
2024-8-9 22:14:59,512.75,104.87,191.92,16.77,89.00,24.70,99.90,5.43,8.39,13.88
2024-8-9 22:19:58,505.97,108.94,198.43,16.77,92.40,24.70,99.90,3.47,7.53,13.08
2024-8-9 22:21:35,506.69,108.17,197.21,16.76,89.80,24.80,99.90,3.75,7.76,13.14
2024-8-9 22:23:11,511.30,99.52,184.39,16.77,90.30,24.80,99.90,3.62,5.70,6.62
