timestamp,voltage,current,humidity,temperature,CO,NO2,SO2,PM1,PM2.5,PM10,WiFi,IoT
2024-09-16 15:28:25,4.22,-14.73,91.00,24.00,1173.70,137.79,531.93,0.00,0.00,0.00,1,1
2024-09-16 15:28:35,4.21,-14.65,91.00,24.00,1172.83,135.65,529.25,0.00,0.00,0.00,1,1
2024-09-16 15:28:45,4.22,-13.56,91.00,24.00,1182.71,139.16,527.29,0.00,0.00,0.00,1,1
2024-09-16 15:28:55,4.22,-15.13,91.00,24.00,1184.16,140.23,529.74,0.00,0.00,0.00,1,1
2024-09-16 15:29:05,4.21,-13.90,91.00,24.00,1182.42,136.57,522.90,0.00,0.00,0.00,1,1
2024-09-16 15:29:15,4.21,-14.73,91.00,24.00,1170.21,138.85,527.29,0.00,0.00,0.00,1,1
2024-09-16 15:29:25,4.21,-14.45,91.00,24.00,1171.67,139.01,526.81,0.00,0.00,0.00,1,1
2024-09-16 15:29:35,4.21,-13.76,91.00,24.00,1175.15,138.85,525.83,0.00,0.00,0.00,1,1
2024-09-16 15:29:45,4.22,-14.79,91.00,24.00,1178.93,138.24,529.74,0.00,0.00,0.00,1,1
2024-09-16 15:29:55,4.21,-14.12,91.00,24.00,1187.65,141.14,527.54,0.00,0.00,0.00,1,1
2024-09-16 15:30:05,4.21,-12.34,91.00,24.00,1170.21,139.16,523.14,0.00,0.00,0.00,1,1
2024-09-16 15:30:15,4.22,-14.83,91.00,24.00,1183.58,142.97,531.20,0.00,0.00,0.00,1,1
2024-09-16 15:30:25,4.22,-15.73,91.00,24.00,1175.73,140.99,528.03,0.00,0.00,0.00,1,1
2024-09-16 15:30:35,4.21,-13.28,91.00,24.00,1174.28,139.01,525.83,0.00,0.00,0.00,1,1
2024-09-16 15:30:45,4.22,-14.70,91.00,24.00,1172.54,139.77,535.84,0.00,0.00,0.00,1,1
2024-09-16 15:30:55,4.21,-14.26,91.00,24.00,1181.55,140.38,530.22,0.00,0.00,0.00,1,1
2024-09-16 15:31:05,4.21,-13.33,91.00,24.00,1171.08,137.79,524.61,0.00,0.00,0.00,1,1
2024-09-16 15:31:15,4.21,-14.83,91.00,24.00,1171.08,139.62,519.48,0.00,0.00,0.00,1,1
2024-09-16 15:31:25,4.21,-15.72,91.00,24.00,1173.99,139.01,518.02,0.00,0.00,0.00,1,1
2024-09-16 15:31:35,4.22,-13.96,91.00,24.00,1169.92,139.92,531.20,0.00,0.00,0.00,1,1
2024-09-16 15:31:45,4.22,-13.65,91.00,24.00,1167.89,139.92,523.39,0.00,0.00,0.00,1,1
2024-09-16 15:31:55,4.21,-15.92,91.00,24.00,1172.83,141.14,528.03,0.00,0.00,0.00,1,1
2024-09-16 15:32:05,4.21,-13.21,91.00,24.00,1167.60,138.70,530.96,0.00,0.00,0.00,1,1
2024-09-16 15:32:15,4.22,-14.92,91.00,24.00,1165.85,140.99,527.78,0.00,0.00,0.00,1,1
2024-09-16 15:32:25,4.21,-14.86,91.00,24.00,1171.08,142.21,529.25,0.00,0.00,0.00,1,1
2024-09-16 15:32:35,4.22,-13.80,91.00,24.00,1175.44,139.47,528.76,0.00,0.00,0.00,1,1
2024-09-16 15:32:45,4.22,-13.58,91.00,24.00,1167.02,139.92,533.89,0.00,0.00,0.00,1,1
2024-09-16 15:32:55,4.21,-14.91,91.00,24.00,1168.18,139.77,528.27,0.00,0.00,0.00,1,1
2024-09-16 15:33:05,4.21,-13.86,91.00,24.00,1169.34,138.40,529.98,0.00,0.00,0.00,1,1
2024-09-16 15:33:15,3.79,-12.94,81.90,21.60,1046.24,127.23,468.63,0.00,0.00,0.00,1,1
2024-09-16 15:33:25,4.21,-14.81,91.00,24.00,1167.02,138.40,519.97,0.00,0.00,0.00,1,1
2024-09-16 15:33:35,4.22,-13.65,91.00,24.00,1160.33,141.30,526.56,0.00,0.00,0.00,1,1
2024-09-16 15:33:45,4.21,-15.02,91.00,24.00,1156.55,140.23,525.34,0.00,0.00,0.00,1,1
2024-09-16 15:33:55,4.21,-14.90,91.00,24.00,1162.07,140.84,530.22,0.00,0.00,0.00,1,1
2024-09-16 15:34:05,4.22,-15.26,91.00,24.00,1167.60,142.06,527.29,0.00,0.00,0.00,1,1
2024-09-16 15:34:15,4.22,-15.17,91.00,24.00,1169.05,141.91,529.49,0.00,0.00,0.00,1,1
2024-09-16 15:34:25,4.21,-14.30,91.00,24.00,1167.89,140.69,526.81,0.00,0.00,0.00,1,1
2024-09-16 15:34:35,4.22,-13.53,91.00,24.00,1167.60,145.26,527.78,0.00,0.00,0.00,1,1
2024-09-16 15:34:45,4.22,-14.87,91.00,24.00,1162.95,142.97,526.81,0.00,0.00,0.00,1,1
2024-09-16 15:34:55,4.21,-13.99,91.00,24.00,1162.36,143.13,523.88,0.00,0.00,0.00,1,1
2024-09-16 15:35:05,4.22,-14.43,91.00,24.00,1160.91,142.97,521.44,0.00,0.00,0.00,1,1
2024-09-16 15:35:15,4.22,-15.38,91.00,24.00,1159.75,142.67,523.39,0.00,0.00,0.00,1,1
2024-09-16 15:35:25,4.21,-14.66,91.00,24.00,1157.42,139.92,523.63,0.00,0.00,0.00,1,1
2024-09-16 15:35:35,4.22,-14.65,91.00,24.00,1159.46,142.36,526.81,0.00,0.00,0.00,1,1
2024-09-16 15:35:45,4.22,-14.41,91.00,24.00,1153.06,143.89,529.25,0.00,0.00,0.00,1,1
2024-09-16 15:35:55,4.21,-14.52,91.00,24.00,1164.98,144.35,525.10,0.00,0.00,0.00,1,1
2024-09-16 15:36:05,4.22,-14.77,91.00,24.00,1155.10,140.53,521.44,0.00,0.00,0.00,1,1
2024-09-16 15:36:15,4.21,-15.33,91.00,24.00,1160.04,142.36,524.85,0.00,0.00,0.00,1,1
2024-09-16 15:36:25,4.21,-13.11,91.00,24.00,1162.07,142.82,525.83,0.00,0.00,0.00,1,1
2024-09-16 15:36:35,4.22,-15.34,91.00,24.00,1162.95,146.03,524.85,0.00,0.00,0.00,1,1
2024-09-16 15:36:45,4.21,-15.60,91.00,24.00,1158.59,146.79,524.85,0.00,0.00,0.00,1,1
2024-09-16 15:36:55,4.21,-14.35,91.00,24.00,1164.98,137.79,525.59,0.00,0.00,0.00,1,1
2024-09-16 15:37:05,4.21,-15.18,91.00,24.00,1157.42,144.50,528.52,0.00,0.00,0.00,1,1
2024-09-16 15:37:15,4.22,-15.56,91.00,24.00,1163.24,143.13,520.46,0.00,0.00,0.00,1,1
2024-09-16 15:37:25,4.21,-13.78,91.00,24.00,1160.62,145.11,524.37,0.00,0.00,0.00,1,1
2024-09-16 15:37:35,4.22,-13.92,91.00,24.00,1155.39,143.74,526.32,0.00,0.00,0.00,1,1
2024-09-16 15:37:45,4.21,-15.62,91.00,24.00,1151.90,142.82,523.39,0.00,0.00,0.00,1,1
2024-09-16 15:37:55,4.22,-13.82,91.00,24.00,1153.65,143.89,525.34,0.00,0.00,0.00,1,1
2024-09-16 15:38:05,4.21,-13.93,91.00,24.00,1148.70,145.87,526.32,0.00,0.00,0.00,1,1
2024-09-16 15:38:15,4.21,-14.24,91.00,24.00,1146.67,144.50,522.66,0.00,0.00,0.00,1,1
2024-09-16 15:38:25,4.22,-13.61,91.00,24.00,1153.65,145.26,521.19,0.00,0.00,0.00,1,1
2024-09-16 15:38:35,4.22,-13.79,91.00,24.00,1155.97,147.86,527.29,0.00,0.00,0.00,1,1
2024-09-16 15:38:45,4.21,-14.44,91.00,24.00,1153.36,145.42,523.39,0.00,0.00,0.00,1,1
2024-09-16 15:38:55,4.22,-15.18,91.00,24.00,1160.04,144.20,521.68,0.00,0.00,0.00,1,1
2024-09-16 15:39:05,4.22,-13.99,91.00,24.00,1153.36,145.72,518.02,0.00,0.00,0.00,1,1
2024-09-16 15:39:15,2.95,-10.35,63.70,16.80,805.58,101.84,366.93,0.00,0.00,0.00,1,1
2024-09-16 15:39:25,4.22,-13.60,91.00,24.00,1151.03,144.35,525.10,0.00,0.00,0.00,1,1
2024-09-16 15:39:35,4.22,-14.98,91.00,24.00,1149.29,144.96,520.95,0.00,0.00,0.00,1,1
2024-09-16 15:39:45,4.21,-14.97,91.00,24.00,1151.90,145.72,521.19,0.00,0.00,0.00,1,1
2024-09-16 15:39:55,4.22,-14.83,91.00,24.00,1155.39,144.81,525.59,0.00,0.00,0.00,1,1
2024-09-16 15:40:05,4.22,-14.12,91.00,24.00,1148.70,144.35,524.61,0.00,0.00,0.00,1,1
2024-09-16 15:40:15,2.95,-10.20,63.70,16.80,802.09,101.68,369.13,0.00,0.00,0.00,1,1
2024-09-16 15:40:25,4.22,-13.56,91.00,24.00,1149.58,146.48,521.44,0.00,0.00,0.00,1,1
2024-09-16 15:40:35,4.22,-14.97,91.00,24.00,1155.10,147.25,526.07,0.00,0.00,0.00,1,1
2024-09-16 15:40:45,4.21,-15.07,91.00,24.00,1149.00,146.48,520.21,0.00,0.00,0.00,1,1
2024-09-16 15:40:55,4.22,-14.75,91.00,24.00,1149.87,146.79,522.17,0.00,0.00,0.00,1,1
2024-09-16 15:41:05,4.21,-14.68,91.00,24.00,1142.02,146.18,525.83,0.00,0.00,0.00,1,1
2024-09-16 15:41:15,4.21,-13.23,91.00,24.00,1150.45,145.87,521.92,0.00,0.00,0.00,1,1
2024-09-16 15:41:25,4.22,-14.75,91.00,24.00,1150.45,145.42,521.92,0.00,0.00,0.00,1,1
2024-09-16 15:41:35,4.21,-14.26,91.00,24.00,1154.23,147.09,527.05,0.00,0.00,0.00,1,1
2024-09-16 15:41:45,4.21,-14.63,91.00,24.00,1145.80,143.43,528.52,0.00,0.00,0.00,1,1
2024-09-16 15:41:55,4.22,-14.70,91.00,24.00,1146.09,146.79,524.85,0.00,0.00,0.00,1,1
2024-09-16 15:42:05,4.21,-14.44,91.00,24.00,1138.82,145.42,521.68,0.00,0.00,0.00,1,1
2024-09-16 15:42:15,4.21,-13.13,91.00,24.00,1145.22,145.26,522.90,0.00,0.00,0.00,1,1
2024-09-16 15:42:25,4.22,-14.74,91.00,24.00,1147.54,146.03,518.99,0.00,0.00,0.00,1,1
2024-09-16 15:42:35,4.21,-14.99,91.00,24.00,1143.47,145.57,520.46,0.00,0.00,0.00,1,1
2024-09-16 15:42:45,4.22,-14.08,91.00,24.00,1140.86,144.96,517.77,0.00,0.00,0.00,1,1
2024-09-16 15:42:55,4.22,-15.32,91.00,24.00,1149.87,146.64,525.10,0.00,0.00,0.00,1,1
2024-09-16 15:43:05,4.21,-13.93,91.00,24.00,1146.09,145.57,519.48,0.00,0.00,0.00,1,1
2024-09-16 15:43:15,4.21,-14.73,91.00,24.00,1146.38,148.32,524.61,0.00,0.00,0.00,1,1
2024-09-16 15:43:25,4.22,-13.79,91.00,24.00,1146.96,146.79,523.39,0.00,0.00,0.00,1,1
2024-09-16 15:43:35,4.21,-15.98,91.00,24.00,1144.05,148.16,525.59,0.00,0.00,0.00,1,1
2024-09-16 15:43:45,4.22,-13.78,91.00,24.00,1137.95,145.72,520.46,0.00,0.00,0.00,1,1
2024-09-16 15:43:55,4.22,-15.10,91.00,24.00,1151.90,148.47,519.97,0.00,0.00,0.00,1,1
2024-09-16 15:44:05,4.21,-14.12,91.00,24.00,1135.04,144.04,521.19,0.00,0.00,0.00,1,1
2024-09-16 15:44:15,4.22,-13.79,91.00,24.00,1139.99,146.33,522.66,0.00,0.00,0.00,1,1
2024-09-16 15:44:25,4.22,-14.01,91.00,24.00,1143.47,147.40,521.44,0.00,0.00,0.00,1,1
2024-09-16 15:44:35,4.21,-14.72,91.00,24.00,1142.02,147.71,522.41,0.00,0.00,0.00,1,1
2024-09-16 15:44:45,4.21,-15.11,91.00,24.00,1135.34,145.87,520.21,0.00,0.00,0.00,1,1
2024-09-16 15:44:55,4.22,-14.60,91.00,24.00,1139.11,146.03,517.53,0.00,0.00,0.00,1,1
2024-09-16 15:45:05,4.21,-13.20,91.00,24.00,1131.56,148.47,515.09,0.00,0.00,0.00,1,1
2024-09-16 15:45:15,4.22,-13.62,91.00,24.00,1133.88,145.26,516.80,0.00,0.00,0.00,1,1
2024-09-16 15:45:25,4.22,-14.64,91.00,24.00,1136.79,148.93,529.00,0.00,0.00,0.00,1,1
2024-09-16 15:45:35,4.21,-14.90,91.00,24.00,1129.52,146.33,518.02,0.00,0.00,0.00,1,1
2024-09-16 15:45:45,4.22,-14.77,91.00,24.00,1146.09,149.69,519.97,0.00,0.00,0.00,1,1
2024-09-16 15:45:55,4.22,-15.10,91.00,24.00,1138.82,146.94,527.05,0.00,0.00,0.00,1,1
2024-09-16 15:46:05,4.21,-13.87,91.00,24.00,1143.76,144.81,523.63,0.00,0.00,0.00,1,1
2024-09-16 15:46:15,4.22,-13.56,91.00,24.00,1141.15,147.71,522.41,0.00,0.00,0.00,1,1
2024-09-16 15:46:25,4.22,-15.04,91.00,24.00,1139.69,147.71,520.70,0.00,0.00,0.00,1,1
2024-09-16 15:46:35,4.22,-14.67,91.00,24.00,1133.59,146.33,525.83,0.00,0.00,0.00,1,1
2024-09-16 15:46:45,4.22,-14.93,91.00,24.00,1149.00,150.30,526.81,0.00,0.00,0.00,1,1
2024-09-16 15:46:55,4.22,-15.18,91.00,24.00,1135.34,149.54,524.61,0.00,0.00,0.00,1,1
2024-09-16 15:47:05,4.21,-12.99,91.00,24.00,1135.92,142.97,520.70,0.00,0.00,0.00,1,1
2024-09-16 15:47:15,4.22,-14.82,91.00,24.00,1137.08,149.54,519.48,0.00,0.00,0.00,1,1
2024-09-16 15:47:25,4.22,-13.95,91.00,24.00,1138.82,148.93,518.02,0.00,0.00,0.00,1,1
2024-09-16 15:47:35,4.21,-14.68,91.00,24.00,1137.95,147.40,520.21,0.00,0.00,0.00,1,1
2024-09-16 15:47:45,4.22,-14.72,91.00,24.00,1140.57,149.23,519.24,0.00,0.00,0.00,1,1
2024-09-16 15:47:55,4.22,-15.06,91.00,24.00,1139.11,148.47,515.58,0.00,0.00,0.00,1,1
2024-09-16 15:48:05,4.21,-12.50,91.00,24.00,1128.94,147.25,519.48,0.00,0.00,0.00,1,1
2024-09-16 15:48:15,2.95,-9.70,63.70,16.80,799.18,105.50,359.61,0.00,0.00,0.00,1,1
2024-09-16 15:48:25,4.21,-14.28,91.00,24.00,1131.27,153.50,517.77,0.00,0.00,0.00,1,1
2024-09-16 15:48:35,4.22,-14.14,91.00,24.00,1130.98,149.54,518.99,0.00,0.00,0.00,1,1
2024-09-16 15:48:45,4.22,-15.04,91.00,24.00,1133.59,150.76,522.41,0.00,0.00,0.00,1,1
2024-09-16 15:48:55,4.22,-15.69,91.00,24.00,1138.53,149.08,517.77,0.00,0.00,0.00,1,1
2024-09-16 15:49:05,4.21,-13.37,91.00,24.00,1130.39,148.77,523.39,0.00,0.00,0.00,1,1
2024-09-16 15:49:15,4.22,-13.68,91.00,24.00,1132.14,150.91,521.44,0.00,0.00,0.00,1,1
2024-09-16 15:49:25,4.21,-15.91,91.00,24.00,1139.40,152.28,518.51,0.00,0.00,0.00,1,1
2024-09-16 15:49:35,4.22,-13.94,91.00,24.00,1142.02,150.15,519.97,0.00,0.00,0.00,1,1
2024-09-16 15:49:45,4.22,-15.03,91.00,24.00,1139.69,151.06,515.82,0.00,0.00,0.00,1,1
2024-09-16 15:49:55,4.21,-14.67,91.00,24.00,1134.75,148.01,521.92,0.00,0.00,0.00,1,1
2024-09-16 15:50:05,4.22,-12.85,91.00,24.00,1129.81,147.40,517.29,0.00,0.00,0.00,1,1
2024-09-16 15:50:15,4.22,-13.79,91.00,24.00,1128.94,148.77,519.73,0.00,0.00,0.00,1,1
2024-09-16 15:50:25,4.21,-14.69,91.00,24.00,1135.34,149.69,520.21,0.00,0.00,0.00,1,1
2024-09-16 15:50:35,4.22,-14.97,91.00,24.00,1133.88,150.15,526.56,0.00,0.00,0.00,1,1
2024-09-16 15:50:45,4.22,-14.91,91.00,24.00,1132.72,149.69,511.18,0.00,0.00,0.00,1,1
2024-09-16 15:50:55,4.21,-14.63,91.00,24.00,1133.59,150.45,517.77,0.00,0.00,0.00,1,1
2024-09-16 15:51:05,4.22,-14.13,91.00,24.00,1140.57,149.23,519.97,0.00,0.00,0.00,1,1
2024-09-16 15:51:15,3.79,-12.90,81.90,21.60,1019.80,135.16,466.68,0.00,0.00,0.00,1,1
2024-09-16 15:51:25,4.21,-14.83,91.00,24.00,1133.30,149.99,521.68,0.00,0.00,0.00,1,1
2024-09-16 15:51:35,4.22,-15.04,91.00,24.00,1128.94,152.13,518.75,0.00,0.00,0.00,1,1
2024-09-16 15:51:45,4.22,-14.75,91.00,24.00,1134.75,152.74,517.04,0.00,0.00,0.00,1,1
2024-09-16 15:51:55,4.21,-13.54,91.00,24.00,1133.88,147.55,521.19,0.00,0.00,0.00,1,1
2024-09-16 15:52:05,4.22,-13.81,91.00,24.00,1135.92,151.21,521.19,0.00,0.00,0.00,1,1
2024-09-16 15:52:15,2.96,-10.58,63.70,16.80,789.88,106.41,363.27,0.00,0.00,0.00,1,0
2024-09-16 15:52:25,4.21,-14.82,91.00,24.00,1129.23,150.30,517.77,0.00,0.00,0.00,1,0
2024-09-16 15:52:35,4.22,-14.37,91.00,24.00,1133.59,152.44,521.92,0.00,0.00,0.00,1,0
2024-09-16 15:52:45,4.22,-15.15,91.00,24.00,1129.52,151.52,520.46,0.00,0.00,0.00,1,0
2024-09-16 15:52:55,4.22,-13.71,91.00,24.00,1131.27,150.30,513.38,0.00,0.00,0.00,1,0
2024-09-16 15:53:05,4.22,-14.57,91.00,24.00,1144.05,153.66,522.66,0.00,0.00,0.00,1,0
2024-09-16 15:53:15,4.21,-14.83,91.00,24.00,1133.30,150.91,520.95,0.00,0.00,0.00,1,1
2024-09-16 15:53:25,4.22,-14.66,91.00,24.00,1137.66,151.67,518.51,0.00,0.00,0.00,1,1
2024-09-16 15:53:35,4.22,-14.84,91.00,24.00,1135.34,152.28,520.70,0.00,0.00,0.00,1,1
2024-09-16 15:53:45,4.22,-15.39,91.00,24.00,1132.72,151.52,520.46,0.00,0.00,0.00,1,1
2024-09-16 15:53:55,4.21,-13.16,91.00,24.00,1135.63,152.59,512.40,0.00,0.00,0.00,1,1
2024-09-16 15:54:05,4.22,-13.67,91.00,24.00,1138.53,152.28,518.26,0.00,0.00,0.00,1,1
2024-09-16 15:54:15,4.21,-15.19,91.00,24.00,1137.95,155.94,518.02,0.00,0.00,0.00,1,1
2024-09-16 15:54:25,4.22,-14.14,91.00,24.00,1131.85,151.98,519.24,0.00,0.00,0.00,1,1
2024-09-16 15:54:35,4.22,-14.97,91.00,24.00,1135.63,151.82,517.29,0.00,0.00,0.00,1,1
2024-09-16 15:54:45,4.22,-15.31,91.00,24.00,1136.21,151.82,518.51,0.00,0.00,0.00,1,1
2024-09-16 15:54:55,4.22,-13.84,91.00,24.00,1128.94,152.13,517.77,0.00,0.00,0.00,1,1
2024-09-16 15:55:05,4.22,-14.58,91.00,24.00,1132.43,153.20,528.03,0.00,0.00,0.00,1,1
2024-09-16 15:55:15,3.79,-13.96,81.90,21.60,1018.63,136.99,469.12,0.00,0.00,0.00,1,1
2024-09-16 15:55:25,4.22,-13.71,91.00,24.00,1135.34,152.44,516.06,0.00,0.00,0.00,1,1
2024-09-16 15:55:35,4.22,-15.23,91.00,24.00,1138.24,150.30,513.13,0.00,0.00,0.00,1,1
2024-09-16 15:55:45,4.21,-14.88,91.00,24.00,1142.60,151.21,515.58,0.00,0.00,0.00,1,1
2024-09-16 15:55:55,4.22,-13.80,91.00,24.00,1135.63,152.28,513.87,0.00,0.00,0.00,1,1
2024-09-16 15:56:05,4.21,-13.14,91.00,24.00,1137.66,148.93,516.80,0.00,0.00,0.00,1,1
2024-09-16 15:56:15,4.21,-13.94,91.00,24.00,1133.59,151.21,518.51,0.00,0.00,0.00,1,1
2024-09-16 15:56:25,4.22,-15.16,91.00,24.00,1132.43,153.35,516.80,0.00,0.00,0.00,1,1
2024-09-16 15:56:35,4.22,-14.86,91.00,24.00,1127.49,150.76,516.31,0.00,0.00,0.00,1,1
2024-09-16 15:56:45,4.21,-14.86,91.00,24.00,1127.49,152.28,518.51,0.00,0.00,0.00,1,1
2024-09-16 15:56:55,4.22,-13.79,91.00,24.00,1136.21,152.44,519.97,0.00,0.00,0.00,1,1
2024-09-16 15:57:05,4.22,-14.00,91.00,24.00,1130.68,152.44,517.53,0.00,0.00,0.00,1,1
2024-09-16 15:57:15,4.21,-14.84,91.00,24.00,1132.72,150.30,513.87,0.00,0.00,0.00,1,1
2024-09-16 15:57:25,4.22,-14.89,91.00,24.00,1139.99,153.05,518.51,0.00,0.00,0.00,1,1
2024-09-16 15:57:35,4.22,-14.90,91.00,24.00,1142.02,152.13,521.44,0.00,0.00,0.00,1,1
2024-09-16 15:57:45,4.21,-13.98,91.00,24.00,1138.53,150.60,516.55,0.00,0.00,0.00,1,1
2024-09-16 15:57:55,4.22,-14.69,91.00,24.00,1141.44,152.89,521.92,0.00,0.00,0.00,1,1
2024-09-16 15:58:05,4.22,-14.38,91.00,24.00,1129.52,153.05,515.33,0.00,0.00,0.00,1,1
2024-09-16 15:58:15,4.21,-14.69,91.00,24.00,1129.23,152.74,519.24,0.00,0.00,0.00,1,1
2024-09-16 15:58:25,4.22,-14.60,91.00,24.00,1137.08,153.66,512.65,0.00,0.00,0.00,1,1
2024-09-16 15:58:35,4.22,-15.16,91.00,24.00,1136.21,154.72,515.33,0.00,0.00,0.00,1,1
2024-09-16 15:58:45,4.21,-13.59,91.00,24.00,1137.08,152.28,515.58,0.00,0.00,0.00,1,1
2024-09-16 15:58:55,4.22,-14.71,91.00,24.00,1135.63,153.81,513.38,0.00,0.00,0.00,1,1
2024-09-16 15:59:05,4.21,-14.58,91.00,24.00,1132.72,152.28,520.46,0.00,0.00,0.00,1,1
2024-09-16 15:59:15,4.22,-14.55,91.00,24.00,1129.52,151.06,523.39,0.00,0.00,0.00,1,1
2024-09-16 15:59:25,4.22,-14.59,91.00,24.00,1135.34,154.11,510.21,0.00,0.00,0.00,1,1
2024-09-16 15:59:35,4.22,-14.30,91.00,24.00,1132.43,155.33,514.84,0.00,0.00,0.00,1,1
2024-09-16 15:59:45,4.21,-13.31,91.00,24.00,1133.30,154.42,518.99,0.00,0.00,0.00,1,1
2024-09-16 15:59:55,4.22,-14.83,91.00,24.00,1137.95,153.81,511.67,0.00,0.00,0.00,1,1
2024-09-16 16:00:05,4.21,-14.72,91.00,24.00,1138.24,152.74,513.87,0.00,0.00,0.00,1,1
2024-09-16 16:00:15,3.78,-13.12,81.90,21.60,1018.92,135.77,460.58,0.00,0.00,0.00,1,1
2024-09-16 16:00:25,4.22,-15.61,91.00,24.00,1139.11,153.96,516.06,0.00,0.00,0.00,1,1
2024-09-16 16:00:35,4.22,-14.24,91.00,24.00,1131.56,152.89,517.29,0.00,0.00,0.00,1,1
2024-09-16 16:00:45,4.22,-14.33,91.00,24.00,1127.20,153.05,512.40,0.00,0.00,0.00,1,1
2024-09-16 16:00:55,4.22,-13.75,91.00,24.00,1134.17,153.81,517.29,0.00,0.00,0.00,1,1
2024-09-16 16:01:05,4.21,-15.14,91.00,24.00,1136.79,154.42,512.40,0.00,0.00,0.00,1,1
2024-09-16 16:01:15,4.22,-14.01,91.00,24.00,1135.63,151.67,514.84,0.00,0.00,0.00,1,1
2024-09-16 16:01:25,4.22,-14.85,91.00,24.00,1135.92,153.35,518.99,0.00,0.00,0.00,1,1
2024-09-16 16:01:35,4.21,-14.83,91.00,24.00,1136.79,154.42,517.04,0.00,0.00,0.00,1,1
2024-09-16 16:01:45,4.22,-13.93,91.00,24.00,1131.85,153.50,510.21,0.00,0.00,0.00,1,1
2024-09-16 16:01:55,4.22,-14.96,91.00,24.00,1132.72,151.98,511.91,0.00,0.00,0.00,1,1
2024-09-16 16:02:05,4.21,-13.59,91.00,24.00,1131.56,153.50,513.13,0.00,0.00,0.00,1,1
2024-09-16 16:02:15,4.22,-15.17,91.00,24.00,1144.05,154.57,514.11,0.00,0.00,0.00,1,1
