timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-8-14 17:15:32,606.99,111.73,199.45,16.77,91.90,25.30,99.90,8.24,9.31,9.85
2024-8-14 17:17:8,600.45,110.84,198.23,16.77,90.50,25.30,99.90,13.58,16.59,22.68
2024-8-14 17:18:45,608.93,102.58,204.54,16.77,88.20,25.30,99.90,7.32,9.38,17.87
2024-8-14 17:20:21,615.47,106.90,201.28,16.77,89.60,25.30,99.90,6.53,8.50,9.60
2024-8-14 17:21:57,585.67,109.70,190.29,16.77,90.70,25.30,99.90,4.46,5.40,6.95
2024-8-14 17:23:34,576.71,106.01,208.81,16.77,89.70,25.40,99.90,6.03,7.76,9.66
2024-8-14 17:25:10,580.58,117.20,175.03,16.77,90.40,25.40,99.90,6.10,7.84,9.55
2024-8-14 17:26:47,606.75,110.21,207.39,16.77,90.60,25.30,99.90,7.58,9.77,12.34
2024-8-14 17:28:23,543.03,107.28,185.82,16.77,92.10,25.30,99.90,12.24,13.40,15.81
2024-8-14 18:46:26,842.89,160.29,278.83,16.77,92.10,24.60,99.90,4.11,5.30,5.58
2024-8-14 18:48:2,536.49,102.83,187.65,16.78,92.50,24.50,99.90,5.60,7.43,15.51
2024-8-14 18:49:39,543.28,111.23,195.38,16.77,92.20,24.60,99.90,4.61,6.04,12.10
2024-8-14 18:51:15,529.22,109.32,177.68,16.77,90.70,24.60,99.90,5.47,7.09,21.05
2024-8-14 18:52:52,488.28,112.50,188.26,16.77,89.50,24.50,99.90,5.39,7.38,14.19
2024-8-14 18:54:28,517.35,105.37,182.56,16.77,91.30,24.50,99.90,4.96,7.36,10.26
2024-8-14 18:56:4,533.58,110.97,199.04,16.77,91.40,24.50,99.90,5.08,6.95,9.11
2024-8-14 18:57:41,525.83,105.88,187.24,16.77,91.90,24.50,99.90,5.32,7.46,14.07
2024-8-14 18:59:17,537.70,110.84,185.21,16.77,92.60,24.50,99.90,5.02,7.04,9.04
2024-8-14 19:0:54,544.49,109.44,201.28,16.76,92.00,24.50,99.90,3.97,5.78,8.42
2024-8-14 19:2:30,522.68,111.35,178.69,16.76,91.70,24.30,99.90,3.87,5.40,6.17
2024-8-14 19:4:6,520.99,99.52,179.30,16.76,92.30,24.40,99.90,4.39,6.64,8.01
2024-8-14 19:5:43,534.55,110.21,189.89,16.77,89.70,24.50,99.90,2.91,5.06,20.65
2024-8-14 19:7:19,518.08,111.23,191.51,16.76,91.90,24.40,99.90,2.99,5.82,24.48
2024-8-14 19:8:56,574.77,113.26,195.38,16.76,89.40,24.50,99.90,3.24,5.51,7.56
2024-8-14 19:10:32,594.63,106.77,190.90,16.77,91.80,24.50,99.90,2.91,5.25,23.50
2024-8-14 19:12:9,577.92,114.53,188.46,16.76,89.60,24.50,99.90,2.73,5.38,30.41
2024-8-14 19:13:45,593.18,110.97,200.47,16.76,90.90,24.50,99.90,3.34,5.18,8.14
2024-8-14 19:15:21,585.19,106.14,183.17,16.76,90.80,24.50,99.90,4.04,9.35,20.95
2024-8-14 19:16:58,583.25,108.30,192.74,16.76,92.20,24.50,99.90,3.41,8.77,23.15
2024-8-14 19:18:34,621.53,109.95,201.28,16.77,91.20,24.50,99.90,4.72,8.01,16.45
2024-8-14 19:20:10,641.63,110.46,193.55,16.77,90.50,24.50,99.90,2.95,5.82,10.77
2024-8-14 21:9:17,1088.83,199.27,345.51,16.77,89.40,23.90,99.90,6.55,9.66,14.72
