timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-7-16 0:0:26,503.79,95.96,190.29,16.78,90.90,29.40,96.20,16.99,20.65,27.38
2024-7-16 0:2:3,501.12,100.41,189.89,16.78,94.40,29.40,96.40,16.02,21.33,24.19
2024-7-16 0:3:39,507.42,99.14,193.55,16.78,93.10,29.40,96.80,19.88,25.90,27.82
2024-7-16 0:5:15,513.23,104.99,189.07,16.78,92.30,29.30,97.20,17.86,23.18,28.22
2024-7-16 0:6:52,500.39,97.62,186.02,16.78,90.40,29.30,97.20,20.48,25.06,35.61
2024-7-16 0:8:28,521.47,91.51,204.95,16.78,92.60,29.30,97.30,17.07,21.86,38.28
2024-7-16 0:10:4,496.28,99.65,181.54,16.78,92.80,29.30,97.50,19.73,26.35,33.74
2024-7-16 0:11:41,519.05,94.82,205.96,16.78,90.30,29.30,97.70,20.12,26.25,29.25
2024-7-16 0:13:17,513.72,95.33,200.06,16.78,92.70,29.30,98.00,17.29,22.51,26.95
2024-7-16 0:14:53,497.00,97.49,193.55,16.78,91.40,29.20,98.30,14.08,16.91,22.24
2024-7-16 0:16:30,502.58,99.40,193.75,16.78,92.10,29.20,98.00,12.42,14.60,16.36
2024-7-16 0:18:6,500.88,102.07,193.75,16.78,92.00,29.20,97.90,18.34,20.82,22.34
2024-7-16 0:19:43,497.25,100.67,184.39,16.78,93.90,29.20,95.10,143.51,148.06,148.89
2024-7-16 0:21:19,496.76,99.91,198.64,16.78,89.90,29.20,93.60,16.29,18.43,19.17
2024-7-16 0:22:55,503.30,93.67,207.18,16.78,92.10,29.20,93.30,20.12,21.86,22.09
2024-7-16 0:24:32,495.07,96.60,197.62,16.78,90.90,29.20,93.10,14.10,15.68,15.82
2024-7-16 0:26:8,480.04,91.51,192.33,16.78,91.90,29.10,93.40,16.12,18.10,19.64
2024-7-16 0:27:44,496.76,96.47,198.03,16.78,92.10,29.10,93.50,19.95,22.24,38.69
2024-7-16 0:29:21,477.14,93.55,188.46,16.78,92.70,29.10,93.60,15.44,18.29,21.67
2024-7-16 0:30:57,481.01,100.03,193.14,16.78,92.70,29.10,93.70,15.16,17.12,18.95
2024-7-16 0:32:33,490.46,99.02,199.25,16.78,90.90,29.10,94.00,16.59,18.96,20.83
2024-7-16 0:34:10,475.93,96.60,197.82,16.78,89.90,29.10,94.00,11.95,13.84,21.78
2024-7-16 0:35:46,482.71,97.36,189.68,16.78,91.80,29.10,94.20,17.18,19.22,21.05
2024-7-16 0:37:22,497.73,101.56,201.89,16.78,89.60,29.10,94.40,11.88,13.77,14.82
2024-7-16 0:38:59,482.47,94.18,189.68,16.78,91.10,29.10,94.70,182.96,188.41,192.24
2024-7-16 0:40:35,480.77,99.65,187.04,16.78,91.90,29.10,95.40,16.71,19.18,20.89
2024-7-16 0:42:12,481.01,98.89,191.11,16.78,91.30,29.00,95.80,40.60,42.81,43.08
2024-7-16 0:43:48,477.14,92.91,189.48,16.78,89.90,29.00,96.50,84.59,87.88,88.80
2024-7-16 0:45:24,463.81,101.69,190.90,16.78,91.90,29.00,97.20,149.91,154.26,156.37
2024-7-16 0:47:1,468.17,100.16,192.94,16.78,91.00,29.00,97.70,136.76,142.25,145.70
