timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-8-3 10:21:4,721.76,149.35,289.20,16.80,91.20,34.80,99.90,2.19,2.73,17.41
2024-8-3 10:35:41,400.83,99.91,185.00,16.80,92.60,34.90,99.90,8.67,9.07,9.09
2024-8-3 12:18:20,643.75,141.59,302.64,16.80,93.60,36.10,99.90,2.89,3.65,13.51
2024-8-3 12:19:57,442.49,89.35,204.33,16.80,92.30,36.30,99.90,3.42,4.16,4.59
2024-8-3 12:21:33,414.88,85.79,196.40,16.80,93.10,35.50,99.90,2.69,3.31,3.53
2024-8-3 12:23:10,480.04,102.70,210.44,16.80,91.40,35.50,99.90,3.91,5.38,9.84
2024-8-3 12:24:46,425.05,89.09,198.64,16.80,91.80,35.60,99.90,3.95,5.29,15.78
2024-8-3 12:26:23,403.25,93.67,199.25,16.80,92.10,35.70,99.90,3.73,4.40,4.90
