timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-7-18 0:45:3,583.25,101.18,206.57,16.78,92.70,30.90,90.50,14.72,17.26,19.85
2024-7-18 0:46:40,587.61,99.52,202.50,16.78,91.10,30.90,90.70,15.07,18.13,22.93
2024-7-18 0:48:16,584.22,94.95,201.69,16.78,93.00,30.80,90.50,15.47,17.69,20.66
2024-7-18 0:49:52,585.67,90.24,204.54,16.78,93.30,30.80,90.10,16.96,19.54,24.45
2024-7-18 0:51:29,595.12,96.09,203.93,16.78,91.40,30.80,90.00,15.31,17.80,22.06
2024-7-18 0:53:5,580.83,97.62,194.36,16.78,90.40,30.80,90.20,16.25,18.44,20.54
2024-7-18 0:54:41,598.27,100.80,209.22,16.78,89.80,30.80,90.50,14.04,15.21,15.40
2024-7-18 0:56:18,591.73,99.40,218.99,16.78,92.60,30.80,91.00,14.63,16.47,17.92
2024-7-18 0:57:54,584.46,98.76,189.68,16.78,91.10,30.80,91.20,19.26,21.03,21.52
2024-7-18 0:59:30,589.55,93.67,203.52,16.78,89.80,30.80,90.90,15.37,17.60,27.96
2024-7-18 1:1:7,591.49,99.78,205.76,16.78,93.40,30.70,90.80,12.67,15.43,17.70
2024-7-18 1:2:43,586.40,91.00,207.18,16.78,91.50,30.70,90.80,14.68,16.28,17.12
2024-7-18 1:4:20,591.97,100.54,198.84,16.78,91.20,30.80,91.10,47.89,50.90,59.45
2024-7-18 1:5:56,584.22,100.29,198.64,16.78,91.30,30.70,91.30,15.47,17.43,18.91
2024-7-18 1:7:32,580.10,95.96,205.76,16.78,91.50,30.70,91.70,16.03,19.27,23.40
2024-7-18 1:9:9,563.14,102.70,188.67,16.78,91.60,30.80,92.20,14.17,17.63,23.74
2024-7-18 1:10:45,573.32,97.49,197.82,16.78,92.70,30.80,92.00,14.49,17.24,19.44
2024-7-18 1:12:21,573.07,100.29,184.80,16.78,89.40,30.80,92.50,15.96,18.84,35.11
2024-7-18 1:13:58,575.98,96.98,200.67,16.78,90.10,30.80,92.20,15.56,18.73,36.45
2024-7-18 1:15:34,586.88,98.13,199.45,16.78,93.20,30.80,91.90,18.83,20.88,21.75
2024-7-18 1:17:10,594.15,94.95,202.91,16.78,92.10,30.80,91.80,16.33,17.69,17.88
2024-7-18 1:18:47,599.96,94.44,208.61,16.78,92.90,30.80,91.80,15.96,18.57,23.97
2024-7-18 1:20:23,571.86,103.34,202.10,16.78,90.20,30.70,91.60,14.09,16.73,24.05
2024-7-18 1:21:59,579.13,98.51,199.45,16.78,93.80,30.70,91.40,15.58,18.64,22.77
2024-7-18 1:23:36,568.96,93.93,201.08,16.78,92.00,30.80,91.50,17.51,19.68,20.50
2024-7-18 1:25:12,571.14,92.66,205.96,16.78,91.30,30.70,91.20,11.52,13.49,13.85
2024-7-18 1:26:49,564.84,93.16,198.64,16.78,91.30,30.70,91.20,15.32,18.41,20.89
2024-7-18 1:28:25,563.63,90.88,204.13,16.78,92.10,30.70,91.40,13.18,15.29,16.04
2024-7-18 1:30:1,558.30,98.76,202.30,16.78,91.20,30.70,91.40,14.20,16.55,18.14
2024-7-18 1:31:38,546.18,97.87,196.60,16.78,92.00,30.70,91.70,15.95,18.56,19.54
2024-7-18 1:33:14,538.19,98.63,192.33,16.76,90.30,30.70,92.10,13.68,15.51,29.58
2024-7-18 1:34:50,541.34,98.38,185.61,16.78,92.70,30.70,92.60,14.38,16.98,17.93
2024-7-18 1:36:27,566.05,95.33,207.39,16.78,91.70,30.70,92.00,15.54,19.44,23.19
2024-7-18 1:38:3,563.63,100.41,194.77,16.78,90.90,30.70,91.60,15.06,17.72,19.34
2024-7-18 1:39:39,562.90,106.14,195.18,16.78,92.60,30.70,91.50,12.68,15.58,16.96
2024-7-18 1:41:16,551.51,98.13,189.07,16.78,89.10,30.70,91.60,14.68,16.36,16.79
2024-7-18 1:42:52,545.46,95.58,191.31,16.78,89.30,30.70,91.80,8.91,11.72,13.06
2024-7-18 1:44:28,544.97,90.62,194.77,16.78,93.50,30.70,91.90,8.31,10.54,14.05
2024-7-18 1:46:5,556.12,99.65,195.58,16.78,91.40,30.70,92.00,14.51,17.87,20.39
2024-7-18 1:47:41,541.34,96.98,195.38,16.78,90.80,30.70,91.90,11.88,15.00,21.46
2024-7-18 1:49:18,542.06,96.09,190.90,16.78,92.20,30.70,92.00,14.48,17.42,18.69
2024-7-18 1:50:54,549.82,98.13,198.03,16.78,90.90,30.70,92.20,11.59,13.48,14.28
2024-7-18 1:52:30,551.51,92.27,204.74,16.78,94.10,30.70,92.30,16.41,18.74,19.33
2024-7-18 1:54:7,552.00,101.18,206.37,16.79,92.60,30.70,92.50,11.31,13.90,15.69
2024-7-18 1:55:43,541.58,101.43,185.21,16.78,89.30,30.70,92.70,11.66,14.05,15.34
2024-7-18 1:57:19,539.16,100.67,192.12,16.78,89.00,30.70,92.90,13.90,15.79,25.07
2024-7-18 1:58:56,539.88,102.83,192.12,16.78,87.00,30.70,92.90,13.28,15.43,17.47
2024-7-18 2:0:32,538.19,95.58,195.18,16.78,92.60,30.70,93.40,18.89,21.39,22.33
2024-7-18 2:2:8,544.97,101.18,189.07,16.78,90.50,30.70,93.40,16.88,19.67,21.60
2024-7-18 2:3:45,555.63,102.07,198.23,16.78,91.90,30.70,93.50,43.45,47.18,50.04
2024-7-18 2:5:21,552.24,92.40,189.89,16.78,89.10,30.70,93.70,14.88,17.90,22.08
2024-7-18 2:6:58,553.45,98.25,191.51,16.78,93.10,30.70,94.00,14.32,17.23,20.06
2024-7-18 2:8:34,552.72,93.67,203.93,16.78,90.10,30.70,93.90,20.79,23.72,42.43
2024-7-18 2:10:10,559.51,96.60,201.89,16.78,91.00,30.70,93.70,9.49,12.08,22.14
2024-7-18 2:11:47,558.30,93.04,200.47,16.78,93.10,30.60,93.80,15.81,18.29,22.65
2024-7-18 2:13:23,549.33,92.40,193.35,16.78,89.80,30.60,93.70,15.42,17.63,32.77
2024-7-18 2:14:59,559.75,96.98,198.64,16.78,92.60,30.60,93.70,13.62,15.68,16.05
2024-7-18 2:16:36,546.91,100.41,192.53,16.78,90.70,30.60,93.70,11.67,14.30,19.05
2024-7-18 2:18:12,556.12,95.07,200.47,16.78,93.20,30.60,93.30,14.00,16.24,16.79
2024-7-18 2:19:48,541.58,94.31,186.63,16.78,90.40,30.60,93.40,21.05,24.21,27.36
2024-7-18 2:21:25,549.57,100.16,199.86,16.78,93.10,30.60,93.60,13.39,15.85,17.04
2024-7-18 2:23:1,552.24,98.13,200.67,16.78,93.10,30.60,93.80,10.21,13.04,13.60
2024-7-18 2:24:37,546.67,98.13,193.96,16.78,93.20,30.60,93.70,15.17,17.73,20.81
2024-7-18 2:26:14,524.14,101.18,179.10,16.78,90.80,30.60,93.40,16.08,20.30,23.09
2024-7-18 2:27:50,536.25,95.20,198.23,16.78,92.80,30.60,93.40,10.02,12.45,15.37
2024-7-18 2:29:27,540.85,96.47,202.71,16.78,92.40,30.60,93.30,14.43,17.63,18.59
2024-7-18 2:31:3,526.80,98.00,178.29,16.78,91.50,30.60,93.50,14.59,16.89,18.00
2024-7-18 2:32:39,525.59,97.74,190.50,16.78,90.00,30.60,93.40,17.13,19.25,20.25
2024-7-18 2:34:16,525.35,94.82,200.88,16.78,91.00,30.60,93.60,14.68,16.64,17.26
2024-7-18 2:35:52,525.11,101.81,197.01,16.78,91.60,30.60,93.60,18.23,20.33,23.90
2024-7-18 2:37:28,523.17,95.96,193.75,16.78,92.90,30.60,93.40,18.75,20.72,21.15
2024-7-18 2:39:5,527.77,97.36,195.38,16.78,94.40,30.70,93.30,11.21,12.49,22.36
2024-7-18 2:40:41,528.74,88.97,201.08,16.78,89.70,30.70,93.20,13.85,16.92,51.98
2024-7-18 2:42:17,528.01,91.00,203.11,16.78,92.60,30.60,93.10,14.66,16.43,16.83
2024-7-18 2:43:54,528.26,97.62,199.65,16.78,91.40,30.60,93.10,14.51,16.75,25.72
2024-7-18 2:45:30,504.76,92.78,182.15,16.78,90.10,30.60,92.30,11.59,13.64,18.92
2024-7-18 2:47:6,527.29,94.06,202.10,16.78,92.80,30.60,91.20,10.77,12.87,13.96
2024-7-18 2:48:43,518.56,100.54,195.58,16.78,91.90,30.60,90.30,13.28,14.69,14.97
2024-7-18 2:50:19,509.84,96.09,188.46,16.78,164.00,30.60,89.60,13.22,14.85,16.54
2024-7-18 2:51:56,525.11,95.58,204.95,16.78,92.50,30.60,90.10,14.46,16.13,19.03
2024-7-18 2:53:32,509.60,97.62,196.60,16.78,92.30,30.50,89.60,14.68,16.76,18.76
2024-7-18 2:55:8,509.84,98.51,188.05,16.78,90.50,30.50,90.20,10.96,12.62,22.18
2024-7-18 2:56:45,505.97,98.25,195.99,16.78,92.00,30.50,90.10,15.61,17.59,21.65
2024-7-18 2:58:21,500.64,95.96,187.65,16.78,90.30,30.50,90.00,12.87,15.70,23.80
2024-7-18 2:59:57,500.15,98.63,187.44,16.78,91.90,30.50,89.90,11.95,14.38,28.51
2024-7-18 3:1:34,500.15,94.56,190.29,16.78,92.60,30.50,89.90,12.52,14.37,18.42
2024-7-18 3:3:10,500.64,96.34,188.87,16.78,93.10,30.50,89.70,14.21,17.01,18.06
2024-7-18 3:4:46,511.78,95.96,203.72,16.78,92.30,30.40,89.40,15.71,17.95,55.64
2024-7-18 3:6:23,490.22,98.63,184.80,16.78,89.10,30.40,89.40,120.44,124.11,134.31
2024-7-18 3:7:59,498.21,94.56,200.67,16.78,88.60,30.40,90.10,13.34,15.08,15.67
2024-7-18 3:9:35,478.11,97.23,185.61,16.78,92.90,30.40,90.20,76.24,79.03,79.74
2024-7-18 3:11:12,496.76,92.53,200.67,16.78,90.80,30.30,90.50,72.09,74.67,80.07
2024-7-18 3:12:48,498.46,95.07,195.58,16.78,90.80,30.30,90.90,11.01,14.58,17.46
2024-7-18 3:14:25,497.25,97.74,196.60,16.78,91.50,30.30,90.70,124.12,128.11,137.65
2024-7-18 3:16:1,488.28,99.02,185.21,16.78,91.50,30.30,91.00,81.90,85.37,90.57
2024-7-18 3:17:37,499.43,89.48,204.13,16.78,93.00,30.20,91.30,111.32,115.23,118.94
2024-7-18 3:19:14,489.01,96.09,195.18,16.78,93.60,30.20,92.00,11.08,14.79,33.58
2024-7-18 3:20:50,498.46,92.78,192.53,16.78,93.90,30.30,92.20,153.14,158.55,166.55
2024-7-18 3:22:26,491.19,94.69,189.48,16.78,90.10,30.30,92.00,10.71,12.84,19.19
2024-7-18 3:24:3,501.12,91.51,202.71,16.78,89.40,30.40,92.00,9.25,12.87,26.84
2024-7-18 3:25:39,505.24,93.93,190.70,16.78,92.20,30.40,91.70,14.59,17.56,25.30
2024-7-18 3:27:15,513.72,89.73,204.95,16.78,90.90,30.40,91.40,15.16,18.29,25.39
2024-7-18 3:28:52,506.21,92.15,198.64,16.78,90.10,30.50,91.30,12.53,16.13,24.00
2024-7-18 3:30:28,502.82,100.29,191.51,16.78,92.70,30.50,91.40,14.20,18.31,36.98
2024-7-18 3:32:5,507.42,96.47,199.65,16.78,89.20,30.50,91.10,14.02,16.27,17.44
2024-7-18 3:33:41,513.48,95.71,198.64,16.78,91.20,30.60,90.90,15.34,18.74,53.13
2024-7-18 3:35:17,511.78,90.24,194.36,16.78,91.30,30.60,90.60,18.19,20.56,23.34
2024-7-18 3:36:54,500.88,94.18,193.14,16.78,93.50,30.60,90.30,14.66,17.82,27.95
2024-7-18 3:38:30,500.88,91.77,185.41,16.78,91.50,30.70,90.20,15.57,18.14,21.06
2024-7-18 3:40:6,508.63,92.40,201.08,16.78,89.80,30.70,90.00,11.99,15.84,21.06
2024-7-18 3:41:43,508.63,95.07,193.14,16.78,92.00,30.70,89.80,14.83,17.13,18.80
2024-7-18 3:43:19,512.99,100.16,190.70,16.78,91.70,30.70,89.00,15.39,18.09,36.64
2024-7-18 3:44:55,520.50,93.93,200.67,16.78,92.30,30.70,88.90,12.05,14.63,21.95
2024-7-18 3:46:32,522.44,94.31,204.13,16.78,93.20,30.70,88.80,16.11,17.85,21.38
2024-7-18 3:48:8,520.26,100.54,194.36,16.78,92.40,30.80,88.40,16.59,19.04,20.73
2024-7-18 3:49:44,522.93,95.07,187.44,16.78,93.30,30.70,88.10,17.87,20.33,22.09
2024-7-18 3:51:21,519.78,99.02,189.68,16.78,89.70,30.80,88.00,13.13,15.75,21.07
2024-7-18 3:52:57,519.78,96.47,194.77,16.78,91.30,30.80,87.40,17.48,21.00,27.42
2024-7-18 3:54:34,528.74,93.55,201.69,16.78,90.00,30.90,87.20,12.03,13.78,35.89
2024-7-18 3:56:10,528.98,87.82,199.86,16.78,91.00,30.90,86.50,16.30,18.69,20.13
2024-7-18 3:57:46,532.37,93.80,197.82,16.78,91.40,30.90,86.10,12.87,14.14,29.59
2024-7-18 3:59:23,540.13,99.40,202.91,16.78,89.80,30.90,86.40,17.04,20.37,22.95
2024-7-18 4:0:59,539.88,98.13,195.79,16.78,93.80,30.90,86.10,18.45,21.41,23.43
2024-7-18 4:2:35,531.65,95.20,192.33,16.78,90.30,30.90,85.50,18.44,21.74,29.86
2024-7-18 4:4:12,531.16,94.56,188.26,16.78,90.40,31.00,85.60,16.41,18.25,33.06
2024-7-18 4:5:48,547.64,97.49,191.92,16.78,91.40,31.00,82.90,10.80,13.48,16.27
2024-7-18 4:7:24,543.52,96.60,192.12,16.78,91.30,31.00,85.30,42.87,45.96,47.45
2024-7-18 4:9:1,554.90,93.67,191.92,16.78,90.70,30.90,85.40,10.52,13.82,18.83
2024-7-18 4:10:37,547.88,96.60,183.98,16.78,89.80,31.00,86.30,10.09,12.74,15.08
2024-7-18 4:12:14,570.65,99.78,195.99,16.78,92.70,31.00,85.50,10.75,12.54,13.24
2024-7-18 4:13:50,567.74,95.07,201.69,16.78,91.20,31.00,82.10,10.31,13.19,33.60
2024-7-18 4:15:26,563.87,95.20,197.01,16.78,93.00,31.00,84.50,5.44,7.95,10.22
2024-7-18 4:17:3,553.93,91.64,187.04,16.78,93.20,31.00,84.50,5.43,7.50,11.94
2024-7-18 4:18:39,567.02,96.73,200.06,16.78,89.60,31.00,84.50,12.10,16.08,19.20
2024-7-18 4:20:15,568.71,97.49,197.01,16.78,89.30,31.00,84.30,10.07,13.17,18.24
2024-7-18 4:21:52,569.20,99.02,195.58,16.78,92.40,31.00,83.90,12.31,15.45,18.00
2024-7-18 4:23:28,574.28,99.78,199.04,16.78,92.30,31.00,83.90,12.31,15.36,19.56
2024-7-18 4:25:4,568.47,94.18,199.04,16.78,91.30,31.00,83.60,10.23,12.71,14.74
2024-7-18 4:26:41,577.43,89.35,205.96,16.78,91.20,31.00,83.60,11.84,14.51,17.61
2024-7-18 4:28:17,564.59,98.38,193.55,16.78,93.10,31.00,83.60,11.95,14.27,20.65
2024-7-18 4:29:54,567.02,90.37,198.64,16.78,91.40,31.00,83.70,18.11,20.84,33.28
2024-7-18 4:31:30,562.66,90.88,199.86,16.78,89.20,31.00,83.50,5.88,8.82,17.52
2024-7-18 4:33:6,556.84,99.52,187.65,16.78,94.50,31.00,83.40,13.30,17.01,21.37
2024-7-18 4:34:43,564.35,90.62,195.38,16.78,89.30,31.00,83.50,9.47,12.49,18.47
2024-7-18 4:36:19,563.14,93.42,192.33,16.78,91.10,31.00,83.40,15.07,18.51,20.70
2024-7-18 4:37:55,579.37,92.91,199.65,16.78,93.20,31.00,83.50,12.22,14.30,22.64
2024-7-18 4:39:32,577.92,100.67,194.57,16.78,90.20,31.00,83.40,11.53,14.05,15.35
2024-7-18 4:41:8,583.98,93.29,207.18,16.78,92.90,31.00,83.60,14.67,15.90,17.46
2024-7-18 4:42:44,575.74,99.40,202.10,16.78,91.20,31.00,83.60,14.77,18.07,26.39
2024-7-18 4:44:21,569.68,96.22,197.21,16.78,93.70,31.00,84.00,12.75,16.00,22.28
2024-7-18 4:45:57,567.50,90.49,197.42,16.78,93.10,31.00,83.80,12.43,14.22,16.96
2024-7-18 4:47:33,569.92,96.47,198.64,16.78,93.20,31.00,83.70,11.89,14.60,20.39
2024-7-18 4:49:10,574.53,92.27,203.52,16.78,93.90,31.00,83.60,11.44,14.09,18.11
2024-7-18 4:50:46,558.78,97.87,196.60,16.78,91.10,31.00,83.40,11.80,15.91,25.48
2024-7-18 4:52:23,564.59,85.28,197.82,16.78,91.50,31.00,83.80,10.03,13.05,23.69
2024-7-18 4:53:59,561.69,97.23,192.94,16.78,91.70,31.00,83.80,10.11,11.75,13.27
2024-7-18 4:55:35,572.59,93.80,202.50,16.78,90.10,31.00,84.20,9.72,11.77,13.69
2024-7-18 4:57:12,552.48,97.23,187.04,16.78,93.60,31.00,81.00,11.38,13.96,24.63
2024-7-18 4:58:48,551.51,91.26,195.79,16.78,93.30,31.00,82.80,9.99,12.12,18.21
2024-7-18 5:0:24,556.12,92.91,197.01,16.78,90.80,31.00,82.80,11.63,14.25,16.65
2024-7-18 5:2:1,564.11,96.09,193.14,16.78,94.60,31.00,82.60,10.32,12.05,14.02
2024-7-18 5:3:37,564.59,96.47,205.76,16.78,91.70,31.00,83.00,10.95,13.50,15.91
2024-7-18 5:5:13,543.52,92.78,195.58,16.78,92.70,31.00,83.60,11.87,15.29,22.14
2024-7-18 5:6:50,556.12,90.11,199.04,16.78,91.10,31.00,82.70,10.98,13.28,14.81
2024-7-18 5:8:26,549.82,98.38,197.42,16.78,90.00,31.00,82.90,11.43,14.51,17.24
2024-7-18 5:10:2,544.73,97.62,194.16,16.78,93.40,31.00,82.70,11.52,14.34,32.55
2024-7-18 5:11:39,534.55,97.87,187.44,16.78,91.90,31.00,83.00,6.84,9.84,25.63
2024-7-18 5:13:15,548.36,91.77,202.50,16.78,93.50,31.00,83.00,7.50,11.82,22.90
2024-7-18 5:14:52,543.52,94.18,198.03,16.78,91.00,31.00,82.90,12.40,18.58,29.43
2024-7-18 5:16:28,538.43,93.16,193.75,16.78,91.60,31.00,83.00,13.32,18.38,32.90
2024-7-18 5:18:4,544.73,93.55,203.11,16.78,99.40,31.00,82.90,6.81,11.23,15.91
2024-7-18 5:19:41,532.86,98.00,198.84,16.78,92.10,31.00,83.00,8.21,12.19,22.51
2024-7-18 5:21:17,541.34,101.69,184.39,16.78,92.50,31.00,82.90,11.23,17.10,29.45
2024-7-18 5:22:53,548.85,95.71,205.76,16.78,91.60,31.00,83.40,13.36,19.06,23.76
2024-7-18 5:24:30,546.18,97.23,199.65,16.78,92.40,31.00,83.10,12.16,18.19,39.51
2024-7-18 5:26:6,537.95,92.40,198.84,16.76,92.90,31.00,83.30,10.71,14.69,18.66
2024-7-18 5:27:42,539.16,91.13,197.42,16.78,89.60,31.00,80.20,13.48,18.64,60.49
2024-7-18 5:29:19,548.36,93.67,206.98,16.78,90.00,31.00,82.70,10.38,14.25,36.91
2024-7-18 5:30:55,546.67,94.95,200.26,16.78,92.30,31.00,83.00,10.80,15.63,22.57
2024-7-18 5:32:32,538.91,92.27,199.25,16.78,90.20,31.00,82.80,12.79,18.85,25.40
2024-7-18 5:34:8,535.52,99.02,191.72,16.78,91.20,30.90,83.30,7.53,13.92,35.49
2024-7-18 5:35:44,538.43,99.02,196.19,16.78,90.60,31.00,83.40,14.75,20.22,35.75
2024-7-18 5:37:21,537.22,87.95,197.42,16.78,89.20,31.00,83.40,16.06,22.55,43.00
2024-7-18 5:38:57,534.55,92.15,196.19,16.78,88.10,31.00,82.90,15.06,20.72,37.12
2024-7-18 5:40:33,534.31,94.18,188.05,16.78,89.20,31.00,83.20,11.93,15.19,22.69
2024-7-18 5:42:10,535.04,91.64,197.62,16.78,90.70,30.90,82.90,12.05,17.98,32.94
2024-7-18 5:43:46,522.20,97.74,186.83,16.78,92.30,30.90,82.70,10.54,15.92,24.76
2024-7-18 5:45:22,531.65,92.53,196.19,16.78,92.40,30.90,82.60,11.66,15.61,33.36
2024-7-18 5:46:59,520.74,98.38,189.89,16.78,88.30,30.90,82.80,10.37,13.89,17.36
2024-7-18 5:48:35,523.17,98.38,190.29,16.78,92.00,30.90,82.90,11.09,15.11,18.37
2024-7-18 5:50:12,531.65,95.07,201.28,16.78,93.40,30.90,83.30,12.41,15.03,26.38
2024-7-18 5:51:48,533.83,95.58,211.66,16.78,91.30,30.90,83.30,10.30,14.38,23.11
2024-7-18 5:53:24,523.41,99.40,188.05,16.78,90.00,30.90,83.10,11.30,14.53,19.36
2024-7-18 5:55:1,530.19,97.11,202.30,16.78,91.40,30.90,83.50,12.66,18.02,28.95
2024-7-18 5:56:37,519.78,94.95,192.33,16.78,88.70,30.90,83.10,12.93,17.75,25.16
2024-7-18 5:58:13,521.23,89.60,195.58,16.78,89.90,30.90,83.70,11.95,18.59,47.04
2024-7-18 5:59:50,510.33,97.62,190.70,16.78,91.10,30.90,83.10,11.43,16.47,26.23
2024-7-18 6:1:26,524.62,91.38,195.99,16.78,91.70,30.90,84.00,9.67,15.39,24.02
2024-7-18 6:3:2,521.96,97.74,192.12,16.78,93.60,30.90,83.20,9.72,15.46,37.37
2024-7-18 6:4:39,527.53,91.89,201.28,16.78,92.20,30.90,83.20,10.59,15.18,38.58
2024-7-18 6:6:15,526.56,93.67,204.33,16.78,91.00,30.90,83.40,9.28,12.57,15.61
2024-7-18 6:7:52,524.86,96.73,200.67,16.78,91.90,30.90,83.60,11.31,15.65,23.17
2024-7-18 6:9:28,522.68,95.96,200.88,16.78,92.20,30.90,83.50,10.64,14.75,50.63
2024-7-18 6:11:4,521.96,98.89,196.19,16.78,89.80,30.90,83.90,10.27,14.10,23.49
2024-7-18 6:12:41,518.81,98.89,192.94,16.78,92.10,30.90,83.90,9.81,13.12,19.02
2024-7-18 6:14:17,519.78,96.22,193.35,16.78,91.40,30.90,83.30,9.82,13.09,18.35
2024-7-18 6:15:53,512.51,91.89,196.40,16.78,94.80,30.90,83.60,5.47,9.11,33.79
2024-7-18 6:17:30,519.29,93.04,199.04,16.78,94.00,30.90,83.80,12.01,15.32,20.84
2024-7-18 6:19:6,522.44,88.46,201.89,16.78,93.70,30.90,84.10,10.55,14.20,29.57
2024-7-18 6:20:42,521.23,94.18,203.52,16.78,94.00,30.90,84.30,13.61,18.46,24.86
2024-7-18 6:22:19,507.18,91.64,193.55,16.78,93.00,30.90,84.50,14.47,18.33,23.82
2024-7-18 6:23:55,509.36,96.09,187.24,16.78,91.00,30.90,84.10,13.60,16.94,26.54
2024-7-18 6:25:32,518.56,89.48,199.45,16.78,91.60,30.80,84.10,15.66,18.65,22.40
2024-7-18 6:27:8,521.71,97.36,198.03,16.78,90.60,30.80,83.90,14.59,18.16,23.00
2024-7-18 6:28:44,521.47,99.27,197.21,16.78,90.30,30.80,83.60,15.57,18.50,30.64
2024-7-18 6:30:21,510.81,90.62,194.16,16.78,90.30,30.80,83.70,16.00,19.11,39.38
2024-7-18 6:31:57,515.90,102.58,185.41,16.78,92.90,30.80,83.90,14.72,18.13,23.48
2024-7-18 6:33:33,512.51,85.66,201.69,16.78,90.20,30.80,84.00,14.42,17.36,35.26
2024-7-18 6:35:10,517.35,95.20,199.45,16.78,92.50,30.80,84.50,12.64,14.70,16.29
2024-7-18 6:36:46,510.09,90.75,195.18,16.78,90.60,30.80,84.50,16.74,19.09,20.02
2024-7-18 6:38:22,500.15,92.78,181.14,16.78,91.60,30.80,84.10,16.66,21.55,36.94
2024-7-18 6:39:59,506.45,96.22,193.55,16.78,92.30,30.80,84.00,38.30,42.60,51.39
2024-7-18 6:41:35,513.96,94.06,200.67,16.78,91.50,30.80,84.20,14.42,18.63,23.87
2024-7-18 6:43:12,517.60,95.45,195.18,16.78,92.40,30.70,84.40,19.86,22.65,37.42
2024-7-18 6:44:48,521.96,97.62,200.67,16.78,92.90,30.80,84.50,17.68,20.91,23.08
2024-7-18 6:46:24,508.87,94.06,186.43,16.78,89.60,30.80,84.60,16.58,20.06,36.11
2024-7-18 6:48:1,512.51,97.74,199.86,16.78,93.90,30.80,84.50,17.49,20.31,24.87
2024-7-18 6:49:37,520.26,92.53,194.16,16.78,92.10,30.80,84.70,17.18,19.16,20.87
2024-7-18 6:51:13,511.30,95.45,191.11,16.78,92.10,30.70,85.00,13.35,14.71,14.93
2024-7-18 6:52:50,506.94,98.76,185.21,16.78,92.90,30.70,84.90,11.88,14.19,18.73
2024-7-18 6:54:26,525.35,94.69,203.52,16.78,88.80,30.80,85.00,17.35,19.52,24.81
2024-7-18 6:56:2,523.89,95.96,199.04,16.78,93.20,30.70,84.90,16.05,17.97,19.79
