timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-7-14 1:3:31,386.05,101.05,203.52,16.79,93.20,29.50,89.90,46.20,47.53,47.58
2024-7-14 1:5:8,375.87,97.23,205.96,16.79,88.90,29.50,89.70,73.70,75.24,75.38
2024-7-14 1:6:44,379.99,100.16,195.79,16.79,93.30,29.40,89.60,59.45,61.51,62.75
2024-7-14 1:8:20,374.66,100.67,199.25,16.79,91.80,29.40,89.70,46.41,48.00,48.10
2024-7-14 1:9:57,382.17,99.40,201.28,16.78,92.10,29.40,90.10,40.64,41.89,41.93
2024-7-14 1:11:33,383.14,98.38,194.36,16.79,91.60,29.40,90.50,35.46,36.87,38.06
2024-7-14 1:13:10,376.84,100.41,196.60,16.78,91.10,29.40,90.50,53.40,55.32,55.61
2024-7-14 1:14:46,383.38,97.49,187.44,16.79,93.70,29.50,90.60,26.02,27.21,27.25
2024-7-14 1:16:22,385.32,101.30,193.55,16.79,92.30,29.40,90.60,42.79,44.22,44.55
2024-7-14 1:17:59,382.17,102.20,195.99,16.79,93.20,29.40,90.70,35.53,37.18,37.70
2024-7-14 1:19:35,378.78,95.71,199.86,16.79,92.50,29.40,90.70,46.03,47.42,47.58
2024-7-14 1:21:11,384.11,95.58,204.95,16.79,88.70,29.40,90.80,44.32,45.68,45.75
2024-7-14 1:22:48,379.26,98.13,206.17,16.78,92.70,29.40,90.90,52.36,57.53,71.90
2024-7-14 1:24:24,380.72,95.45,191.11,16.79,93.40,29.40,90.90,58.49,61.09,68.26
2024-7-14 1:26:0,381.44,95.71,198.23,16.79,91.90,29.40,90.80,58.52,64.20,94.42
2024-7-14 1:27:37,381.44,98.25,192.74,16.78,91.10,29.40,90.80,49.23,56.00,82.94
2024-7-14 1:29:13,386.29,99.02,196.60,16.78,88.10,29.40,90.80,61.43,65.52,76.00
2024-7-14 1:30:50,387.74,98.38,201.28,16.79,91.10,29.40,90.70,21.36,25.87,34.98
2024-7-14 1:32:26,377.08,98.38,195.18,16.79,94.30,29.40,90.80,40.32,45.85,72.93
2024-7-14 1:34:2,372.24,101.43,195.38,16.79,89.70,29.50,90.90,38.67,43.56,63.53
2024-7-14 1:35:39,373.69,99.02,199.04,16.78,89.30,29.40,91.00,61.64,66.83,92.89
2024-7-14 1:37:15,375.39,94.18,199.45,16.79,92.30,29.40,91.20,19.89,23.24,27.02
2024-7-14 1:38:51,374.90,100.80,187.04,16.79,90.70,29.40,91.40,61.91,66.59,72.57
2024-7-14 1:40:28,385.80,101.18,204.13,16.79,91.60,29.40,91.40,39.35,42.82,55.18
2024-7-14 1:42:4,378.54,97.49,198.64,16.78,91.10,29.40,91.50,42.93,48.53,63.42
2024-7-14 1:43:40,382.90,102.20,199.04,16.78,92.30,29.40,91.70,22.48,26.39,47.18
2024-7-14 1:45:17,372.24,101.56,191.92,16.78,92.00,29.40,92.00,76.71,81.00,84.72
2024-7-14 1:46:53,381.44,97.87,205.76,16.78,92.00,29.40,92.40,27.55,30.94,44.73
2024-7-14 1:48:29,385.08,98.13,208.00,16.79,91.00,29.40,92.30,24.03,27.73,36.63
2024-7-14 1:50:6,383.38,100.03,202.50,16.79,91.20,29.40,92.40,46.76,50.72,56.53
2024-7-14 1:51:42,387.02,104.87,199.86,16.79,91.60,29.40,92.60,36.73,38.85,50.27
2024-7-14 1:53:19,370.78,94.06,196.81,16.79,89.40,29.40,92.60,82.63,86.22,95.20
2024-7-14 1:54:55,388.95,104.36,202.91,16.79,91.20,29.30,92.80,122.51,127.53,143.60
2024-7-14 1:56:31,385.56,95.58,198.03,16.79,90.90,29.30,93.10,73.56,77.04,85.75
2024-7-14 1:58:8,389.92,91.64,202.10,16.79,93.60,29.30,93.10,75.13,79.01,100.34
2024-7-14 1:59:44,383.38,103.21,188.67,16.79,91.30,29.30,93.10,71.63,75.49,77.39
2024-7-14 2:1:20,400.83,97.23,208.40,16.78,90.40,29.30,93.10,81.60,84.20,84.70
2024-7-14 2:2:57,387.50,100.41,195.79,16.79,90.30,29.30,93.20,22.79,25.41,28.49
2024-7-14 2:4:33,387.74,103.85,191.72,16.79,91.10,29.40,93.20,25.29,28.04,39.31
2024-7-14 2:6:10,372.48,99.14,199.65,16.79,88.60,29.40,93.10,35.11,38.61,48.13
2024-7-14 2:7:46,369.57,99.27,191.72,16.79,92.70,29.30,93.10,30.41,32.99,57.82
2024-7-14 2:9:22,399.13,95.07,196.60,16.78,88.50,29.40,93.20,54.85,57.35,71.43
2024-7-14 2:10:59,384.11,99.65,197.62,16.79,93.30,29.40,93.10,77.56,81.89,84.60
2024-7-14 2:12:35,383.14,102.58,175.23,16.79,91.40,29.30,93.30,71.27,74.81,78.45
2024-7-14 2:14:11,398.64,105.25,191.72,16.78,91.10,29.30,93.40,67.25,71.96,91.45
2024-7-14 2:15:48,393.80,102.45,185.21,16.79,89.10,29.40,93.40,47.80,53.02,80.27
2024-7-14 2:17:24,410.76,106.52,201.89,16.79,93.30,29.40,93.50,59.48,66.14,97.40
2024-7-14 2:19:0,408.34,105.76,193.14,16.79,92.20,29.40,93.50,91.95,100.69,157.52
2024-7-14 2:20:37,391.86,101.05,187.44,16.79,92.40,29.40,93.40,116.39,119.61,122.37
2024-7-14 2:22:13,387.02,95.96,189.07,16.78,91.10,29.40,93.00,65.39,69.21,99.18
2024-7-14 2:23:50,399.86,96.98,196.81,16.79,89.60,29.40,93.10,73.82,79.38,102.37
2024-7-14 2:25:26,410.76,96.73,195.99,16.79,92.40,29.40,93.20,26.36,29.03,42.65
2024-7-14 2:27:2,392.10,94.18,194.57,16.78,93.90,29.40,93.00,66.92,71.16,86.17
2024-7-14 2:28:39,413.42,106.39,206.17,16.79,90.80,29.40,93.10,53.49,56.99,63.98
2024-7-14 2:30:15,403.25,98.00,197.42,16.79,89.80,29.40,93.10,53.83,58.08,73.73
2024-7-14 2:31:51,408.34,93.80,197.62,16.79,90.20,29.30,93.30,50.70,55.16,83.58
2024-7-14 2:33:28,399.37,100.41,188.46,16.79,93.10,29.30,93.30,63.57,66.48,84.78
2024-7-14 2:35:4,408.58,96.47,189.28,16.79,88.90,29.30,93.50,45.90,48.85,54.04
2024-7-14 2:36:40,421.90,101.43,192.53,16.79,92.70,29.30,93.70,80.09,82.15,93.10
2024-7-14 2:38:17,428.44,96.85,204.54,16.79,93.30,29.40,93.80,85.08,87.63,89.05
2024-7-14 2:39:53,405.43,98.63,192.94,16.79,92.10,29.40,93.80,47.32,50.24,54.23
2024-7-14 2:41:30,406.64,99.40,198.43,16.79,89.40,29.30,93.70,70.17,72.76,78.00
2024-7-14 2:43:6,398.89,103.34,193.55,16.79,91.70,29.30,93.60,67.12,69.41,77.20
2024-7-14 2:44:42,404.94,101.18,192.33,16.78,90.50,29.30,93.40,123.47,126.28,143.89
2024-7-14 2:46:19,418.03,98.51,197.82,16.78,90.40,29.30,93.50,19.70,21.50,30.17
2024-7-14 2:47:55,395.01,107.28,187.85,16.79,90.60,29.30,93.20,43.40,45.65,47.28
2024-7-14 2:49:31,412.70,100.80,195.79,16.79,91.40,29.30,93.20,49.29,50.94,51.12
2024-7-14 2:51:8,409.55,100.03,204.54,16.79,92.90,29.20,92.90,113.81,116.49,116.89
2024-7-14 2:52:44,405.91,101.05,194.77,16.79,91.30,29.30,92.50,23.74,25.67,27.75
2024-7-14 2:54:20,407.85,106.77,188.05,16.79,90.40,29.20,92.80,67.09,68.95,71.71
2024-7-14 2:55:57,403.01,102.96,190.50,16.79,92.60,29.20,92.30,19.60,21.50,26.07
2024-7-14 2:57:33,403.01,101.94,198.84,16.79,92.60,29.30,92.50,69.78,71.39,81.56
2024-7-14 2:59:9,408.09,95.96,197.62,16.79,90.60,29.20,92.30,29.16,30.61,31.17
2024-7-14 3:0:46,403.49,91.51,198.64,16.79,93.00,29.20,92.00,22.05,23.36,23.54
2024-7-14 3:2:22,399.61,102.58,195.79,16.79,89.50,29.20,92.00,61.11,64.91,83.28
2024-7-14 3:3:58,412.94,102.96,196.60,16.78,90.60,29.20,92.10,51.12,53.48,56.66
2024-7-14 3:5:35,400.83,93.42,190.29,16.79,91.30,29.30,91.90,34.14,35.80,52.92
2024-7-14 3:7:11,401.07,104.87,187.24,16.79,90.90,29.30,91.80,27.44,29.57,38.00
2024-7-14 3:8:48,396.71,98.00,188.46,16.79,89.50,29.20,91.50,43.02,45.36,49.29
2024-7-14 3:10:24,404.46,99.91,197.01,16.79,92.10,29.20,91.50,182.20,185.45,188.67
2024-7-14 3:12:0,406.15,100.67,188.26,16.78,91.00,29.20,91.30,70.54,73.19,74.61
2024-7-14 3:13:37,393.80,100.03,186.63,16.79,92.20,29.20,91.30,41.54,43.31,44.97
2024-7-14 3:15:13,394.77,101.18,189.68,16.79,90.20,29.30,90.90,39.53,41.27,44.42
2024-7-14 3:16:49,410.27,102.58,190.50,16.79,90.10,29.20,91.00,48.96,51.22,55.20
2024-7-14 3:18:26,402.28,100.92,188.26,16.78,90.80,29.20,91.50,41.17,42.69,48.47
2024-7-14 3:20:2,405.43,100.16,200.47,16.79,93.80,29.20,91.00,29.94,31.91,33.96
2024-7-14 3:21:38,396.22,101.69,184.39,16.79,91.80,29.20,90.90,98.98,101.73,106.19
2024-7-14 3:23:15,405.19,99.78,196.40,16.78,89.80,29.30,90.80,33.92,36.39,39.98
2024-7-14 3:24:51,395.74,102.70,193.75,16.79,89.20,29.20,90.60,34.49,36.48,37.99
2024-7-14 3:26:27,400.83,104.48,194.97,16.78,91.20,29.20,90.90,39.33,40.98,41.26
2024-7-14 3:28:4,397.19,98.00,201.08,16.79,93.50,29.20,90.90,35.05,37.11,37.69
2024-7-14 3:29:40,401.55,99.02,204.54,16.79,92.90,29.20,90.80,37.43,39.25,40.17
2024-7-14 3:31:17,407.85,100.80,203.32,16.79,92.00,29.20,90.70,120.81,122.67,122.80
2024-7-14 3:32:53,394.53,100.67,198.03,16.79,90.20,29.20,90.70,53.49,55.24,55.79
2024-7-14 3:34:29,394.77,99.40,193.35,16.79,89.70,29.20,90.70,59.09,60.85,62.40
2024-7-14 3:36:6,383.14,97.11,195.18,16.79,91.40,29.20,90.60,119.13,121.44,122.80
2024-7-14 3:37:42,401.31,93.93,202.50,16.79,90.70,29.20,90.70,51.71,52.96,53.01
2024-7-14 3:39:18,389.92,99.91,190.70,16.79,91.00,29.20,90.70,46.06,48.22,50.01
2024-7-14 3:40:55,395.98,93.80,200.88,16.79,90.50,29.20,90.70,43.23,44.29,44.32
2024-7-14 3:42:31,389.92,100.92,193.75,16.78,91.50,29.20,91.00,42.25,43.72,46.82
2024-7-14 3:44:7,385.08,100.03,189.28,16.79,92.90,29.10,90.90,40.26,41.55,41.62
2024-7-14 3:45:44,398.64,102.07,193.35,16.79,90.80,29.10,90.90,63.15,65.76,68.33
2024-7-14 3:47:20,387.02,96.73,190.09,16.79,91.00,29.20,90.70,84.04,86.72,89.28
2024-7-14 3:48:56,369.09,99.52,187.65,16.78,92.60,29.10,90.80,95.57,97.22,97.26
2024-7-14 3:50:33,383.87,88.84,195.58,16.79,92.60,29.20,90.90,67.31,69.16,69.42
2024-7-14 3:52:9,385.80,101.69,196.81,16.79,91.00,29.10,90.90,39.44,40.96,42.52
2024-7-14 3:53:46,386.53,101.56,200.67,16.79,92.30,29.20,91.20,40.89,42.58,58.39
2024-7-14 3:55:22,389.92,97.36,200.88,16.79,92.40,29.10,91.10,52.57,54.40,55.30
2024-7-14 3:56:58,384.35,101.30,197.82,16.79,89.20,29.10,91.10,37.60,39.28,40.58
2024-7-14 3:58:35,377.57,102.45,187.24,16.79,89.60,29.10,91.00,125.70,128.70,132.81
2024-7-14 4:0:11,367.64,100.16,186.02,16.78,88.50,29.10,91.10,54.76,57.83,67.68
2024-7-14 4:1:47,385.32,98.25,197.82,16.79,88.50,29.10,91.10,161.04,164.01,164.39
2024-7-14 4:3:24,370.54,102.20,181.54,16.79,92.40,29.10,91.10,62.91,64.76,80.41
2024-7-14 4:5:0,370.30,100.67,189.07,16.79,90.10,29.10,91.10,64.61,66.45,67.34
2024-7-14 4:6:36,390.17,106.27,190.90,16.79,90.50,29.10,91.10,57.18,60.31,65.52
2024-7-14 4:8:13,391.38,102.20,187.04,16.79,93.90,29.10,91.30,52.09,53.33,53.37
2024-7-14 4:9:49,380.72,102.07,188.87,16.78,92.70,29.10,91.20,134.21,137.97,159.35
2024-7-14 4:11:25,385.08,91.13,201.69,16.78,92.10,29.10,91.20,58.72,62.03,66.69
2024-7-14 4:13:2,386.05,99.65,197.62,16.78,89.60,29.10,91.20,48.41,52.54,89.31
2024-7-14 4:14:38,378.54,98.13,199.25,16.79,93.10,29.10,91.20,80.81,83.79,109.54
2024-7-14 4:16:15,386.77,102.32,194.16,16.79,89.50,29.10,91.20,58.31,62.51,79.28
2024-7-14 4:17:51,377.08,102.58,178.69,16.78,88.00,29.10,91.10,55.52,61.75,94.34
2024-7-14 4:19:27,385.32,106.39,200.88,16.79,93.10,29.00,91.20,35.01,39.73,48.05
2024-7-14 4:21:4,378.05,103.09,192.74,16.79,90.20,29.10,91.30,55.45,61.62,81.50
2024-7-14 4:22:40,384.35,101.56,198.64,16.79,91.50,29.00,91.30,100.12,103.80,128.76
2024-7-14 4:24:16,379.26,99.14,195.18,16.79,92.90,29.00,91.40,65.87,69.28,91.48
2024-7-14 4:25:53,378.29,100.67,188.05,16.79,90.50,29.00,90.50,56.21,60.36,72.86
2024-7-14 4:27:29,380.96,91.51,200.47,16.79,92.00,29.00,91.80,53.28,56.42,87.24
2024-7-14 4:29:5,383.87,104.61,186.83,16.79,89.70,29.00,91.90,117.66,123.61,148.61
2024-7-14 4:30:42,380.48,100.92,198.43,16.79,90.30,29.00,91.90,62.13,65.92,97.12
2024-7-14 4:32:18,375.87,96.98,199.86,16.79,93.40,29.00,91.80,57.98,61.83,67.05
2024-7-14 4:33:55,371.51,102.83,188.05,16.79,92.60,29.00,91.80,53.13,59.45,83.53
2024-7-14 4:35:31,378.29,100.03,202.50,16.79,88.90,29.00,92.00,58.82,64.89,87.66
2024-7-14 4:37:7,388.23,107.66,193.96,16.78,92.20,29.00,92.00,140.76,146.17,178.63
2024-7-14 4:38:44,389.20,98.76,194.36,16.79,92.60,29.00,92.10,115.00,121.41,161.89
2024-7-14 4:40:20,390.65,99.27,195.58,16.78,90.90,29.00,92.20,82.51,85.86,109.97
2024-7-14 4:41:56,387.02,101.81,199.04,16.78,91.80,29.00,92.20,37.79,41.18,62.75
2024-7-14 4:43:33,377.81,96.47,193.75,16.78,88.40,29.00,92.40,57.97,61.76,65.73
2024-7-14 4:45:9,372.96,95.45,187.44,16.79,92.30,29.00,92.40,91.06,93.58,106.07
2024-7-14 4:46:45,390.89,94.56,201.08,16.79,89.10,29.00,92.50,21.80,26.48,36.14
2024-7-14 4:48:22,387.02,99.91,194.16,16.79,90.80,29.00,92.50,33.56,36.21,40.58
2024-7-14 4:49:58,383.14,102.70,199.25,16.79,90.00,29.00,92.30,27.79,30.55,35.83
2024-7-14 4:51:35,387.02,94.56,193.75,16.79,93.40,29.00,92.20,51.89,54.21,60.35
2024-7-14 4:53:11,379.26,99.65,194.97,16.79,90.30,29.00,92.10,33.15,35.87,46.52
2024-7-14 4:54:47,384.35,96.34,190.90,16.78,90.20,29.00,91.90,56.84,60.28,82.22
2024-7-14 4:56:24,384.35,96.98,194.16,16.79,91.00,29.00,91.80,41.27,43.86,46.74
2024-7-14 4:58:0,380.72,100.03,190.09,16.79,89.70,29.00,91.90,25.11,26.63,31.63
2024-7-14 4:59:36,374.90,98.89,194.77,16.79,91.20,29.00,92.00,44.01,46.92,56.77
2024-7-14 5:1:13,378.29,101.30,194.36,16.79,91.00,29.00,92.10,25.79,27.31,29.07
2024-7-14 5:2:49,375.15,98.13,188.26,16.78,92.50,28.90,92.10,24.24,25.96,27.76
2024-7-14 5:4:25,379.02,94.69,197.42,16.79,92.00,28.90,92.00,35.81,38.12,44.30
2024-7-14 5:6:2,384.59,105.25,194.57,16.79,92.00,28.90,92.00,41.96,43.74,53.08
2024-7-14 5:7:38,374.66,100.03,185.00,16.78,89.60,28.90,91.90,75.53,77.14,78.32
2024-7-14 5:9:15,380.96,99.65,190.70,16.79,91.90,28.90,91.90,135.14,138.66,141.48
2024-7-14 5:10:51,390.65,98.63,196.81,16.79,92.90,28.90,91.90,28.69,29.86,30.38
2024-7-14 5:12:27,385.08,98.63,195.99,16.78,91.20,28.90,91.80,87.52,90.46,93.67
2024-7-14 5:14:4,377.57,101.05,194.77,16.78,91.10,28.90,91.90,57.34,58.87,66.71
2024-7-14 5:15:40,383.38,100.80,199.25,16.79,92.40,28.90,91.90,39.99,41.74,45.15
2024-7-14 5:17:16,383.14,101.81,196.60,16.79,92.00,28.80,92.00,72.94,74.83,76.49
2024-7-14 5:18:53,387.02,102.32,202.50,16.79,91.60,28.90,92.00,54.66,55.83,56.99
2024-7-14 5:20:29,382.17,99.91,190.90,16.79,93.30,28.90,92.10,56.08,57.46,60.38
2024-7-14 5:22:5,384.84,92.66,198.03,16.78,92.40,28.80,92.10,181.62,184.79,186.72
2024-7-14 5:23:42,370.30,92.40,196.40,16.79,90.20,28.80,92.10,47.86,49.77,51.57
2024-7-14 5:25:18,379.75,102.96,191.92,16.78,92.70,28.80,92.20,54.65,56.26,72.34
2024-7-14 5:26:54,384.59,92.15,197.21,16.79,92.10,28.80,92.20,76.15,78.74,87.47
2024-7-14 5:28:31,378.05,98.13,192.74,16.79,90.90,28.80,91.90,145.34,149.75,163.98
2024-7-14 5:30:7,380.23,100.41,191.11,16.79,91.30,28.80,91.30,52.67,55.64,60.10
2024-7-14 5:31:43,385.56,97.87,197.62,16.79,92.10,28.80,91.10,85.56,88.56,94.29
2024-7-14 5:33:20,371.75,105.25,177.88,16.79,90.90,28.80,90.90,94.27,96.78,129.45
2024-7-14 5:34:56,387.99,100.41,188.05,16.79,93.20,28.80,90.90,50.71,52.09,57.34
2024-7-14 5:36:33,374.18,93.80,195.38,16.78,90.90,28.80,89.90,29.81,31.09,31.89
2024-7-14 5:38:9,384.35,97.87,200.88,16.77,91.60,28.80,89.60,44.85,46.27,46.56
2024-7-14 5:39:45,392.59,99.52,200.67,16.78,92.20,28.80,88.60,52.54,53.38,53.39
2024-7-14 5:41:22,378.29,98.25,191.72,16.78,90.90,28.80,88.40,166.59,169.61,171.39
2024-7-14 5:42:58,370.54,96.60,187.65,16.78,88.80,28.80,87.80,31.42,32.38,32.87
2024-7-14 5:44:34,380.48,101.30,192.94,16.79,92.40,28.80,87.90,38.17,38.81,38.83
2024-7-14 5:46:11,369.82,94.18,191.31,16.79,93.40,28.70,88.20,31.11,32.14,32.65
2024-7-14 5:47:47,375.87,94.82,196.60,16.78,90.90,28.80,88.30,55.98,57.30,77.16
2024-7-14 5:49:23,369.09,102.45,186.02,16.79,94.30,28.70,88.80,71.80,73.12,73.54
2024-7-14 5:51:0,365.21,92.40,186.22,16.79,91.70,28.70,88.90,38.03,38.85,46.19
2024-7-14 5:52:36,383.14,108.55,183.58,16.78,89.70,28.70,89.00,47.43,48.56,49.05
2024-7-14 5:54:12,383.87,106.27,196.81,16.78,90.80,28.70,89.30,54.41,55.79,58.09
2024-7-14 5:55:49,381.93,99.52,191.72,16.79,91.80,28.70,89.60,37.80,38.85,40.12
2024-7-14 5:57:25,371.75,98.38,190.90,16.78,90.00,28.70,89.70,30.98,31.43,31.43
2024-7-14 5:59:1,363.52,95.84,187.44,16.78,87.60,28.70,89.70,46.38,47.17,47.19
2024-7-14 6:0:38,366.18,94.95,182.15,16.79,89.60,28.70,90.00,37.66,38.50,39.64
2024-7-14 6:2:14,378.78,93.67,192.74,16.78,93.40,28.70,90.00,98.17,99.51,99.62
2024-7-14 6:3:51,364.00,93.93,187.04,16.79,91.80,28.70,90.00,44.83,45.48,45.48
2024-7-14 6:5:27,375.87,103.34,196.81,16.79,93.30,28.70,90.00,114.49,116.33,126.36
2024-7-14 6:7:3,373.45,96.73,195.99,16.78,90.80,28.70,89.80,137.58,139.15,139.16
2024-7-14 6:8:40,380.72,100.67,196.40,16.79,90.40,28.70,90.10,50.87,51.89,53.04
2024-7-14 6:10:16,374.42,97.23,189.68,16.79,90.60,28.70,91.10,26.46,27.01,27.12
2024-7-14 6:11:52,385.08,102.83,188.67,16.78,89.80,28.70,91.00,36.63,37.34,37.37
2024-7-14 6:13:29,378.54,103.34,191.72,16.79,93.50,28.70,90.70,98.77,100.30,101.45
2024-7-14 6:15:5,397.19,97.74,201.28,16.79,90.90,28.70,91.00,27.04,27.49,27.49
timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-7-14 0:0:53,466.48,95.33,200.47,16.78,91.30,28.60,99.90,93.18,95.26,96.06
2024-7-14 0:2:29,458.48,93.93,193.35,16.78,91.10,28.50,99.90,71.42,73.56,74.90
2024-7-14 0:4:5,451.70,99.78,194.16,16.78,91.10,28.50,99.90,102.73,104.45,104.56
2024-7-14 0:5:42,453.40,98.00,203.93,16.78,90.00,28.40,99.90,70.53,72.41,77.94
2024-7-14 0:7:18,452.43,97.87,192.74,16.79,92.60,28.40,99.90,78.97,81.11,82.78
2024-7-14 0:8:54,458.73,101.56,197.42,16.79,92.90,28.40,99.90,67.24,69.43,72.79
2024-7-14 0:10:31,459.94,99.40,202.10,16.78,92.20,28.40,99.90,69.91,72.04,73.65
2024-7-14 0:12:7,469.63,99.91,196.19,16.78,93.10,28.40,99.90,77.12,79.73,81.63
2024-7-14 0:13:44,471.81,100.03,200.06,16.79,90.20,28.30,99.90,94.10,96.94,97.66
2024-7-14 0:15:20,458.24,102.32,190.29,16.79,90.10,28.30,99.90,73.76,76.13,78.67
2024-7-14 0:16:56,463.81,103.21,190.90,16.78,87.20,28.30,99.90,63.32,65.22,66.04
2024-7-14 0:18:33,444.92,95.84,199.04,16.78,90.60,28.30,99.90,165.15,167.63,175.26
2024-7-14 0:20:9,461.39,99.78,195.99,16.78,93.60,28.30,99.90,61.54,63.28,64.07
2024-7-14 0:21:45,451.22,100.92,198.64,16.78,90.80,28.30,99.90,97.59,99.58,100.85
2024-7-14 0:23:22,452.18,96.73,194.16,16.78,92.90,28.30,99.90,139.96,142.83,144.08
2024-7-14 0:24:58,457.76,100.67,202.71,16.79,92.70,28.30,99.90,49.11,51.58,56.10
2024-7-14 0:26:34,455.58,88.84,192.94,16.78,90.00,28.30,99.90,85.98,88.29,88.96
2024-7-14 0:28:11,478.35,100.41,205.76,16.78,92.10,28.30,99.90,109.20,111.75,112.33
2024-7-14 0:29:47,462.36,98.00,191.72,16.78,93.00,28.30,99.90,181.88,184.74,184.90
2024-7-14 0:31:23,462.36,103.21,194.77,16.78,91.50,28.30,99.90,48.17,50.58,52.61
2024-7-14 0:33:0,461.39,98.63,190.90,16.79,90.80,28.30,99.90,42.49,45.19,50.92
2024-7-14 0:34:36,459.21,98.76,188.26,16.79,91.50,28.30,99.90,181.64,184.39,184.53
2024-7-14 0:36:13,459.45,98.63,193.96,16.78,90.50,28.30,99.90,146.84,150.29,152.73
2024-7-14 0:37:49,474.47,102.20,193.96,16.79,92.00,28.30,99.90,85.58,87.26,88.42
