timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-7-13 13:44:12,409.55,75.74,180.73,16.28,96.30,29.30,99.90,6.54,11.64,35.30
2024-7-13 13:45:49,391.38,82.23,170.55,16.28,92.30,29.20,99.90,10.76,16.16,24.96
2024-7-13 13:47:25,442.74,84.90,175.23,16.27,91.60,29.20,99.90,5.82,9.88,25.68
2024-7-13 13:49:1,417.06,88.59,159.56,16.28,95.50,29.20,99.90,8.75,13.80,28.41
2024-7-13 13:50:38,401.79,82.74,171.77,16.27,93.80,29.20,99.90,7.46,11.93,13.52
2024-7-13 13:52:14,407.61,76.63,176.25,16.27,93.90,29.20,99.90,11.55,16.48,22.94
2024-7-13 13:53:50,426.02,83.88,174.83,16.27,93.70,29.20,99.90,10.49,16.03,22.41
2024-7-13 13:55:27,410.76,89.22,159.16,16.26,93.90,29.10,99.90,10.75,16.35,30.15
2024-7-13 13:57:3,400.58,90.62,155.29,16.26,93.40,29.10,99.90,11.25,15.95,20.57
2024-7-13 13:58:40,385.80,71.03,179.10,16.26,90.90,29.10,99.90,7.51,11.85,22.06
2024-7-13 14:0:16,388.47,73.83,167.50,16.26,90.80,29.10,99.90,8.55,13.52,16.15
2024-7-13 14:1:52,376.36,78.03,165.06,16.26,95.70,29.10,99.90,10.22,15.59,27.26
2024-7-13 14:3:29,388.23,80.95,179.91,16.26,92.00,29.00,99.90,12.23,16.15,22.68
2024-7-13 14:5:5,409.55,86.30,175.64,16.25,94.00,29.00,99.90,14.02,19.53,22.35
2024-7-13 14:6:41,391.38,70.78,179.10,16.26,96.60,29.00,99.90,11.87,16.46,29.15
2024-7-13 14:8:18,401.31,85.79,177.47,16.26,96.40,29.00,99.90,9.54,13.19,19.93
2024-7-13 14:9:54,368.12,80.32,169.74,16.25,94.40,29.00,99.90,14.96,21.22,38.47
2024-7-13 14:11:30,382.17,79.68,162.41,16.25,93.90,29.00,99.90,12.99,17.18,28.84
2024-7-13 14:13:7,443.95,81.34,176.25,16.24,95.50,28.90,99.90,75.68,83.13,93.84
2024-7-13 14:14:43,452.18,82.48,181.34,16.24,95.30,28.90,99.90,16.82,21.10,32.69
2024-7-13 14:16:20,448.31,80.32,184.19,16.24,94.40,28.90,99.90,15.83,22.52,41.68
2024-7-13 14:17:56,413.42,91.38,165.67,16.24,96.60,28.90,99.90,11.74,15.61,23.30
2024-7-13 14:19:32,402.28,80.70,155.90,16.23,95.40,28.90,99.90,10.28,13.76,16.94
2024-7-13 14:21:9,440.31,87.82,164.04,16.23,95.00,28.80,99.90,11.92,16.62,21.81
2024-7-13 14:22:45,476.65,79.30,175.23,16.23,92.40,28.90,99.90,11.93,17.83,37.09
2024-7-13 14:24:21,442.01,83.24,176.66,16.23,92.80,28.80,99.90,15.51,19.16,20.40
2024-7-13 14:25:58,411.24,74.09,175.03,16.22,92.10,28.80,88.00,11.96,18.08,122.62
2024-7-13 14:27:34,414.39,87.57,175.23,16.22,91.60,28.80,54.00,11.23,15.17,30.08
2024-7-13 14:29:10,424.08,79.17,180.73,16.22,92.70,28.80,62.30,11.83,16.74,20.62
2024-7-13 14:30:47,413.42,87.44,171.57,16.22,91.90,28.80,54.60,10.97,16.70,37.94
2024-7-13 14:32:23,410.52,73.32,175.84,16.22,96.10,28.70,45.30,11.94,16.33,20.67
2024-7-13 14:33:59,533.34,84.39,181.14,16.21,94.00,28.70,68.40,180.48,188.71,201.80
2024-7-13 14:35:36,909.09,81.21,202.30,16.22,96.80,28.70,62.70,13.25,18.88,51.68
2024-7-13 14:37:12,752.59,91.00,173.61,16.22,94.70,28.70,62.60,9.84,14.72,19.66
2024-7-13 14:38:49,748.71,87.57,179.10,16.21,96.40,28.60,62.70,16.85,24.39,37.95
2024-7-13 14:40:25,1030.46,76.63,211.86,16.21,95.40,28.60,62.50,15.90,22.95,30.81
2024-7-13 14:42:1,935.98,87.19,207.59,16.20,93.00,28.60,62.60,16.78,24.44,36.72
2024-7-13 14:43:38,781.18,84.39,194.36,16.20,92.70,28.60,62.40,15.76,20.84,27.71
2024-7-13 14:45:14,685.24,76.12,187.24,16.20,94.70,28.50,61.80,15.53,20.69,43.92
2024-7-13 14:46:50,596.82,93.42,165.47,16.20,95.80,28.50,61.90,16.13,19.68,26.39
2024-7-13 14:48:27,585.19,76.88,189.48,16.20,95.60,28.40,62.70,15.34,20.95,39.62
2024-7-13 14:50:3,577.43,78.28,181.54,16.20,94.50,28.40,63.40,16.43,21.28,25.64
2024-7-13 14:51:39,534.31,90.37,167.91,16.19,93.60,28.30,62.70,20.60,25.02,45.94
2024-7-13 14:53:16,528.74,85.66,171.57,16.19,92.10,28.20,64.50,17.05,22.24,48.06
2024-7-13 14:54:52,521.96,83.88,174.01,16.19,96.10,28.20,64.70,16.89,21.97,43.52
2024-7-13 14:56:29,491.67,85.92,175.23,16.19,92.80,28.10,67.40,18.56,23.81,38.76
2024-7-13 14:58:5,485.37,84.01,172.18,16.18,93.70,28.00,80.20,4.64,10.44,38.42
2024-7-13 14:59:41,743.63,65.82,186.43,16.18,97.20,27.90,99.90,23.41,25.67,29.81
2024-7-13 15:1:18,716.25,80.57,171.16,16.18,93.10,27.70,99.90,92.08,98.57,104.41
2024-7-13 15:2:54,822.60,76.12,189.68,16.18,97.40,27.50,99.90,125.42,129.95,130.89
2024-7-13 15:4:30,787.48,80.95,176.46,16.17,93.00,27.30,99.90,144.23,148.76,150.50
2024-7-13 15:6:7,840.29,79.94,200.88,16.18,95.30,27.30,99.90,149.74,154.09,157.19
2024-7-13 15:7:43,858.70,87.44,199.04,16.18,93.10,27.30,99.90,182.35,187.20,203.63
2024-7-13 15:9:19,860.40,88.20,207.79,16.18,93.90,27.30,99.90,182.80,187.47,197.72
2024-7-13 15:10:56,810.25,92.27,195.18,16.18,95.40,27.30,99.90,182.74,186.69,188.10
2024-7-13 15:12:32,804.68,92.53,208.00,16.18,93.10,27.40,99.90,182.33,186.17,186.88
2024-7-13 15:14:8,773.67,86.68,202.30,16.17,94.50,27.30,99.90,182.20,185.56,192.99
2024-7-13 15:15:45,794.50,80.70,215.73,16.17,92.80,27.30,99.90,182.38,185.73,187.03
2024-7-13 15:17:21,849.01,89.73,209.02,16.17,91.60,27.30,99.90,183.17,187.26,188.70
2024-7-13 15:18:58,849.49,101.30,208.20,16.14,93.40,27.40,99.90,182.63,186.14,186.69
2024-7-13 15:20:34,751.38,97.36,216.14,16.16,93.90,27.40,99.90,182.15,184.96,192.32
2024-7-13 15:22:10,702.44,100.03,206.78,16.16,93.60,27.60,99.90,181.71,184.67,185.87
2024-7-13 15:23:47,692.27,98.76,207.39,16.16,91.70,27.70,99.90,181.56,185.04,185.64
2024-7-13 15:25:23,686.21,103.85,192.74,16.16,95.10,27.80,99.90,181.58,185.22,186.62
2024-7-13 15:26:59,683.30,99.40,215.73,16.16,95.50,27.90,99.90,182.67,185.70,185.75
2024-7-13 15:28:36,659.56,100.54,201.49,16.15,97.30,28.10,99.90,182.58,185.85,187.12
2024-7-13 15:30:12,660.05,95.84,211.66,16.15,93.20,28.30,99.90,182.77,185.66,185.70
2024-7-13 15:31:48,645.03,90.75,216.14,16.14,93.00,28.40,99.90,182.41,185.76,185.94
2024-7-13 15:33:25,635.09,91.13,208.81,16.14,95.70,28.60,99.90,182.70,185.50,185.51
2024-7-13 15:35:1,631.94,98.00,213.90,16.14,93.80,28.70,99.90,182.30,185.47,185.65
2024-7-13 15:36:37,620.56,97.49,202.50,16.14,95.80,28.80,99.90,182.63,185.89,186.32
2024-7-13 15:38:14,607.23,97.23,203.93,16.13,96.80,28.90,99.90,183.36,187.67,188.63
2024-7-13 15:39:50,593.42,97.62,199.25,16.13,94.90,29.00,99.90,182.34,185.69,187.34
2024-7-13 15:41:27,591.00,96.22,196.40,16.13,91.80,29.00,99.90,182.70,186.12,186.31
2024-7-13 15:43:3,627.10,88.84,196.19,16.13,92.90,29.00,99.90,182.84,185.87,186.00
2024-7-13 15:44:39,677.97,92.15,196.60,16.13,93.30,29.00,99.90,182.56,185.56,185.62
2024-7-13 15:46:16,704.62,97.36,191.51,16.12,94.50,28.90,99.90,183.06,186.44,186.70
2024-7-13 15:47:52,852.64,83.75,214.31,16.12,95.10,28.80,99.90,182.44,185.28,185.32
2024-7-13 15:49:28,911.76,93.16,217.77,16.12,92.80,28.70,99.90,182.28,185.13,185.27
2024-7-13 15:51:5,955.36,93.93,204.13,16.12,92.10,28.60,99.90,182.40,185.34,190.21
2024-7-13 15:52:41,1013.26,96.73,212.68,16.10,94.80,28.50,99.90,181.93,185.82,204.37
2024-7-13 15:54:17,1022.23,93.29,205.96,16.11,96.50,28.40,99.90,182.05,185.09,186.38
2024-7-13 15:55:54,1043.79,92.91,210.64,16.10,93.40,28.30,99.90,182.19,185.22,185.38
2024-7-13 15:57:30,1060.99,94.31,224.07,16.10,95.10,28.10,99.90,135.23,138.53,141.36
2024-7-13 15:59:6,1383.92,96.22,227.13,16.10,95.80,28.00,99.90,183.23,187.01,188.34
2024-7-13 16:0:43,1473.08,85.53,233.84,16.09,94.40,28.00,99.90,182.93,187.07,190.52
2024-7-13 16:2:19,1354.13,94.95,224.89,16.09,94.90,27.80,99.90,182.66,185.69,185.73
2024-7-13 16:3:55,1240.02,100.41,221.63,16.08,90.90,27.80,99.90,182.58,185.85,186.19
2024-7-13 16:5:32,1207.32,94.31,214.92,16.08,93.50,27.70,99.90,182.76,185.71,196.54
2024-7-13 16:7:8,1310.52,91.77,226.31,16.08,95.00,27.60,99.90,182.23,185.75,186.06
2024-7-13 16:8:45,1385.14,95.71,237.51,16.07,93.60,27.50,99.90,181.94,184.89,185.33
2024-7-13 16:10:21,1523.95,96.09,238.73,16.08,95.10,27.50,99.90,181.71,184.36,199.93
2024-7-13 16:11:57,1558.60,100.16,240.96,16.06,95.80,27.50,99.90,181.92,186.28,206.13
2024-7-13 16:13:34,1652.59,103.09,244.83,16.06,95.50,27.60,99.90,181.95,184.98,185.16
2024-7-13 16:15:10,1741.26,94.06,257.86,16.06,96.20,27.70,99.90,182.44,185.94,187.18
2024-7-13 16:16:46,1771.54,102.83,241.58,16.06,93.20,27.70,99.90,182.50,186.43,188.16
2024-7-13 16:18:23,1838.89,89.60,250.33,16.05,94.40,27.80,99.90,182.33,186.14,186.91
2024-7-13 16:19:59,1895.10,92.02,251.55,16.05,93.50,27.90,99.90,182.02,185.45,186.10
2024-7-13 16:21:35,1954.94,97.49,259.48,16.04,94.00,28.00,99.90,182.55,185.54,185.69
2024-7-13 16:23:12,2007.51,101.18,251.75,16.04,91.90,28.10,99.90,182.31,185.35,185.51
2024-7-13 16:24:48,2072.92,106.14,258.67,16.04,95.00,28.20,99.90,182.83,186.26,186.69
2024-7-13 16:26:24,2140.75,102.96,273.32,16.03,97.10,28.30,99.90,182.70,185.60,185.63
2024-7-13 16:28:1,2225.54,104.99,273.52,16.03,97.10,28.40,99.90,183.13,186.59,186.70
2024-7-13 16:29:37,2306.22,101.18,279.83,16.03,96.60,28.50,99.90,170.54,173.53,173.60
2024-7-13 16:31:14,2386.16,102.58,293.47,16.02,95.80,28.60,99.90,182.79,186.61,187.28
2024-7-13 16:32:50,2449.88,95.96,294.08,16.02,93.10,28.70,99.90,183.11,186.48,186.89
2024-7-13 16:34:26,2572.22,100.16,280.44,16.01,95.20,28.70,99.90,183.37,186.71,186.78
2024-7-13 16:36:3,2600.81,104.10,291.23,16.01,98.00,28.80,99.90,183.42,187.24,190.21
2024-7-13 16:37:39,2689.72,90.11,303.64,16.00,93.80,28.90,99.90,182.90,185.72,185.74
2024-7-13 16:39:15,2799.46,98.76,305.47,16.00,95.90,28.90,99.90,183.09,187.17,188.04
2024-7-13 16:40:52,2881.35,99.40,308.73,16.00,95.90,29.00,99.90,183.42,186.69,186.75
2024-7-13 16:42:28,2929.56,96.22,305.88,15.99,98.00,29.10,99.90,177.30,180.13,180.18
2024-7-13 16:44:4,2999.09,102.70,313.00,15.99,98.30,29.10,99.90,156.02,158.78,159.01
2024-7-13 16:45:41,3068.37,98.63,323.38,15.99,97.30,29.20,99.90,182.59,185.39,185.42
2024-7-13 16:47:17,3128.70,96.60,325.82,15.98,93.50,29.30,99.90,183.18,186.22,186.24
2024-7-13 16:48:53,3181.99,99.14,323.18,15.98,95.50,29.30,99.90,181.97,184.91,186.07
2024-7-13 16:50:30,3246.44,100.03,328.47,15.97,93.60,29.40,99.90,183.40,186.54,186.58
2024-7-13 16:52:6,3301.67,95.58,333.15,15.97,96.20,29.50,99.90,183.54,186.78,186.83
2024-7-13 16:53:42,3357.63,95.33,338.44,15.96,94.40,29.50,99.90,183.55,186.45,186.46
2024-7-13 16:55:19,3391.55,101.56,327.86,15.96,180.00,29.60,99.90,184.59,188.15,188.28
2024-7-13 16:56:55,3442.43,95.58,342.10,15.96,94.30,29.60,99.90,185.47,189.04,189.06
2024-7-13 16:58:32,3469.08,98.89,329.69,15.95,94.70,29.70,99.90,185.19,188.80,188.85
2024-7-13 17:0:8,3520.68,96.73,344.14,15.95,93.70,29.70,99.90,40.10,41.05,41.07
2024-7-13 17:1:44,3546.60,98.25,340.48,15.94,94.30,29.80,99.90,25.18,26.17,26.21
2024-7-13 17:3:21,3602.08,102.96,347.19,15.94,98.00,29.80,99.90,40.02,41.65,41.82
2024-7-13 17:4:57,3648.11,103.09,350.65,15.94,93.80,29.80,99.90,32.66,34.12,34.28
2024-7-13 17:6:33,3692.20,100.41,354.92,15.93,96.10,29.90,99.90,39.13,40.43,40.48
2024-7-13 17:8:10,3729.99,92.78,360.42,15.93,96.50,29.90,99.90,21.91,23.10,23.17
2024-7-13 17:9:46,3757.85,98.89,355.54,15.92,98.20,30.00,99.90,31.16,32.58,32.85
2024-7-13 17:11:22,3779.66,100.67,352.69,15.92,94.60,30.00,99.90,36.21,37.50,37.90
2024-7-13 17:12:59,3795.16,102.58,352.69,15.91,93.80,30.10,99.90,49.52,50.67,50.70
2024-7-13 17:14:35,3818.90,89.73,354.92,15.91,95.70,30.10,99.90,51.54,52.72,52.75
2024-7-13 17:16:11,3839.49,104.10,357.16,15.90,97.20,30.10,99.90,44.98,45.82,45.83
2024-7-13 17:17:48,3875.83,95.58,370.19,15.90,94.60,30.20,99.90,59.48,60.70,60.73
2024-7-13 17:19:24,3864.20,98.38,354.11,15.90,95.60,30.20,99.90,55.13,56.78,56.95
2024-7-13 17:21:0,3894.73,100.92,364.49,15.89,98.20,30.20,99.90,50.58,51.56,51.57
2024-7-13 17:22:37,3910.23,92.91,367.95,15.88,96.60,30.30,99.90,42.55,43.63,43.68
2024-7-13 17:24:13,3944.39,100.92,372.43,15.88,96.20,30.30,99.90,40.08,41.47,41.54
2024-7-13 17:25:50,4415.84,91.00,389.52,15.88,98.00,30.30,99.90,73.48,75.84,78.80
2024-7-13 17:27:26,4718.66,98.38,402.54,15.87,95.60,30.40,99.90,64.71,67.52,73.67
2024-7-13 17:29:2,5264.24,98.51,411.50,15.87,97.90,30.40,99.90,41.66,44.41,70.70
2024-7-13 17:30:39,5613.10,104.10,444.67,15.86,96.10,30.30,99.90,96.80,99.38,99.85
2024-7-13 17:32:15,5613.10,100.67,452.60,15.86,97.00,30.30,99.90,42.39,43.79,44.03
2024-7-13 17:33:51,5613.10,106.39,444.46,15.86,98.60,30.20,99.90,48.37,50.20,50.76
2024-7-13 17:35:28,5613.10,96.09,431.24,15.85,95.60,30.00,99.90,24.00,25.22,25.74
2024-7-13 17:37:4,5323.11,85.41,403.97,15.84,97.30,29.90,99.90,32.61,34.28,35.17
2024-7-13 17:38:40,4746.52,94.82,386.06,15.84,94.90,29.70,99.90,20.89,21.80,21.85
2024-7-13 17:40:17,4262.73,94.18,361.84,15.84,93.20,29.60,99.90,46.54,48.10,48.54
2024-7-13 17:41:53,4008.11,89.99,357.37,15.83,92.90,29.40,99.90,146.60,148.96,149.47
2024-7-13 17:43:29,3581.49,89.60,331.93,15.83,99.20,29.30,99.90,182.86,186.08,186.51
2024-7-13 17:45:6,3207.67,91.77,314.84,15.79,94.10,29.10,99.90,183.29,186.75,187.01
2024-7-13 17:46:42,3055.78,95.71,306.90,15.82,95.40,29.00,99.90,105.58,107.89,108.13
2024-7-13 17:48:18,2954.03,96.09,301.40,15.81,94.30,28.80,99.90,106.94,109.27,109.34
2024-7-13 17:49:55,2806.25,90.11,306.08,15.80,95.30,28.70,99.90,145.91,148.90,149.16
2024-7-13 17:51:31,2753.68,95.84,305.68,15.80,98.20,28.60,99.90,147.96,150.69,150.86
2024-7-13 17:53:8,2754.64,91.13,300.18,15.80,97.10,28.40,99.90,92.33,94.37,95.66
2024-7-13 17:54:44,2691.17,90.75,290.82,15.79,97.20,28.30,99.90,155.80,158.86,160.52
2024-7-13 17:56:20,2516.74,91.38,289.19,15.78,97.00,28.30,99.90,129.69,131.62,131.63
2024-7-13 17:57:57,2453.03,92.78,283.90,15.78,99.80,28.10,99.90,113.99,116.37,116.71
2024-7-13 17:59:33,2381.56,94.44,279.83,15.78,97.00,28.00,99.90,182.27,185.17,185.22
2024-7-13 18:1:9,2427.35,92.53,285.73,15.77,95.90,27.90,99.90,182.17,185.66,188.65
2024-7-13 18:2:46,2455.94,96.85,276.78,15.76,96.00,27.80,99.90,132.57,135.42,136.08
2024-7-13 18:4:22,2490.82,97.87,279.83,15.76,95.60,27.70,99.90,137.99,140.66,140.86
2024-7-13 18:5:58,2341.34,98.25,271.08,15.76,97.30,27.60,99.90,58.76,60.71,68.50
2024-7-13 18:7:35,2193.81,96.98,269.45,15.75,96.80,27.60,99.90,148.28,151.67,153.39
2024-7-13 18:9:11,2029.80,96.47,262.94,15.75,95.60,27.40,99.90,73.52,76.28,78.01
2024-7-13 18:10:47,1812.00,94.44,253.17,15.74,96.30,27.40,99.90,52.20,54.36,55.30
2024-7-13 18:12:24,1695.47,99.78,252.16,15.74,95.80,27.30,99.90,56.02,59.18,61.09
2024-7-13 18:14:0,1597.12,91.38,243.00,15.74,94.70,27.20,99.90,121.28,124.07,124.55
2024-7-13 18:15:37,1647.51,87.57,258.06,15.73,94.60,27.20,99.90,101.22,103.21,103.38
2024-7-13 18:17:13,1700.08,95.58,257.04,15.73,96.50,27.20,99.90,148.86,151.56,151.92
2024-7-13 18:18:49,1726.00,98.25,257.86,15.72,94.00,27.20,99.90,65.25,67.00,77.95
2024-7-13 18:20:26,1982.07,91.89,264.57,15.72,97.70,27.20,99.90,58.63,60.26,60.77
2024-7-13 18:22:2,1965.84,94.56,253.58,15.71,95.60,27.20,99.90,72.45,74.00,76.83
2024-7-13 18:23:38,1936.28,97.23,272.91,15.71,96.30,27.20,99.90,73.74,75.34,78.09
2024-7-13 18:25:15,1867.24,101.69,268.03,15.70,95.10,27.20,99.90,124.76,127.25,127.54
2024-7-13 18:26:51,1827.99,105.50,256.23,15.70,95.00,27.30,99.90,160.14,162.87,163.50
2024-7-13 18:28:27,1839.62,103.72,271.29,15.70,97.30,27.30,99.90,44.32,45.52,46.03
2024-7-13 18:30:4,1833.56,102.96,260.50,15.69,94.10,27.50,99.90,44.06,45.89,59.58
2024-7-13 18:31:40,1840.59,99.91,260.70,15.68,95.00,27.60,99.90,72.25,73.65,76.39
2024-7-13 18:33:16,1843.74,100.29,262.94,15.68,98.40,27.70,99.90,81.09,83.22,84.83
2024-7-13 18:34:53,1837.44,104.61,257.86,15.68,98.10,27.80,99.90,85.77,87.50,87.58
2024-7-13 18:36:29,1830.41,98.76,258.26,15.68,96.50,27.90,99.90,74.47,75.88,87.74
2024-7-13 18:38:5,1841.80,101.94,262.13,15.67,96.10,28.00,99.90,114.42,116.13,116.16
2024-7-13 18:39:42,1866.03,98.76,266.81,15.66,98.40,28.10,99.90,112.13,114.45,114.91
2024-7-13 18:41:18,1929.50,100.80,250.53,15.66,96.20,28.10,99.90,85.11,87.22,89.57
2024-7-13 18:42:55,2031.73,95.84,262.13,15.66,100.30,28.10,99.90,181.33,184.02,184.17
2024-7-13 18:44:31,1934.83,102.07,270.27,15.65,97.50,28.10,99.90,181.37,183.89,184.02
2024-7-13 18:46:7,1875.23,102.83,270.07,15.64,98.40,28.10,99.90,181.46,184.03,184.15
2024-7-13 18:47:44,1809.58,109.06,261.31,15.64,94.10,28.10,99.90,182.82,186.27,186.46
2024-7-13 18:49:20,1792.62,104.61,271.08,15.64,96.10,28.20,99.90,183.31,186.93,187.11
2024-7-13 18:50:56,1796.50,107.66,276.58,15.63,98.80,28.30,62.40,184.19,188.54,189.87
2024-7-13 18:52:33,1807.16,107.66,285.94,15.63,98.60,28.40,70.90,184.90,189.29,189.52
2024-7-13 18:54:9,1765.25,102.45,271.29,15.62,95.60,28.50,74.70,185.11,189.73,190.22
2024-7-13 18:55:45,1648.72,102.96,258.47,15.62,96.70,28.50,99.90,184.08,187.98,189.53
2024-7-13 18:57:22,1495.61,95.58,252.97,15.62,102.50,nan,nan,184.05,188.52,192.17
2024-7-13 18:58:58,1513.29,105.12,246.66,15.62,96.70,28.40,99.90,182.90,186.28,186.47
2024-7-13 19:0:35,1546.73,105.37,253.58,15.61,95.00,28.40,99.90,182.52,185.33,185.38
2024-7-13 19:2:11,1508.21,86.68,245.24,15.60,98.00,28.40,99.90,182.84,185.73,185.75
2024-7-13 19:3:47,1594.94,99.02,247.27,15.60,98.60,28.30,99.90,182.99,186.79,188.47
2024-7-13 19:5:24,1472.83,91.51,244.42,15.59,98.90,28.30,99.90,182.43,185.44,199.24
2024-7-13 19:7:0,1387.56,97.62,230.18,15.59,97.70,28.20,99.90,183.18,186.81,188.21
2024-7-13 19:8:36,1312.46,95.20,228.35,15.58,96.80,28.10,99.90,182.72,185.66,209.34
2024-7-13 19:10:13,1272.24,97.74,233.84,15.58,95.70,28.00,99.90,183.17,188.02,188.66
2024-7-13 19:11:49,1280.72,89.86,226.72,15.58,97.80,28.00,99.90,141.13,144.66,146.10
2024-7-13 19:13:25,1264.25,93.16,225.70,15.57,95.70,27.90,99.90,133.70,137.16,138.45
2024-7-13 19:15:2,1162.74,93.67,219.60,15.56,96.10,27.80,99.90,113.94,115.73,115.74
2024-7-13 19:16:38,1092.00,98.38,218.58,15.56,97.40,27.70,99.90,93.68,95.28,95.30
2024-7-13 19:18:14,1048.15,95.84,220.21,15.56,98.90,27.70,99.90,182.30,185.24,185.74
2024-7-13 19:19:51,1044.76,96.85,220.00,15.56,100.30,27.60,99.90,182.11,184.64,184.66
2024-7-13 19:21:27,934.29,96.47,221.63,15.55,96.90,27.70,99.90,181.85,184.38,184.41
2024-7-13 19:23:4,853.61,94.18,210.44,15.54,98.40,27.70,99.90,109.27,110.76,110.78
2024-7-13 19:24:40,808.79,95.58,211.05,15.54,99.60,27.70,99.90,99.27,100.67,100.78
2024-7-13 19:26:16,771.73,93.55,218.58,15.54,96.90,27.70,99.90,95.22,96.39,96.39
2024-7-13 19:27:53,773.91,99.78,206.57,15.53,96.60,27.60,99.90,181.24,183.72,184.12
2024-7-13 19:29:29,755.98,100.80,216.75,15.52,98.10,27.70,99.90,181.33,183.65,183.76
2024-7-13 19:31:5,737.33,101.43,211.25,15.52,98.40,27.70,99.90,84.06,85.02,85.02
2024-7-13 19:32:42,723.03,98.63,214.71,15.52,97.60,27.80,99.90,58.72,60.12,63.59
2024-7-13 19:34:18,715.52,96.60,216.54,15.51,100.00,27.80,99.90,180.91,183.13,183.16
2024-7-13 19:35:54,660.05,98.51,205.56,15.51,99.70,27.90,99.90,73.84,74.77,74.78
2024-7-13 19:37:31,629.52,97.87,202.10,15.50,96.90,27.90,99.90,107.16,108.71,108.84
2024-7-13 19:39:7,631.22,99.02,195.38,15.50,98.50,27.90,99.90,102.07,103.43,103.45
2024-7-13 19:40:43,677.00,96.47,217.77,15.50,98.50,27.80,99.90,80.23,81.26,81.28
2024-7-13 19:42:20,708.50,100.67,218.38,15.49,101.70,27.90,99.90,180.71,182.96,183.35
2024-7-13 19:43:56,714.07,103.21,217.16,15.49,100.00,27.90,99.90,178.40,180.86,181.27
2024-7-13 19:45:32,739.51,100.41,219.80,15.48,99.50,27.80,99.90,139.70,142.37,144.04
2024-7-13 19:47:9,793.29,98.63,226.31,15.48,95.80,27.90,99.90,181.00,183.81,215.49
2024-7-13 19:48:45,805.89,97.74,225.91,15.47,96.70,27.90,99.90,49.63,51.16,52.04
2024-7-13 19:50:21,827.21,98.89,224.89,15.46,95.70,27.90,99.90,181.23,184.20,188.16
2024-7-13 19:51:58,858.70,102.07,230.99,15.46,97.00,27.90,99.90,88.66,90.22,90.37
