timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-8-6 5:9:39,747.24,43.72,221.17,16.78,89.90,25.90,99.90,101.71,107.35,131.18
2024-8-6 6:59:53,356.88,8.11,137.25,16.80,89.00,28.70,99.90,11.61,15.94,23.27
2024-8-6 7:1:30,300.77,20.80,109.50,16.80,93.00,28.80,99.90,6.88,12.76,33.89
2024-8-6 7:40:23,383.91,24.04,144.44,16.79,93.40,30.80,99.90,22.43,26.00,29.69
2024-8-6 8:21:1,358.23,25.06,139.97,16.78,91.40,28.50,99.90,6.42,9.13,11.87
2024-8-6 8:22:38,297.62,8.46,126.19,16.78,89.60,28.50,99.90,6.37,10.50,32.25
2024-8-6 8:24:14,270.00,24.36,111.54,16.76,91.40,28.40,99.90,6.40,11.33,14.76
2024-8-6 8:25:50,290.84,15.71,119.47,16.78,91.50,28.30,99.90,9.67,14.80,18.15
2024-8-6 8:27:27,294.71,28.30,122.32,16.78,90.40,28.30,99.90,16.64,20.08,25.90
2024-8-6 8:29:4,305.62,28.04,116.22,16.78,93.90,28.10,99.90,17.88,21.87,24.24
2024-8-6 8:30:40,385.08,26.26,135.55,16.78,91.70,28.00,99.90,11.73,16.74,22.94
2024-8-6 8:32:17,301.01,24.61,126.80,16.78,92.40,27.70,99.90,108.93,115.20,120.98
2024-8-6 8:33:53,298.83,25.50,133.72,16.78,92.90,27.60,99.90,12.80,18.35,35.26
2024-8-6 8:35:30,286.72,14.44,132.70,16.77,92.40,27.40,99.90,15.79,19.81,26.25
2024-8-6 8:37:6,278.73,22.32,117.24,16.78,90.00,27.40,99.90,16.40,21.99,32.43
2024-8-6 8:38:42,266.61,25.50,106.65,16.78,90.80,27.40,99.90,25.16,29.60,45.22
2024-8-6 8:40:19,303.68,16.85,121.92,16.78,93.70,27.40,99.90,18.96,22.52,24.70
2024-8-6 8:41:55,286.72,22.70,112.15,16.78,91.10,27.40,99.90,19.42,24.89,33.78
2024-8-6 8:43:32,288.66,19.90,120.09,16.78,92.30,27.40,99.90,56.26,63.76,72.83
2024-8-6 8:45:8,300.53,27.28,118.46,16.78,90.20,27.50,99.90,39.09,45.12,49.79
2024-8-6 8:46:45,294.71,14.69,124.16,16.78,93.70,27.50,99.90,64.30,69.27,74.95
2024-8-6 8:48:21,284.78,16.73,118.25,16.78,91.30,27.50,99.90,64.09,69.00,78.89
2024-8-6 8:49:57,287.45,29.19,117.44,16.78,103.60,27.50,99.90,97.32,102.41,106.82
