timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-8-1 20:2:25,675.07,104.10,216.54,16.77,90.00,24.40,99.90,5.42,8.36,24.61
2024-8-1 20:4:1,656.17,105.12,193.35,16.77,90.50,24.30,99.90,6.23,8.57,17.39
2024-8-1 20:5:38,725.70,107.16,211.25,16.77,90.90,24.30,99.90,4.16,6.92,21.19
2024-8-1 20:7:14,727.64,108.05,202.30,16.77,89.90,24.30,99.90,3.79,6.24,22.03
2024-8-1 20:8:51,691.30,111.35,197.21,16.78,91.80,24.30,99.90,4.00,7.05,18.80
2024-8-1 20:10:27,673.37,103.59,213.29,16.77,90.80,24.30,99.90,3.37,6.69,19.89
2024-8-1 20:12:3,667.80,112.24,195.18,16.78,91.60,24.20,99.90,2.82,5.03,15.18
2024-8-1 20:13:40,751.38,107.66,202.50,16.77,91.70,24.20,99.90,3.27,5.76,12.71
2024-8-1 20:15:16,814.37,108.55,205.56,16.77,89.50,24.10,99.90,3.87,7.54,36.80
2024-8-1 20:16:52,825.27,114.02,209.42,16.77,89.90,24.10,99.90,3.71,5.90,26.06
2024-8-1 20:18:29,756.47,107.92,214.71,16.77,90.10,24.20,99.90,4.47,7.23,19.60
2024-8-1 20:20:5,727.39,108.17,207.18,16.77,93.50,24.30,99.90,4.68,6.79,12.07
2024-8-1 20:21:41,714.31,108.05,203.32,16.77,89.60,24.30,99.90,4.28,7.26,14.21
2024-8-1 20:23:18,706.08,109.32,214.10,16.77,91.10,24.30,99.90,4.33,7.48,26.28
2024-8-1 20:24:54,682.09,110.08,210.03,16.78,89.10,24.30,99.90,3.66,6.31,15.03
2024-8-1 20:26:31,669.25,106.52,208.61,16.77,92.90,24.30,99.90,3.68,5.57,7.00
2024-8-1 20:28:7,630.97,109.44,186.83,16.77,92.00,24.30,99.90,3.89,6.35,10.93
2024-8-1 20:29:43,625.40,105.25,194.16,16.77,91.70,24.30,99.90,4.21,6.52,11.60
2024-8-1 20:31:20,648.42,110.84,197.42,16.77,91.20,24.30,99.90,3.47,5.88,18.60
2024-8-1 20:32:56,652.29,112.50,203.93,16.77,92.30,24.30,99.90,4.85,6.45,20.13
2024-8-1 20:34:32,617.65,98.38,205.76,16.77,92.60,24.30,99.90,3.81,6.00,14.42
2024-8-1 20:36:9,617.41,107.79,211.25,16.77,94.00,24.10,99.90,4.50,5.91,15.65
2024-8-1 20:37:45,613.05,110.72,200.47,16.76,90.10,24.10,99.90,4.41,5.33,8.26
2024-8-1 20:39:21,604.57,104.99,203.72,16.77,91.10,24.20,99.90,7.24,8.34,16.28
2024-8-1 20:40:58,614.02,101.43,196.60,16.77,91.20,24.30,99.90,5.93,7.64,26.93
2024-8-1 20:42:34,614.74,103.98,197.62,16.77,88.90,24.30,99.90,4.48,6.94,13.81
2024-8-1 20:44:11,626.61,113.51,200.67,16.77,92.70,24.30,99.90,4.23,6.59,11.23
2024-8-1 20:45:47,620.07,109.06,203.93,16.77,91.20,24.40,99.90,4.32,6.35,10.95
2024-8-1 20:47:23,606.99,113.39,192.33,16.77,88.10,24.30,99.90,3.64,5.52,12.70
2024-8-1 20:49:0,617.89,107.16,201.49,16.77,88.50,24.40,99.90,3.03,5.43,16.17
2024-8-1 20:50:36,567.99,109.70,197.01,16.77,92.20,24.30,99.90,4.89,6.64,14.56
2024-8-1 20:52:12,597.78,104.61,210.24,16.77,90.60,24.30,99.90,4.35,7.25,24.73
2024-8-1 20:53:49,571.62,110.72,203.11,16.77,90.70,24.30,99.90,4.49,7.75,13.41
2024-8-1 20:55:25,609.66,110.59,203.32,16.77,89.60,24.40,99.90,3.46,7.00,18.07
2024-8-1 20:57:1,609.90,105.25,206.98,16.77,92.00,24.30,99.90,3.41,5.63,19.70
2024-8-1 20:58:38,609.90,112.75,215.73,16.77,88.50,24.30,99.90,3.95,6.33,23.36
2024-8-1 21:0:14,607.72,100.54,209.42,16.77,91.00,24.30,99.90,3.01,4.79,10.50
2024-8-1 21:1:51,578.16,115.68,192.94,16.77,90.60,24.20,99.90,4.21,5.96,8.73
2024-8-1 21:3:27,564.35,111.99,203.52,16.77,91.40,24.20,99.90,3.97,5.98,15.58
2024-8-1 21:5:3,581.07,107.54,208.00,16.75,124.90,24.20,99.90,3.96,5.50,20.92
2024-8-1 21:6:40,631.70,107.66,198.23,16.77,89.30,24.20,99.90,3.46,5.31,13.71
2024-8-1 21:8:16,581.07,104.10,200.88,16.78,89.70,24.20,99.90,4.27,7.33,10.86
2024-8-1 21:9:53,575.50,108.30,198.23,16.77,91.00,24.20,99.90,3.43,6.91,19.78
2024-8-1 21:11:29,581.79,107.03,200.88,16.77,92.00,24.30,99.90,4.81,7.51,23.32
2024-8-1 21:13:5,577.43,108.94,193.55,16.77,92.30,24.30,99.90,4.06,8.57,27.81
2024-8-1 21:14:42,609.17,106.39,205.35,16.78,92.70,24.30,99.90,6.09,9.74,16.14
2024-8-1 21:16:18,569.68,113.39,190.90,16.77,94.00,24.30,99.90,3.58,5.75,9.71
2024-8-1 21:17:55,587.12,96.73,206.37,16.77,93.30,24.30,99.90,3.10,4.21,7.51
2024-8-1 21:19:31,583.73,98.89,199.04,16.77,91.10,24.20,99.90,4.63,7.49,16.00
2024-8-1 21:21:7,566.05,103.21,193.75,16.77,87.70,24.30,99.90,4.59,6.90,11.22
2024-8-1 21:22:44,562.66,110.46,190.29,16.77,89.50,24.30,99.90,3.46,5.93,8.46
2024-8-1 21:24:20,561.20,104.87,199.45,16.77,91.40,24.30,99.90,3.82,6.31,12.27
2024-8-1 21:25:56,551.27,107.16,196.60,16.77,87.30,24.30,99.90,3.13,5.68,10.07
2024-8-1 21:27:33,558.05,106.14,202.91,16.77,91.80,24.30,99.90,5.38,6.95,8.08
2024-8-1 21:29:9,530.68,102.70,197.62,16.77,90.20,24.30,99.90,5.71,7.90,13.16
2024-8-1 21:30:46,543.03,112.50,190.50,16.77,93.30,24.30,99.90,9.00,9.88,28.67
2024-8-1 21:32:22,553.69,108.55,197.01,16.77,92.20,24.30,99.90,6.41,10.15,35.67
2024-8-1 21:33:58,546.91,111.35,204.74,16.78,90.30,24.40,99.90,5.52,8.66,16.11
2024-8-1 21:35:35,546.91,110.84,196.60,16.77,88.40,24.40,99.90,5.61,9.89,28.16
2024-8-1 21:37:11,511.54,114.66,189.68,16.77,90.10,24.40,99.90,7.99,9.55,12.91
2024-8-1 21:38:47,517.84,108.94,189.28,16.77,92.60,24.40,99.90,4.89,8.22,30.94
2024-8-1 21:40:24,537.70,108.05,195.58,16.77,90.30,24.40,99.90,5.45,7.37,13.82
2024-8-1 21:42:0,491.67,111.23,191.92,16.77,90.60,24.30,99.90,3.55,4.69,9.70
2024-8-1 21:43:36,432.32,104.48,192.74,16.77,93.80,24.00,99.90,4.36,5.59,19.19
2024-8-1 21:45:13,428.44,100.03,179.71,16.77,89.80,23.90,99.90,4.55,6.11,8.00
2024-8-1 21:46:49,432.32,103.98,176.86,16.77,90.40,23.90,99.90,4.48,7.06,12.39
2024-8-1 21:48:26,448.31,99.65,189.48,16.77,89.30,24.10,99.90,6.37,8.09,12.12
2024-8-1 21:50:2,443.71,110.97,182.15,16.77,92.10,24.10,99.90,2.80,4.92,9.42
2024-8-1 21:51:38,458.24,103.34,191.72,16.77,91.90,24.20,99.90,5.98,7.29,18.38
2024-8-1 21:53:15,431.59,108.05,186.43,16.77,90.60,24.20,99.90,21.73,23.85,27.16
2024-8-1 21:54:51,437.16,109.70,199.45,16.77,89.80,24.20,99.90,5.31,7.60,13.55
2024-8-1 21:56:28,435.95,96.47,189.68,16.77,91.20,24.20,99.90,4.10,6.00,16.61
2024-8-1 21:58:4,404.22,110.46,178.90,16.77,88.10,24.10,99.90,3.82,4.93,7.36
2024-8-1 21:59:40,446.61,109.70,177.47,16.77,89.50,24.10,99.90,4.02,6.23,23.86
2024-8-1 22:1:17,497.00,101.56,189.68,16.77,92.60,24.20,99.90,5.48,7.00,7.78
2024-8-1 22:2:53,473.99,104.36,193.55,16.77,88.80,24.30,99.90,4.67,5.93,9.01
2024-8-1 22:4:29,475.44,109.70,192.12,16.77,92.00,24.30,99.90,4.31,6.91,9.80
2024-8-1 22:6:6,485.86,104.61,194.77,16.77,92.10,24.20,99.90,4.70,5.86,9.45
2024-8-1 22:7:42,488.28,109.06,188.05,16.77,92.80,24.20,99.90,6.90,8.95,26.78
2024-8-1 22:9:18,475.68,102.20,189.28,16.77,89.20,24.20,99.90,6.48,6.89,6.92
2024-8-1 22:10:55,474.23,108.17,199.45,16.77,90.80,24.10,99.90,5.16,6.67,12.35
2024-8-1 22:12:31,450.73,109.95,191.31,16.77,89.90,24.20,99.90,5.33,7.76,11.86
2024-8-1 22:14:8,469.87,113.39,186.43,16.77,92.20,24.20,99.90,4.34,5.64,9.33
2024-8-1 22:15:44,444.43,107.41,184.60,16.78,91.00,24.20,99.90,5.20,7.66,11.19
2024-8-1 22:17:21,448.31,110.59,194.57,16.77,90.50,24.20,99.90,7.78,9.54,12.73
2024-8-1 22:18:57,438.38,107.41,179.91,16.77,88.40,24.20,99.90,8.00,10.30,18.72
2024-8-1 22:20:34,438.86,107.28,181.95,16.77,91.80,24.20,99.90,5.64,7.34,9.59
2024-8-1 22:22:10,445.40,111.10,185.21,16.77,92.50,24.20,99.90,5.60,8.49,11.24
2024-8-1 22:23:47,444.19,107.28,187.24,16.77,89.60,24.30,99.90,5.89,7.41,13.88
2024-8-1 22:25:23,475.20,113.77,200.47,16.77,89.70,24.30,99.90,3.42,4.34,7.55
2024-8-1 22:27:0,470.35,108.94,192.53,16.77,90.90,24.30,99.90,5.20,7.80,27.51
2024-8-1 22:28:37,479.32,107.54,196.40,16.77,90.80,24.30,99.90,3.47,4.69,14.61
2024-8-1 22:30:13,459.45,109.83,195.38,16.77,90.30,24.20,99.90,3.29,4.40,14.62
2024-8-1 22:31:49,469.63,106.77,199.86,16.77,91.10,24.20,99.90,3.84,6.35,12.83
2024-8-1 22:33:26,449.76,108.68,187.65,16.77,88.10,24.20,99.90,5.44,6.77,13.53
2024-8-1 22:35:3,441.77,104.87,177.27,16.77,89.50,24.10,99.90,3.11,5.24,20.87
2024-8-1 22:36:39,447.82,106.52,188.05,16.77,91.20,24.20,99.90,2.42,3.29,6.49
2024-8-1 22:38:15,427.47,98.89,188.67,16.77,92.50,24.10,99.90,3.36,4.79,14.65
2024-8-1 22:52:23,397.92,103.98,191.11,16.77,91.50,23.80,99.90,6.54,7.18,21.00
2024-8-1 22:54:0,423.36,105.25,189.89,16.77,91.90,23.90,99.90,4.28,5.88,7.85
