timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-7-24 4:5:25,460.91,104.36,184.60,16.77,91.70,24.10,99.90,4.35,25.13,1857.82
2024-7-24 4:7:1,455.58,111.35,170.15,16.77,91.60,24.10,99.90,6.01,17.23,1909.69
2024-7-24 4:8:38,453.88,102.58,174.42,16.77,90.90,24.00,99.90,3.93,18.20,2051.92
2024-7-24 4:10:14,461.15,109.95,186.83,16.77,89.30,24.00,99.90,7.35,24.35,1668.07
2024-7-24 4:11:51,454.12,105.12,183.58,16.78,91.00,24.00,99.90,4.75,10.99,404.10
2024-7-24 4:13:27,453.88,95.96,189.68,16.77,91.40,24.00,99.90,5.73,7.57,8.20
2024-7-24 4:15:3,451.70,102.07,183.17,16.77,92.60,24.10,99.90,12.98,14.52,15.94
2024-7-24 4:16:40,452.18,107.92,180.32,16.77,90.60,24.20,99.90,5.28,7.27,24.36
2024-7-24 4:18:16,459.45,107.03,189.48,16.77,90.30,24.10,99.90,4.43,6.57,23.53
2024-7-24 4:19:52,458.73,99.40,175.23,16.77,89.30,24.10,99.90,5.24,7.33,20.31
2024-7-24 4:21:29,468.90,108.17,183.98,16.77,89.40,24.10,99.90,5.96,8.83,15.46
2024-7-24 4:23:5,459.45,106.77,177.47,16.77,91.20,23.90,99.90,6.05,9.78,22.08
2024-7-24 4:24:41,452.67,104.48,169.13,16.77,91.20,23.90,99.90,6.63,9.29,16.53
2024-7-24 4:26:18,462.84,110.84,170.76,16.77,90.60,23.80,99.90,6.71,9.01,9.85
2024-7-24 4:27:54,465.51,108.30,171.98,16.77,91.10,23.90,99.90,7.11,10.65,19.27
2024-7-24 4:29:31,464.54,106.77,186.83,16.78,92.10,24.00,99.90,10.45,14.84,22.78
2024-7-24 4:31:7,488.28,112.62,181.14,16.77,93.80,24.00,99.90,7.68,12.76,24.29
2024-7-24 4:32:43,488.04,107.54,174.01,16.77,91.10,23.90,99.90,9.11,11.58,12.43
2024-7-24 4:34:20,483.19,105.76,191.11,16.78,90.90,23.90,99.90,7.56,11.05,27.43
2024-7-24 4:35:56,470.60,104.48,176.46,16.78,93.00,23.80,99.90,9.14,14.76,21.21
2024-7-24 4:37:32,462.84,108.68,177.68,16.78,87.40,23.80,99.90,6.95,10.85,13.75
2024-7-24 4:39:9,482.95,106.01,183.98,16.78,92.40,23.90,99.90,9.07,13.61,16.35
2024-7-24 4:40:45,528.01,108.94,190.09,16.78,93.80,23.90,99.90,7.72,11.86,16.92
2024-7-24 4:42:21,472.78,102.83,187.24,16.78,88.60,24.00,99.90,10.46,16.36,24.80
2024-7-24 4:43:58,475.93,111.86,183.98,16.77,91.40,24.10,99.90,6.79,9.70,11.51
2024-7-24 4:45:34,468.90,103.34,186.02,16.78,91.50,24.20,99.90,10.17,14.75,20.59
2024-7-24 4:47:11,473.50,104.10,174.83,16.78,90.00,24.30,99.90,9.56,12.66,23.69
2024-7-24 4:48:47,460.66,104.61,177.47,16.78,90.20,24.40,99.90,8.14,12.63,23.77
2024-7-24 4:50:23,485.13,100.29,178.69,16.78,89.50,24.50,99.90,6.74,11.39,16.33
2024-7-24 4:52:0,540.37,104.10,190.70,16.78,91.00,24.60,99.90,6.21,9.61,14.26
2024-7-24 4:53:36,494.34,112.12,179.51,16.77,89.30,24.70,99.90,8.48,10.91,13.05
2024-7-24 4:55:12,502.58,104.99,181.54,16.78,89.50,24.80,99.90,9.89,13.53,16.36
2024-7-24 4:56:49,526.56,99.14,191.92,16.77,91.00,24.90,99.90,9.05,11.95,21.54
2024-7-24 4:58:25,492.40,95.84,182.36,16.78,90.10,25.00,99.90,9.12,13.42,16.70
2024-7-24 5:0:1,498.46,100.67,176.05,16.78,93.40,25.00,99.90,8.31,12.44,15.39
2024-7-24 5:1:38,482.23,100.80,177.68,16.78,92.20,25.10,99.90,13.85,16.97,20.63
2024-7-24 5:3:14,464.06,100.41,167.09,16.77,92.40,25.00,99.90,9.93,13.44,15.72
2024-7-24 5:4:50,476.41,109.57,182.76,16.77,92.50,25.10,99.90,9.89,14.89,23.61
2024-7-24 5:6:27,473.50,103.85,173.00,16.77,92.70,25.20,99.90,49.70,53.22,56.30
2024-7-24 5:8:3,556.36,103.59,195.99,16.77,91.40,25.10,99.90,24.27,28.48,36.05
2024-7-24 5:9:40,511.30,107.54,184.39,16.78,89.70,25.20,99.90,11.04,15.71,20.89
2024-7-24 5:11:16,495.55,103.59,184.60,16.77,92.40,25.30,99.90,70.79,74.86,91.62
2024-7-24 5:12:52,441.28,107.16,165.87,16.78,90.10,25.30,99.90,135.52,140.09,148.69
2024-7-24 7:2:4,620.36,133.67,243.55,16.76,89.70,30.00,89.70,24.61,26.83,34.41
2024-7-24 7:3:41,473.02,106.52,190.70,16.80,91.40,30.10,80.50,103.01,105.72,108.19
2024-7-24 7:5:17,453.64,97.87,185.61,16.79,90.00,30.10,82.10,9.22,10.50,20.30
2024-7-24 7:6:54,472.05,103.34,197.01,16.79,94.30,30.10,82.20,13.30,14.95,16.54
2024-7-24 7:8:30,484.89,97.74,187.65,16.78,91.40,30.20,82.30,10.00,12.23,14.46
2024-7-24 7:10:6,471.57,102.20,195.79,16.79,93.30,30.20,79.40,4.92,6.55,9.28
2024-7-24 7:11:43,467.93,91.38,187.24,16.78,91.10,29.60,81.00,10.68,13.63,25.79
2024-7-24 7:13:19,439.59,94.95,183.78,16.78,94.00,29.40,86.20,8.59,10.01,10.31
2024-7-24 7:14:55,444.67,102.45,189.68,16.78,92.60,29.00,90.60,16.33,18.39,23.17
2024-7-24 7:16:32,438.13,101.56,174.83,16.79,91.80,28.80,93.00,24.13,26.76,28.48
2024-7-24 7:18:8,476.41,100.29,178.49,16.79,92.10,28.90,94.10,19.29,21.83,22.89
2024-7-24 7:19:44,529.47,101.30,185.00,16.79,90.20,28.80,99.90,182.10,185.55,185.87
2024-7-24 7:21:21,482.95,101.69,186.43,16.79,92.70,29.00,94.90,182.53,188.13,191.95
2024-7-24 7:22:57,458.00,97.11,190.50,16.79,91.30,29.10,95.30,182.40,186.25,187.63
2024-7-24 7:24:34,450.00,98.13,195.18,16.80,93.10,29.10,93.90,17.33,21.17,30.78
2024-7-24 8:41:26,800.05,181.59,343.88,16.80,91.50,29.90,85.30,91.24,96.68,105.39
2024-7-24 8:43:3,433.05,102.96,190.29,16.79,90.20,30.20,81.90,27.70,32.86,36.82
2024-7-24 8:44:39,437.41,97.87,187.04,16.80,91.20,30.50,79.40,16.59,20.45,22.37
2024-7-24 8:46:15,439.83,96.73,186.63,16.80,93.30,30.70,77.40,21.46,26.65,42.49
2024-7-24 8:47:52,434.98,94.18,189.68,16.80,91.60,30.80,70.10,23.86,29.03,46.63
2024-7-24 8:49:28,429.90,98.51,170.35,16.80,93.40,30.90,69.40,71.84,77.58,80.01
2024-7-24 8:51:4,439.34,98.00,188.05,16.80,89.10,31.10,70.80,20.17,25.53,36.75
2024-7-24 8:52:41,424.81,99.27,181.34,16.81,93.90,31.30,76.90,182.68,190.02,193.99
2024-7-24 8:54:17,426.26,105.76,178.49,16.80,91.60,31.60,71.90,173.05,179.43,187.92
2024-7-24 8:55:53,443.71,104.36,187.44,16.81,91.00,31.70,75.40,16.06,19.91,20.89
2024-7-24 8:57:30,452.18,101.94,206.17,16.81,94.00,32.00,69.10,8.17,12.44,17.73
2024-7-24 8:59:6,437.65,96.22,180.32,16.81,91.90,31.90,46.60,6.70,10.03,21.55
2024-7-24 9:0:43,441.28,102.58,177.47,16.81,94.30,31.60,64.00,4.00,9.18,13.62
2024-7-24 10:11:55,737.17,159.05,305.35,16.80,92.30,29.60,74.70,35.35,45.07,53.77
2024-7-24 10:13:32,428.44,95.33,194.36,16.80,93.70,29.90,70.40,18.00,24.96,31.43
2024-7-24 10:15:8,504.51,101.81,171.57,16.80,90.80,29.00,74.10,14.93,24.79,40.63
2024-7-24 10:16:45,466.48,100.80,184.80,16.79,92.40,29.40,79.70,9.87,16.49,31.46
2024-7-24 10:18:21,494.10,101.05,200.06,16.79,93.50,29.80,74.90,12.15,18.65,24.64
2024-7-24 13:7:9,613.33,136.35,250.88,16.79,93.20,26.50,99.90,180.74,183.39,183.45
2024-7-24 16:26:28,904.81,179.65,329.37,16.78,90.30,25.60,99.90,10.35,18.66,23.29
2024-7-24 16:28:5,544.97,111.48,192.53,16.77,92.80,25.70,99.90,32.86,41.53,49.86
2024-7-24 16:29:42,524.62,98.38,197.42,16.77,92.50,25.70,99.90,8.46,17.96,26.46
2024-7-24 16:31:18,571.14,109.32,202.71,16.77,91.40,25.50,99.90,12.64,21.44,28.08
2024-7-24 16:32:55,575.01,112.37,185.82,16.77,92.80,25.50,99.90,10.54,17.31,25.72
2024-7-24 16:34:31,535.52,107.03,201.49,16.78,90.70,25.50,99.90,9.99,18.19,25.84
2024-7-24 16:55:7,517.35,100.41,189.28,16.77,89.80,25.10,99.90,5.92,13.11,18.87
2024-7-24 16:56:44,880.50,104.87,221.02,16.77,89.20,25.10,99.90,7.36,14.66,22.54
2024-7-24 16:58:20,657.38,104.74,204.13,16.77,88.30,25.20,99.90,7.74,15.14,23.45
2024-7-24 17:7:40,958.25,189.73,350.80,16.78,92.70,25.20,99.90,11.04,18.36,40.53
2024-7-24 17:9:16,684.03,104.23,195.18,16.77,92.60,25.20,99.90,7.63,15.20,24.20
2024-7-24 17:10:52,792.32,112.24,194.97,16.78,92.40,25.20,99.90,10.38,16.02,18.88
2024-7-24 17:59:46,1147.94,194.95,360.57,16.77,89.00,25.60,99.90,50.26,58.68,73.60
2024-7-24 18:7:14,551.27,99.40,192.94,16.78,91.90,25.70,99.90,13.48,21.18,37.85
2024-7-24 18:24:58,556.36,99.40,193.55,16.78,90.90,25.50,99.90,58.54,65.17,81.31
