timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-8-4 3:17:0,412.94,107.28,186.02,16.77,89.60,23.30,99.90,15.03,16.78,19.21
2024-8-4 3:18:36,415.36,105.76,176.86,16.77,88.80,23.00,99.90,4.58,5.34,19.99
2024-8-4 3:20:13,413.18,103.59,183.98,16.77,91.40,23.00,99.90,7.08,8.54,12.19
2024-8-4 3:21:49,408.09,108.68,188.67,16.77,91.90,23.20,99.90,5.07,7.07,9.62
2024-8-4 3:23:25,411.00,104.48,195.79,16.76,90.00,23.40,99.90,6.22,6.71,6.76
2024-8-4 3:25:2,403.97,102.07,183.98,16.77,90.00,23.50,99.90,5.49,6.25,6.69
2024-8-4 3:26:38,419.72,101.69,184.60,16.77,91.20,23.50,99.90,4.74,6.79,9.44
2024-8-4 3:28:15,479.08,101.69,187.04,16.77,87.40,23.60,99.90,4.77,7.49,11.76
2024-8-4 3:29:51,403.25,103.59,178.08,16.77,92.40,23.60,99.90,4.87,6.92,10.31
2024-8-4 3:31:27,446.85,107.28,188.26,16.77,93.00,23.70,99.90,5.49,6.85,17.19
2024-8-4 3:33:4,424.57,105.63,179.10,16.77,90.20,23.80,99.90,6.97,9.47,11.64
2024-8-4 3:34:40,431.35,109.57,182.56,16.77,91.30,23.80,99.90,4.11,6.32,17.23
2024-8-4 3:36:16,453.64,106.90,190.70,16.77,93.00,23.80,99.90,6.78,8.41,13.63
2024-8-4 3:37:53,445.16,108.05,186.02,16.77,92.40,23.80,99.90,5.76,8.54,11.69
2024-8-4 3:39:29,434.50,103.98,183.37,16.77,91.90,24.00,99.90,6.75,8.08,11.33
2024-8-4 3:41:5,435.47,109.06,186.43,16.77,89.10,24.00,99.90,6.06,7.65,24.09
2024-8-4 3:42:42,435.95,101.30,174.22,16.77,88.40,24.00,99.90,5.87,7.35,12.56
2024-8-4 3:44:18,451.70,106.77,191.72,16.77,92.60,24.00,99.90,9.45,12.54,19.15
2024-8-4 3:45:54,446.37,105.37,193.35,16.77,90.30,24.10,99.90,4.95,7.02,19.10
2024-8-4 7:40:29,411.24,103.21,175.03,16.82,88.70,34.60,99.90,7.97,10.26,25.34
2024-8-4 7:42:5,406.88,94.69,182.15,16.82,93.00,34.70,99.90,2.73,4.05,7.97
2024-8-4 7:43:42,405.67,98.00,190.90,16.82,92.80,34.70,99.90,33.97,35.84,39.08
2024-8-4 7:45:18,393.32,92.02,172.59,16.82,93.40,34.60,99.90,8.89,10.75,14.42
2024-8-4 7:46:55,445.16,102.20,193.35,16.82,88.80,34.40,99.90,27.44,30.21,32.56
2024-8-4 7:48:31,393.07,98.51,192.12,16.82,91.00,34.30,99.90,39.88,41.86,49.86
2024-8-4 7:50:8,361.34,97.36,181.14,16.82,95.10,34.40,99.90,34.27,36.07,37.42
2024-8-4 8:20:33,696.33,146.30,286.76,16.82,92.30,35.30,99.90,38.22,40.19,40.88
2024-8-4 8:35:24,644.62,158.54,313.29,16.81,88.40,35.10,99.90,1.50,3.57,4.48
2024-8-4 8:37:1,388.95,87.31,205.96,16.81,90.10,35.00,99.90,1.41,3.13,3.56
2024-8-4 8:38:37,361.82,101.43,181.95,16.82,92.30,34.90,99.90,3.34,4.78,5.36
2024-8-4 8:40:14,368.12,101.56,197.62,16.82,95.10,34.90,99.90,23.40,25.97,27.75
2024-8-4 8:41:50,390.41,96.73,196.40,16.82,93.70,35.00,99.90,6.07,8.06,11.46
2024-8-4 8:43:27,387.74,95.58,205.56,16.82,92.40,35.10,99.90,21.37,23.46,24.38
2024-8-4 8:45:3,378.54,86.30,193.14,16.82,92.80,35.00,99.90,17.28,19.38,30.32
2024-8-4 22:4:58,457.27,109.70,194.97,16.77,92.80,25.10,99.90,4.57,6.67,12.16
2024-8-4 22:6:35,434.98,109.57,178.69,16.77,88.50,24.90,99.90,3.22,7.53,17.37
2024-8-4 22:8:11,436.20,107.66,181.34,16.77,91.50,24.90,99.90,4.86,10.62,29.61
