timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-7-26 4:53:39,471.57,105.12,186.22,16.78,89.40,25.20,99.90,78.34,80.03,132.92
2024-7-26 4:55:15,472.78,108.68,174.83,16.78,89.80,25.20,99.90,103.92,107.89,278.36
2024-7-26 4:56:52,450.97,101.94,169.13,16.78,89.40,25.30,99.90,180.89,183.97,256.08
2024-7-26 4:58:28,478.35,107.54,192.12,16.78,89.80,25.40,99.90,179.87,185.34,423.77
2024-7-26 5:0:5,479.32,107.66,178.29,16.78,89.80,25.50,99.90,137.72,141.01,310.64
2024-7-26 5:1:42,591.00,109.95,198.23,16.78,89.80,25.50,99.90,9.88,32.11,2373.38
2024-7-26 5:3:18,529.71,108.43,191.51,16.77,89.40,25.50,99.90,59.80,76.16,1814.22
2024-7-26 5:4:55,487.55,109.44,186.63,16.77,90.80,25.50,99.90,85.18,113.87,3626.13
2024-7-26 5:6:31,479.56,105.76,194.97,16.78,93.50,25.40,99.90,17.37,28.59,1178.57
2024-7-26 5:8:8,488.77,104.36,192.53,16.77,89.10,25.40,99.90,11.88,23.67,1149.26
2024-7-26 5:9:45,534.55,106.01,189.28,16.77,91.30,25.40,99.90,125.61,152.90,3399.60
2024-7-26 5:11:21,521.96,106.27,189.89,16.78,89.20,25.40,99.90,18.42,26.72,994.95
2024-7-26 5:12:58,558.78,104.99,176.25,16.78,92.20,25.40,99.90,65.14,66.36,102.95
2024-7-26 5:14:34,577.68,105.25,199.04,16.78,91.30,25.40,99.90,28.50,29.18,44.07
2024-7-26 5:16:10,568.96,108.81,200.47,16.78,88.80,25.40,99.90,104.37,105.77,105.88
2024-7-26 5:17:47,591.97,103.34,205.56,16.78,91.20,25.40,99.90,29.34,30.18,30.34
2024-7-26 5:19:23,593.18,107.03,189.68,16.78,89.50,25.40,99.90,118.32,129.02,788.76
2024-7-26 5:21:0,555.15,108.94,194.57,16.78,92.90,25.50,99.90,96.20,99.56,283.12
2024-7-26 5:22:36,627.10,108.68,186.43,16.78,93.50,25.50,99.90,180.87,191.63,653.00
2024-7-26 5:24:13,529.71,111.10,209.02,16.78,90.90,25.50,99.90,90.82,95.12,197.43
2024-7-26 5:25:49,517.35,105.25,192.12,16.78,91.10,25.60,99.90,65.88,67.23,115.16
2024-7-26 5:27:26,513.48,106.27,189.07,16.78,91.70,25.60,99.90,180.05,189.51,532.32
2024-7-26 5:29:2,481.50,106.52,181.34,16.78,90.40,25.60,99.90,180.97,193.67,747.18
2024-7-26 5:30:39,505.24,100.29,196.60,16.78,89.00,25.70,99.90,180.79,182.80,182.80
2024-7-26 5:32:15,484.65,103.47,202.30,16.78,88.40,25.80,99.90,181.13,183.44,186.14
2024-7-26 5:33:51,465.75,112.24,172.18,16.78,92.70,25.90,99.90,23.79,53.46,1390.33
2024-7-26 5:35:28,459.94,107.66,182.15,16.78,90.00,25.90,99.90,179.49,184.15,293.92
2024-7-26 5:37:5,464.78,107.79,192.33,16.78,93.50,26.00,99.90,91.96,115.36,2073.54
2024-7-26 17:11:5,783.16,132.02,282.62,16.77,91.70,nan,nan,34.37,35.39,35.81
2024-7-26 17:12:42,606.75,103.85,194.36,16.77,91.00,26.10,99.90,37.40,38.63,45.93
2024-7-26 17:14:18,625.64,102.45,197.82,16.78,92.60,26.10,99.90,34.95,37.19,40.98
2024-7-26 17:15:54,654.47,103.47,191.92,16.77,90.00,26.10,99.90,34.41,36.00,39.24
