timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-7-19 3:51:29,424.81,102.32,177.68,16.77,87.70,23.90,99.90,5.45,7.95,15.54
2024-7-19 3:53:5,462.60,103.72,179.71,16.77,91.60,23.90,99.90,6.05,7.74,22.99
2024-7-19 3:54:41,471.08,107.92,191.11,16.77,90.40,23.90,99.90,5.22,7.88,24.80
2024-7-19 3:56:18,452.67,103.59,188.26,16.76,125.90,24.00,99.90,6.55,9.67,27.66
2024-7-19 3:57:54,448.79,105.12,182.97,16.77,88.10,24.00,99.90,5.92,7.23,17.40
2024-7-19 3:59:30,457.03,103.98,187.04,16.77,91.50,23.90,99.90,6.14,9.01,10.89
2024-7-19 4:1:7,456.06,106.77,184.19,16.78,90.70,24.00,99.90,6.10,8.04,23.25
2024-7-19 4:2:43,474.72,100.92,191.31,16.78,93.10,24.00,99.90,3.04,5.27,22.20
2024-7-19 4:4:19,472.78,100.54,187.85,16.78,91.60,24.10,99.90,6.75,9.72,33.87
2024-7-19 4:5:56,486.83,100.54,190.29,16.77,93.10,24.20,99.90,6.01,8.47,11.25
2024-7-19 4:7:32,479.80,103.59,181.54,16.77,90.30,24.30,99.90,5.77,6.84,20.03
2024-7-19 4:9:8,494.58,99.52,189.89,16.78,66.00,24.30,99.90,1.84,5.70,8.68
2024-7-19 4:10:45,520.74,114.41,171.98,16.77,90.60,24.40,99.90,6.45,9.23,18.72
2024-7-19 4:12:21,538.43,102.20,179.71,16.78,91.80,24.50,99.90,5.92,7.40,8.83
2024-7-19 4:13:58,524.86,106.90,184.19,16.77,91.50,24.40,99.90,15.29,17.05,28.28
2024-7-19 4:15:34,505.00,98.25,185.00,16.77,91.50,24.50,99.90,9.16,12.11,19.38
2024-7-19 4:17:10,503.54,104.23,194.77,16.78,89.70,24.50,99.90,11.06,12.53,13.13
2024-7-19 4:18:47,523.65,102.96,188.87,16.77,91.50,24.60,99.90,12.19,14.27,16.74
2024-7-19 4:20:23,521.47,102.07,188.87,16.78,90.70,24.60,99.90,9.83,11.61,16.01
2024-7-19 4:21:59,532.86,100.67,197.01,16.77,91.80,24.60,99.90,10.58,13.49,20.13
2024-7-19 4:23:36,552.72,99.14,195.38,16.77,92.70,24.60,99.90,7.57,11.17,24.79
2024-7-19 4:25:12,602.14,106.65,187.65,16.78,90.80,24.40,99.90,10.58,13.86,30.38
2024-7-19 4:26:48,592.94,106.65,192.74,16.77,91.90,24.50,99.90,13.04,15.20,18.51
2024-7-19 4:28:25,565.81,99.91,190.50,16.78,91.80,24.60,99.90,15.18,17.71,20.59
2024-7-19 4:30:1,567.26,103.59,189.68,16.77,87.60,24.70,99.90,14.91,16.43,24.93
2024-7-19 4:31:38,645.75,106.27,198.84,16.78,88.40,24.70,99.90,16.30,19.12,26.54
