timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-7-29 22:9:38,474.72,108.05,189.68,16.76,89.90,23.10,99.90,3.82,6.10,10.32
2024-7-29 22:11:14,490.46,96.85,180.53,16.77,89.40,23.00,99.90,8.82,12.15,27.15
2024-7-29 22:12:51,488.04,102.70,185.41,16.77,92.90,23.10,99.90,8.48,10.54,53.65
2024-7-29 22:14:27,488.28,110.59,181.34,16.77,92.00,23.10,99.90,7.91,10.04,10.70
2024-7-29 22:16:4,479.32,100.54,188.46,16.77,90.30,23.10,99.90,11.55,13.59,22.08
2024-7-29 22:17:40,473.26,104.61,191.31,16.77,88.90,23.10,99.90,4.85,7.28,19.36
2024-7-29 22:19:17,482.23,109.70,186.02,16.77,90.90,23.10,99.90,7.46,9.97,36.28
2024-7-29 22:20:53,491.43,100.80,189.48,16.77,90.00,23.10,99.90,9.49,11.46,34.41
2024-7-29 22:22:30,464.54,103.59,182.56,16.78,91.00,23.10,99.90,9.40,12.97,28.47
2024-7-29 22:24:6,447.10,106.01,184.80,16.77,90.00,23.00,99.90,8.48,11.13,23.88
2024-7-29 22:25:43,466.24,102.20,189.28,16.77,90.00,22.70,99.90,7.74,9.29,15.70
2024-7-29 22:27:19,481.50,101.94,181.14,16.77,90.00,22.80,99.90,8.25,10.19,15.55
2024-7-29 22:28:56,497.73,95.58,189.28,16.77,90.10,22.80,99.90,7.91,10.50,14.49
2024-7-29 22:30:32,480.53,106.65,179.91,16.77,90.40,22.90,99.90,7.41,9.83,32.38
2024-7-29 22:32:8,507.18,105.12,201.69,16.77,90.90,23.00,99.90,7.16,9.10,20.11
2024-7-29 22:33:45,498.46,108.55,188.46,16.77,92.10,23.00,99.90,7.48,11.05,24.62
2024-7-29 22:35:21,493.85,107.41,190.50,16.77,90.50,23.00,99.90,5.86,8.80,18.43
2024-7-29 22:36:58,451.70,105.50,187.44,16.77,90.30,22.90,99.90,6.43,9.76,20.64
2024-7-29 22:38:34,465.27,110.34,192.33,16.78,93.20,22.90,99.90,7.13,9.92,25.31
2024-7-29 22:40:11,482.23,105.76,202.91,16.78,91.10,22.80,99.90,6.55,8.08,9.96
2024-7-29 22:41:47,413.42,105.37,180.53,16.77,91.50,22.80,99.90,7.51,10.46,25.04
2024-7-29 23:15:6,436.92,101.69,180.73,16.77,91.30,22.70,99.90,6.23,8.92,22.98
2024-7-29 23:16:42,448.79,106.27,190.29,16.77,91.20,22.70,99.90,4.09,7.23,20.83
2024-7-29 23:18:19,429.90,106.39,189.28,16.77,92.80,22.70,99.90,4.05,7.38,19.79
2024-7-29 23:19:55,444.19,107.66,189.68,16.77,92.60,22.60,99.90,6.51,9.11,31.15
2024-7-29 23:21:32,439.59,109.57,182.76,16.77,90.10,22.50,99.90,7.34,8.93,13.38
2024-7-29 23:23:8,428.69,109.44,180.32,16.77,89.80,22.50,99.90,7.28,9.95,23.57
2024-7-29 23:24:44,440.07,104.48,188.87,16.77,92.20,22.60,99.90,8.54,11.21,24.46
2024-7-29 23:26:21,455.33,110.08,190.09,16.77,89.40,22.60,99.90,22.89,24.25,25.47
2024-7-29 23:27:57,442.01,106.90,195.79,16.77,92.30,22.60,99.90,6.34,8.59,16.84
2024-7-29 23:29:34,432.08,104.74,177.27,16.77,89.10,22.60,99.90,7.66,11.49,15.97
2024-7-29 23:31:10,448.31,99.14,186.02,16.77,90.60,22.60,99.90,4.53,7.97,23.89
2024-7-29 23:32:46,445.16,109.19,186.43,16.77,90.90,22.60,99.90,6.47,9.45,13.81
2024-7-29 23:34:23,460.18,106.14,181.95,16.77,92.70,22.60,99.90,10.30,12.59,19.88
2024-7-29 23:35:59,442.25,108.81,181.95,16.77,89.50,22.60,99.90,18.04,20.43,31.24
2024-7-29 23:37:36,428.93,100.92,181.75,16.77,87.70,22.70,99.90,4.46,5.47,6.74
2024-7-29 23:39:12,449.52,107.16,196.60,16.76,89.20,22.70,99.90,7.84,10.76,22.00
2024-7-29 23:40:48,437.16,101.43,176.05,16.77,90.90,22.70,99.90,5.21,7.42,17.68
2024-7-29 23:42:25,441.04,101.56,190.29,16.77,89.60,22.70,99.90,5.70,7.72,15.31
2024-7-29 23:44:1,437.41,101.94,193.55,16.77,91.70,22.70,99.90,7.72,10.36,14.74
2024-7-29 23:45:38,434.98,104.10,180.93,16.77,91.00,22.70,99.90,5.67,7.65,12.08
2024-7-29 23:47:14,448.79,106.14,182.76,16.77,92.00,22.70,99.90,6.65,9.86,17.98
2024-7-29 23:48:50,440.31,105.50,183.37,16.77,92.20,22.70,99.90,5.77,8.50,16.03
2024-7-29 23:50:27,449.28,104.61,176.46,16.77,91.80,22.80,99.90,4.99,8.23,15.55
2024-7-29 23:52:3,449.28,113.51,179.10,16.77,87.90,22.70,99.90,5.03,7.92,23.98
2024-7-29 23:53:40,423.36,104.48,184.39,16.77,91.10,22.70,99.90,4.27,7.87,13.84
2024-7-29 23:55:16,432.32,106.27,191.72,16.77,88.40,22.70,99.90,6.26,8.70,10.77
2024-7-29 23:56:53,421.66,101.81,176.46,16.78,91.30,22.50,99.90,17.60,21.10,43.72
2024-7-29 23:58:30,428.44,101.43,189.48,16.77,91.00,22.50,99.90,5.61,8.87,24.81
