timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-7-22 4:50:29,654.27,143.98,267.77,16.78,89.90,25.00,99.90,12.55,14.40,17.86
2024-7-22 4:52:5,495.79,108.05,186.83,16.78,90.50,25.00,99.90,12.40,15.65,24.53
2024-7-22 4:53:41,507.18,107.41,187.04,16.78,90.80,25.10,99.90,18.45,21.34,29.90
2024-7-22 4:55:18,505.72,104.36,191.31,16.78,89.70,25.20,99.90,55.31,56.46,73.06
2024-7-22 4:56:54,491.19,101.05,186.83,16.78,92.70,25.20,99.90,85.85,88.67,109.63
2024-7-22 4:58:30,501.85,101.30,191.92,16.78,91.80,25.30,99.90,113.95,116.64,117.95
2024-7-22 5:0:7,487.55,104.74,193.55,16.78,90.20,25.20,99.90,150.62,154.54,163.72
2024-7-22 5:1:43,473.26,105.25,179.10,16.78,92.50,25.10,99.90,147.19,149.73,150.09
2024-7-22 5:3:19,480.29,108.55,182.76,16.78,91.90,25.10,99.90,142.67,145.47,147.50
2024-7-22 8:49:55,542.59,129.10,242.94,16.80,91.60,31.50,87.60,95.25,98.10,104.85
2024-7-22 8:51:31,465.02,105.12,187.24,16.80,92.00,31.40,70.00,10.83,11.97,12.78
2024-7-22 8:53:8,424.32,96.73,182.56,16.80,91.60,31.60,93.40,92.83,95.68,102.23
2024-7-22 8:54:44,407.37,90.37,182.56,16.80,93.30,31.70,99.90,131.96,135.11,136.92
2024-7-22 8:56:20,430.14,91.38,182.97,16.80,93.80,31.50,99.90,101.23,103.92,104.96
2024-7-22 8:57:57,444.43,96.47,191.31,16.80,93.10,31.60,78.00,48.38,50.40,51.35
2024-7-22 8:59:33,424.57,96.09,199.04,16.80,93.10,31.60,99.80,32.57,34.13,41.20
2024-7-22 9:1:9,437.89,92.53,185.00,16.80,88.30,31.70,84.10,103.97,106.49,109.29
2024-7-22 9:2:46,443.22,98.76,203.72,16.80,93.50,31.80,80.00,86.66,89.76,95.33
2024-7-22 9:4:22,435.23,92.40,192.94,16.80,90.10,31.90,96.00,26.98,28.23,31.09
2024-7-22 9:5:59,447.10,95.71,197.82,16.80,90.90,32.00,88.60,10.98,11.71,11.76
2024-7-22 9:7:35,424.57,94.44,192.53,16.80,89.90,32.10,99.90,6.85,8.53,10.08
2024-7-22 9:9:11,419.48,106.27,188.05,16.80,90.80,32.20,99.90,6.90,8.57,9.19
2024-7-22 9:10:48,418.99,96.98,186.83,16.80,91.30,32.30,99.90,9.12,10.65,13.11
2024-7-22 9:12:24,444.19,99.40,202.71,16.80,90.60,32.40,99.90,5.49,6.53,6.81
2024-7-22 9:14:0,447.10,97.49,181.75,16.80,93.00,32.40,99.90,4.67,6.13,6.89
2024-7-22 9:15:37,430.87,97.23,198.43,16.80,92.10,32.40,99.90,5.78,6.36,6.39
2024-7-22 9:17:13,436.20,102.07,201.08,16.80,91.90,32.50,99.90,27.36,29.15,29.74
2024-7-22 9:18:49,425.05,97.11,188.87,16.80,93.30,32.40,99.90,5.25,7.34,8.52
2024-7-22 9:20:26,422.14,101.69,187.24,16.80,92.30,32.40,99.90,7.41,8.71,9.35
2024-7-22 9:22:2,423.36,98.38,192.12,16.80,93.30,32.40,99.90,7.43,8.43,8.61
2024-7-22 9:23:38,421.18,104.36,173.40,16.80,93.40,32.30,99.90,17.31,19.01,20.81
2024-7-22 9:25:15,428.20,101.69,189.28,16.80,93.40,32.30,99.90,7.02,8.55,14.12
2024-7-22 9:26:51,431.11,101.56,196.81,16.80,90.40,32.30,99.90,31.07,32.55,36.04
2024-7-22 9:28:27,413.42,105.25,172.18,16.79,93.40,32.10,99.90,19.41,20.79,23.75
2024-7-22 9:30:4,427.72,99.02,190.70,16.79,89.90,32.10,99.90,8.41,9.97,11.33
2024-7-22 9:31:40,435.95,102.07,180.53,16.80,92.00,31.80,99.90,6.47,7.33,7.40
2024-7-22 9:33:17,443.95,98.00,185.61,16.80,91.70,31.70,99.90,6.84,8.24,8.91
2024-7-22 9:34:53,422.63,99.40,186.63,16.79,92.20,31.50,99.90,7.59,9.46,10.87
2024-7-22 17:36:38,706.16,168.59,303.72,16.78,93.40,24.80,99.90,7.06,9.57,19.52
2024-7-22 17:38:14,426.26,113.13,170.96,16.78,91.60,24.80,99.90,6.86,8.88,10.05
2024-7-22 18:36:53,746.37,181.43,305.56,16.78,94.20,24.80,99.90,6.89,8.20,9.59
2024-7-22 18:38:29,448.55,106.01,185.41,16.78,88.80,24.90,99.90,6.35,9.04,11.19
2024-7-22 18:40:5,446.85,105.88,188.67,16.78,91.80,24.80,99.90,12.30,14.38,17.07
2024-7-22 18:41:42,430.62,105.37,175.03,16.78,88.50,24.90,99.90,6.12,8.78,13.36
2024-7-22 18:43:18,442.01,101.18,182.56,16.76,126.10,24.90,99.90,4.77,5.91,6.21
2024-7-22 18:44:54,434.50,104.99,187.85,16.77,88.60,24.90,99.90,5.45,7.62,21.39
2024-7-22 18:46:31,430.14,105.12,169.33,16.78,91.90,24.90,99.90,3.29,4.35,5.66
2024-7-22 18:48:7,448.79,102.20,184.39,16.78,92.30,24.90,99.90,7.37,9.61,12.43
2024-7-22 18:49:43,433.77,105.76,177.07,16.77,89.20,24.90,99.90,9.63,10.49,10.65
2024-7-22 18:51:20,421.66,106.77,167.91,16.78,92.30,24.90,99.90,5.77,7.28,9.08
2024-7-22 18:52:56,437.16,100.67,184.39,16.78,92.60,24.90,99.90,6.24,7.55,8.03
2024-7-22 18:54:33,456.79,107.92,181.34,16.77,92.40,24.90,99.90,15.31,16.25,16.34
2024-7-22 18:56:9,430.87,105.37,174.62,16.77,90.00,24.90,99.90,6.56,7.91,9.31
2024-7-22 18:57:45,437.65,91.38,189.68,16.78,92.60,24.90,99.90,5.67,8.72,12.36
2024-7-22 18:59:22,439.34,99.14,174.42,16.78,89.00,24.90,99.90,8.34,10.26,14.76
2024-7-22 19:0:58,424.81,104.99,182.97,16.77,89.40,24.90,99.90,17.66,18.95,19.24
2024-7-22 19:2:34,446.13,100.80,192.12,16.78,93.40,24.80,99.90,6.55,8.87,11.60
2024-7-22 19:4:11,438.38,109.70,175.03,16.77,89.20,24.80,99.90,6.38,7.24,7.40
2024-7-22 19:5:47,459.45,104.23,185.21,16.78,89.20,24.80,99.90,6.84,8.42,17.28
2024-7-22 19:7:23,449.76,96.47,185.82,16.78,90.90,24.80,99.90,5.76,8.45,36.93
2024-7-22 19:9:0,420.45,99.27,183.58,16.77,93.20,24.80,99.90,5.44,7.20,9.03
2024-7-22 19:10:36,415.60,108.17,176.46,16.78,90.40,24.70,99.90,5.63,7.16,8.20
2024-7-22 19:12:12,415.36,105.88,179.10,16.77,89.10,24.70,99.90,5.77,8.13,13.26
2024-7-22 19:13:49,419.48,108.81,179.91,16.77,90.50,24.70,99.90,6.07,7.22,12.17
2024-7-22 19:15:25,411.00,101.18,175.64,16.77,92.00,24.70,99.90,5.29,7.82,14.39
2024-7-22 19:17:2,434.26,100.41,187.65,16.77,90.20,24.70,99.90,5.84,7.55,9.19
2024-7-22 19:18:38,432.08,105.88,179.51,16.78,94.10,24.70,99.90,6.04,8.82,24.13
2024-7-22 19:20:14,415.60,97.36,180.53,16.78,92.10,24.80,99.90,7.34,8.37,8.74
2024-7-22 19:21:51,436.20,106.01,179.10,16.77,88.90,24.80,99.90,4.31,6.77,10.30
2024-7-22 19:23:27,429.17,105.37,175.23,16.77,92.00,24.70,99.90,5.62,7.41,11.00
2024-7-22 19:25:3,414.63,102.58,182.15,16.78,89.30,24.70,99.90,3.97,5.50,10.64
2024-7-22 19:26:40,418.51,102.83,186.02,16.77,89.90,24.80,99.90,4.98,5.79,6.21
2024-7-22 19:28:16,437.16,103.85,185.61,16.78,91.60,24.80,99.90,5.51,7.11,7.88
2024-7-22 19:29:52,430.14,107.54,175.44,16.78,90.10,24.80,99.90,4.75,6.95,18.60
2024-7-22 19:31:29,432.32,101.30,171.98,16.77,90.40,24.80,99.90,5.58,8.01,11.73
2024-7-22 19:33:5,441.53,104.10,192.12,16.77,92.90,24.80,99.90,7.11,9.27,35.28
2024-7-22 19:34:41,488.04,104.48,186.02,16.78,90.40,24.80,99.90,4.81,7.80,13.81
2024-7-22 19:36:18,441.77,100.41,185.82,16.78,92.80,24.80,99.90,3.97,5.40,13.27
2024-7-22 19:37:54,442.49,108.81,182.97,16.77,95.00,24.90,99.90,6.40,8.50,9.76
2024-7-22 19:39:30,429.65,107.16,183.37,16.77,92.30,24.90,99.90,7.11,9.01,10.26
2024-7-22 19:41:7,437.16,103.09,183.98,16.77,89.70,24.80,99.90,3.69,4.84,5.14
2024-7-22 19:42:43,432.32,108.94,177.27,16.77,92.00,24.80,99.90,6.03,7.38,8.73
2024-7-22 19:44:20,434.74,107.92,184.60,16.78,92.20,24.80,99.90,9.49,12.20,15.58
