timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-7-17 1:35:50,508.15,99.52,200.88,16.78,91.00,31.30,66.70,8.64,14.21,20.79
2024-7-17 1:37:27,520.02,90.37,208.81,16.78,89.70,31.30,66.90,7.91,14.15,41.05
2024-7-17 1:39:3,523.65,98.00,210.03,16.78,92.20,31.30,67.00,8.14,14.87,32.82
2024-7-17 1:40:39,520.74,100.16,202.30,16.78,91.80,31.30,67.20,26.87,32.65,40.53
2024-7-17 1:42:16,520.99,91.89,207.18,16.78,91.20,31.30,66.10,7.65,14.30,22.69
2024-7-17 1:43:52,523.65,92.02,209.63,16.78,93.80,31.20,67.10,8.81,14.69,25.39
2024-7-17 1:45:29,518.56,98.63,206.57,16.79,91.10,31.20,67.50,31.82,37.12,45.03
2024-7-17 1:47:5,521.23,94.31,207.18,16.78,90.80,31.30,67.50,14.11,21.30,42.90
2024-7-17 1:48:41,512.27,89.22,208.40,16.78,92.20,31.20,67.70,42.21,49.54,59.28
2024-7-17 1:50:18,503.79,96.73,195.79,16.78,89.80,31.20,68.00,8.83,17.71,34.39
2024-7-17 1:51:54,516.87,95.84,209.83,16.78,92.10,31.20,68.10,8.63,16.39,27.53
2024-7-17 1:53:30,507.42,97.87,190.50,16.78,93.50,31.20,68.00,13.58,21.61,40.63
2024-7-17 1:55:7,513.48,95.84,200.26,16.78,90.80,31.20,68.10,18.96,25.06,32.13
2024-7-17 1:56:43,519.29,92.78,210.03,16.78,91.70,31.20,68.30,38.25,44.35,46.40
2024-7-17 1:58:19,514.45,96.98,198.84,16.78,90.60,31.20,68.30,7.36,13.38,28.57
2024-7-17 1:59:56,517.60,89.86,206.37,16.78,92.80,31.20,68.60,21.20,25.58,42.05
2024-7-17 2:1:32,509.84,93.42,197.21,16.78,92.30,31.20,68.70,13.88,18.89,22.84
2024-7-17 2:3:9,511.30,100.54,203.32,16.78,91.60,31.20,68.60,12.87,17.20,22.58
2024-7-17 2:4:45,513.96,95.45,198.84,16.78,91.10,31.20,68.90,11.92,16.65,31.96
2024-7-17 2:6:21,518.56,90.49,208.61,16.78,93.60,31.10,69.20,11.69,18.56,30.32
2024-7-17 2:7:58,512.02,94.31,205.15,16.78,92.40,31.20,69.60,183.69,191.46,202.64
2024-7-17 2:9:34,511.30,93.16,204.74,16.78,92.00,31.20,70.10,184.00,190.78,197.88
2024-7-17 2:11:10,512.75,95.33,201.28,16.78,89.10,31.10,69.80,184.47,192.10,198.41
2024-7-17 2:12:47,524.86,96.73,207.79,16.78,92.40,31.10,70.30,184.39,193.43,228.90
2024-7-17 2:14:23,512.02,92.91,207.18,16.78,91.90,31.10,69.70,174.54,182.79,193.05
2024-7-17 2:15:59,521.96,103.34,213.09,16.78,90.30,31.10,69.80,35.26,41.10,46.61
2024-7-17 2:17:36,517.11,96.98,203.52,16.79,91.00,31.10,69.50,15.27,20.99,34.21
2024-7-17 2:19:12,504.27,100.41,197.21,16.78,89.20,31.10,66.90,7.94,14.40,18.39
2024-7-17 2:20:49,513.72,96.09,211.25,16.78,91.50,31.10,69.60,11.89,18.99,24.15
2024-7-17 2:22:25,514.93,93.55,206.57,16.78,92.00,31.10,69.80,12.48,19.43,29.59
2024-7-17 2:24:1,513.96,98.25,202.50,16.78,91.10,31.00,69.80,19.70,25.82,39.30
2024-7-17 2:25:38,497.25,97.87,194.77,16.78,93.10,31.00,70.10,12.60,18.21,40.68
2024-7-17 2:27:14,501.12,104.61,192.12,16.78,89.80,31.00,70.40,11.88,17.78,25.40
2024-7-17 2:28:50,509.12,95.07,204.74,16.78,91.80,31.00,70.30,13.67,18.79,26.49
2024-7-17 2:30:27,505.72,99.40,199.04,16.78,93.00,31.00,70.50,6.20,12.41,23.58
2024-7-17 2:32:3,506.21,100.03,195.99,16.78,94.50,30.90,70.80,13.29,18.99,42.06
2024-7-17 2:33:39,504.27,96.98,195.79,16.78,92.50,30.90,70.90,17.03,22.89,30.72
2024-7-17 2:35:16,500.15,93.55,201.28,16.79,90.20,30.90,71.50,23.61,28.76,34.49
2024-7-17 2:36:52,507.66,98.76,203.52,16.78,93.40,30.90,72.10,13.71,20.68,26.89
2024-7-17 2:38:28,499.67,100.80,202.50,16.78,89.90,30.90,72.40,25.81,31.40,36.45
2024-7-17 2:40:5,496.03,93.55,192.12,16.78,90.50,30.90,71.90,50.93,55.01,57.27
2024-7-17 2:41:41,520.74,100.41,213.49,16.78,93.80,30.90,72.40,70.04,76.55,88.62
2024-7-17 2:43:18,505.97,94.06,204.13,16.78,91.30,30.90,71.70,61.84,68.50,74.46
2024-7-17 2:44:54,507.18,95.58,201.89,16.78,93.00,30.90,71.50,47.78,53.67,61.57
2024-7-17 2:46:30,518.08,94.44,200.06,16.78,90.20,30.80,71.60,56.50,63.39,69.37
2024-7-17 2:48:7,513.48,92.27,201.08,16.78,88.10,30.80,71.90,22.54,27.36,37.44
2024-7-17 2:49:43,529.22,98.00,209.63,16.78,90.60,30.80,72.10,18.79,24.69,28.76
2024-7-17 2:51:19,520.02,94.31,205.96,16.78,91.30,30.80,72.40,69.79,74.22,86.18
2024-7-17 2:52:56,525.11,96.47,207.39,16.78,91.90,30.80,71.90,17.12,23.47,26.63
2024-7-17 2:54:32,534.07,91.13,208.61,16.78,92.50,30.80,72.20,53.16,59.69,71.28
2024-7-17 2:56:8,530.92,100.54,205.56,16.78,92.90,30.80,72.30,56.68,62.66,79.85
2024-7-17 2:57:45,515.90,92.53,198.03,16.78,92.80,30.80,71.80,27.17,32.81,43.95
2024-7-17 2:59:21,524.38,103.98,202.30,16.78,90.00,30.70,71.50,21.04,26.81,30.03
2024-7-17 3:0:58,524.86,93.16,198.23,16.78,89.40,30.70,71.60,71.98,77.47,86.07
2024-7-17 3:2:34,534.55,99.91,206.17,16.78,91.00,30.70,71.80,16.52,20.78,24.42
2024-7-17 3:4:10,531.89,97.62,208.20,16.78,91.80,30.70,72.10,29.32,35.28,47.55
2024-7-17 3:5:47,540.61,102.45,205.35,16.78,90.20,30.70,72.40,30.10,35.60,41.14
2024-7-17 3:7:23,518.81,99.65,196.60,16.78,93.70,30.70,70.40,183.16,190.21,214.15
2024-7-17 3:8:59,526.07,92.27,204.95,16.78,92.30,30.70,73.00,16.03,21.56,28.13
2024-7-17 3:10:36,525.83,94.44,202.71,16.78,93.60,30.70,73.30,18.02,23.07,25.43
2024-7-17 3:12:12,520.26,98.25,198.84,16.78,94.00,30.70,73.30,13.01,19.75,31.57
2024-7-17 3:13:48,522.44,93.80,204.95,16.78,92.60,30.70,73.30,18.62,23.84,28.31
2024-7-17 3:15:25,528.98,95.84,206.57,16.78,93.10,30.60,73.30,19.69,23.89,28.19
2024-7-17 3:17:1,525.59,92.15,208.61,16.78,91.10,30.60,73.70,182.94,189.46,196.41
2024-7-17 3:18:38,516.87,92.66,206.37,16.78,93.80,30.60,73.80,18.37,22.69,30.69
2024-7-17 3:20:14,522.20,95.33,203.32,16.78,91.20,30.60,74.20,12.69,18.36,22.05
2024-7-17 3:21:50,522.93,95.20,204.74,16.78,92.00,30.60,74.50,147.23,155.34,159.53
2024-7-17 3:23:27,520.26,98.76,204.95,16.79,92.60,30.60,74.50,14.74,19.69,35.57
2024-7-17 3:25:3,521.47,100.92,203.32,16.78,93.10,30.60,74.70,14.61,19.26,33.34
2024-7-17 3:26:39,517.84,101.69,200.47,16.79,89.80,30.50,75.00,19.05,25.60,28.82
2024-7-17 3:28:16,507.91,85.28,202.10,16.78,91.70,30.50,75.50,146.69,154.68,166.20
2024-7-17 3:29:52,501.36,102.70,187.24,16.78,89.90,30.60,75.90,19.93,25.86,29.38
2024-7-17 3:31:28,507.18,95.84,197.62,16.78,94.40,30.50,75.90,173.39,181.38,193.39
2024-7-17 3:33:5,511.54,97.87,199.45,16.78,91.50,30.50,76.20,120.23,127.11,142.72
2024-7-17 3:34:41,516.38,98.76,201.28,16.79,91.90,30.50,76.40,17.44,23.82,30.64
2024-7-17 3:36:18,512.75,88.59,202.91,16.78,88.70,30.50,76.70,144.31,151.28,157.55
2024-7-17 3:37:54,510.57,96.60,204.74,16.78,92.40,30.50,77.10,155.40,163.84,172.40
2024-7-17 3:39:30,502.58,93.16,193.75,16.78,93.50,30.50,77.20,158.74,168.26,179.18
2024-7-17 3:41:7,509.36,87.44,202.10,16.78,95.30,30.50,77.50,14.20,19.72,24.46
2024-7-17 3:42:43,490.95,100.03,189.68,16.78,93.40,30.50,78.30,16.78,22.85,28.55
2024-7-17 3:44:19,503.79,96.22,197.01,16.78,90.90,30.50,78.70,118.61,124.68,139.07
2024-7-17 3:45:56,512.51,95.20,202.30,16.78,92.10,30.50,78.40,156.04,162.44,171.10
2024-7-17 3:47:32,499.67,98.51,196.40,16.78,93.40,30.50,78.10,19.86,23.86,25.57
2024-7-17 3:49:8,498.70,99.40,195.79,16.78,89.60,30.60,77.90,15.88,22.69,35.52
2024-7-17 3:50:45,506.94,90.88,203.11,16.78,92.70,30.60,77.70,19.27,24.46,29.44
2024-7-17 3:52:21,503.06,99.40,198.84,16.78,92.70,30.60,77.70,20.35,26.04,33.68
2024-7-17 3:53:58,504.03,102.45,191.31,16.78,89.10,30.70,77.40,15.13,20.38,28.84
2024-7-17 3:55:34,499.67,102.83,198.03,16.78,92.20,30.70,77.30,16.02,19.23,22.75
2024-7-17 3:57:10,509.60,101.30,200.06,16.78,91.50,30.70,77.60,22.40,30.45,39.34
2024-7-17 3:58:47,509.12,97.49,200.06,16.78,91.80,30.70,77.40,18.15,26.38,39.68
2024-7-17 4:0:23,511.54,102.83,199.25,16.78,90.40,30.80,77.40,17.28,25.32,35.13
2024-7-17 4:1:59,510.57,95.71,198.23,16.79,93.50,30.80,77.40,20.19,27.93,43.31
2024-7-17 4:3:36,515.90,95.45,205.56,16.78,88.40,30.80,77.60,20.70,28.62,38.95
2024-7-17 4:5:12,510.09,99.78,199.45,16.78,93.30,30.90,77.10,21.59,28.11,55.98
2024-7-17 4:6:48,508.39,96.98,204.13,16.78,93.10,30.90,77.20,166.87,172.78,176.40
2024-7-17 4:8:25,509.36,96.09,207.59,16.79,90.10,30.90,76.40,19.62,26.96,48.72
2024-7-17 4:10:1,511.54,97.11,202.30,16.78,91.40,30.90,75.90,17.99,25.51,33.50
2024-7-17 4:11:38,507.66,93.16,198.23,16.78,92.40,30.90,75.80,17.79,23.90,31.46
2024-7-17 4:13:14,510.81,93.04,204.95,16.78,92.00,nan,nan,18.16,24.73,33.28
2024-7-17 4:14:50,510.57,96.22,194.16,16.79,92.30,30.90,75.40,14.52,20.78,36.53
2024-7-17 4:16:27,510.81,95.33,199.25,16.78,91.90,30.90,75.30,183.23,190.86,205.49
2024-7-17 4:18:3,507.66,99.27,199.25,16.78,90.80,31.00,75.00,64.69,72.15,82.34
2024-7-17 4:19:39,514.20,96.47,201.08,16.78,92.90,30.90,74.70,68.58,74.52,77.33
2024-7-17 4:21:16,516.38,94.06,200.67,16.78,93.20,31.00,74.50,16.07,21.84,28.90
2024-7-17 4:22:52,520.74,99.14,205.15,16.78,91.30,31.00,74.50,15.70,20.73,39.27
2024-7-17 4:24:28,501.12,90.49,193.55,16.78,93.60,31.00,74.00,17.14,25.52,35.97
2024-7-17 4:26:5,512.02,94.56,200.26,16.78,92.30,31.00,73.70,60.21,67.50,93.00
2024-7-17 4:27:41,509.36,95.84,201.69,16.79,91.70,31.00,73.50,56.96,64.46,85.74
2024-7-17 4:29:18,506.21,93.80,191.72,16.78,91.40,31.00,73.10,10.65,17.34,40.14
2024-7-17 4:30:54,514.20,103.09,202.71,16.78,89.60,31.00,73.20,12.02,17.54,53.72
2024-7-17 4:32:30,508.63,97.36,199.65,16.78,94.10,31.00,72.80,12.31,18.66,23.22
2024-7-17 4:34:7,512.75,97.74,200.88,16.78,92.70,31.00,72.90,11.65,17.34,23.41
2024-7-17 4:35:43,505.72,96.73,194.57,16.78,92.60,31.00,72.90,12.65,18.43,26.68
2024-7-17 4:37:19,509.12,96.22,194.57,16.78,92.40,31.00,72.80,11.85,15.86,19.46
2024-7-17 4:38:56,505.97,98.63,202.71,16.78,90.30,31.00,73.00,23.77,29.23,36.02
2024-7-17 4:40:32,509.12,90.11,201.89,16.78,93.70,31.00,72.70,12.50,21.40,33.99
2024-7-17 4:42:8,507.91,93.93,195.79,16.78,92.20,31.10,72.90,13.90,19.37,40.57
2024-7-17 4:43:45,508.87,97.62,198.43,16.78,92.60,31.10,72.60,14.56,21.12,29.20
2024-7-17 4:45:21,505.48,96.60,199.65,16.78,89.30,31.10,72.70,7.91,14.68,34.98
2024-7-17 4:46:58,511.30,93.29,208.40,16.78,88.90,31.10,72.30,7.10,13.84,32.22
2024-7-17 4:48:34,496.03,99.14,195.58,16.78,91.90,31.10,72.30,35.09,42.71,50.73
2024-7-17 4:50:10,497.49,94.69,198.43,16.78,91.30,31.10,72.20,47.86,55.97,67.95
2024-7-17 4:51:47,509.60,102.20,198.84,16.79,90.80,31.10,72.20,14.48,23.87,55.44
2024-7-17 4:53:23,503.79,94.95,200.47,16.78,91.80,31.10,72.10,35.30,42.44,49.65
2024-7-17 4:54:59,513.96,94.95,204.13,16.79,92.00,31.10,71.70,7.55,16.79,53.16
2024-7-17 4:56:36,508.15,99.14,195.99,16.78,91.90,31.10,71.50,11.74,19.74,45.54
2024-7-17 4:58:12,521.23,103.34,203.52,16.78,89.70,31.10,71.60,26.96,36.43,60.76
2024-7-17 4:59:48,513.23,98.38,198.43,16.78,92.60,31.10,71.70,7.08,15.00,23.87
2024-7-17 5:1:25,523.41,87.44,208.00,16.78,91.30,31.10,71.70,14.25,23.19,30.89
2024-7-17 5:3:1,512.02,99.65,187.44,16.78,92.40,31.10,71.60,11.47,17.98,38.77
2024-7-17 5:4:38,520.74,93.29,196.81,16.78,92.80,31.10,71.40,12.66,23.01,38.66
2024-7-17 5:6:14,517.84,93.42,197.82,16.78,92.10,31.10,71.40,13.46,22.63,57.17
2024-7-17 5:7:50,524.62,100.67,198.43,16.78,89.50,31.10,71.20,14.24,21.88,33.88
2024-7-17 5:9:27,519.05,91.00,199.65,16.78,91.60,31.10,71.40,13.88,20.40,36.10
2024-7-17 5:11:3,527.04,99.65,204.33,16.79,91.90,31.10,71.50,11.47,17.54,25.07
2024-7-17 5:12:39,517.35,97.87,197.42,16.78,93.30,31.10,71.50,15.07,24.44,32.42
2024-7-17 5:14:16,529.22,98.13,209.22,16.78,89.30,31.10,71.50,8.38,17.08,33.54
2024-7-17 5:15:52,525.11,99.65,199.65,16.78,91.10,31.10,71.40,7.78,16.67,65.48
2024-7-17 5:17:28,522.44,92.15,206.78,16.78,92.30,31.10,71.30,13.28,20.39,29.19
2024-7-17 5:19:5,532.62,95.33,206.17,16.78,93.00,31.10,71.20,20.76,27.69,35.92
2024-7-17 5:20:41,528.01,100.16,205.96,16.78,90.20,31.10,71.40,13.33,21.22,58.34
2024-7-17 5:22:18,518.08,96.34,201.69,16.78,93.90,31.00,71.60,12.61,21.40,32.24
2024-7-17 5:23:54,527.04,96.09,203.11,16.78,89.10,31.10,71.40,9.77,18.84,27.59
2024-7-17 5:25:30,528.01,101.18,199.25,16.78,93.10,31.10,71.80,15.97,23.05,38.43
2024-7-17 5:27:7,521.47,96.85,201.08,16.78,91.10,31.00,71.60,11.00,16.40,27.95
2024-7-17 5:28:43,520.26,91.64,203.72,16.78,93.20,31.00,71.60,184.33,193.27,199.92
2024-7-17 5:30:19,524.38,94.82,204.13,16.79,93.00,31.10,71.70,184.14,195.25,207.14
2024-7-17 5:31:56,520.50,96.34,201.69,16.78,93.50,31.10,71.40,184.33,194.50,205.83
2024-7-17 5:33:32,526.32,93.29,209.22,16.78,91.60,31.10,71.70,11.20,17.41,62.15
2024-7-17 5:35:8,520.99,96.85,200.47,16.78,92.00,31.10,71.50,12.79,19.93,35.74
2024-7-17 5:36:45,511.30,103.98,194.77,16.78,92.90,31.00,71.20,13.69,21.25,29.60
2024-7-17 5:38:21,511.78,95.58,196.40,16.78,92.70,31.10,71.50,8.28,13.30,16.04
2024-7-17 5:39:58,522.68,91.89,208.00,16.78,93.00,31.00,71.30,20.59,25.89,33.93
2024-7-17 5:41:34,521.23,95.45,201.08,16.78,90.00,31.00,71.20,11.25,20.57,29.11
2024-7-17 5:43:10,514.45,96.47,199.65,16.79,91.80,31.10,71.20,12.76,20.49,35.13
2024-7-17 5:44:47,522.68,92.27,201.28,16.78,95.00,31.00,71.10,11.96,19.23,29.58
2024-7-17 5:46:23,527.77,101.69,210.44,16.78,88.90,31.00,71.10,12.85,17.15,20.48
2024-7-17 5:47:59,519.05,91.38,205.15,16.78,93.30,31.00,70.90,13.65,22.00,37.00
2024-7-17 5:49:36,495.07,98.89,190.29,16.78,91.40,31.00,70.70,12.57,20.16,26.41
2024-7-17 5:51:12,507.18,100.41,203.93,16.78,92.80,31.00,70.60,13.31,19.63,25.16
2024-7-17 5:52:48,519.05,98.51,208.00,16.79,91.50,31.00,70.60,15.00,20.81,43.73
2024-7-17 5:54:25,516.38,95.07,202.91,16.78,90.20,31.00,70.50,6.90,13.29,20.51
2024-7-17 5:56:1,513.23,103.85,189.07,16.79,92.30,31.00,70.30,11.96,17.17,24.87
2024-7-17 5:57:38,494.82,96.47,189.48,16.78,90.50,31.00,70.30,7.47,12.86,18.37
2024-7-17 5:59:14,500.88,97.49,193.75,16.79,92.90,31.00,70.10,12.74,18.55,28.16
2024-7-17 6:0:50,518.08,92.40,201.69,16.78,91.80,31.00,70.10,15.12,21.66,28.64
2024-7-17 6:2:27,505.00,97.49,197.62,16.78,92.20,31.00,70.00,11.19,16.42,20.22
2024-7-17 6:4:3,492.40,92.02,188.05,16.78,89.50,31.00,70.00,12.56,17.82,25.40
2024-7-17 6:5:39,508.39,100.16,200.26,16.78,89.20,31.00,70.00,12.07,20.53,32.56
2024-7-17 6:7:16,515.42,98.76,206.78,16.78,89.70,31.00,70.40,10.38,16.28,22.01
2024-7-17 6:8:52,503.79,93.67,204.74,16.78,91.30,31.00,70.30,14.30,21.09,29.27
2024-7-17 6:10:29,498.70,92.27,195.99,16.78,91.10,31.00,70.30,29.31,35.53,58.25
2024-7-17 6:12:5,504.27,99.27,200.67,16.78,91.30,31.00,70.20,12.44,17.66,26.86
2024-7-17 6:13:41,508.39,100.67,203.52,16.78,93.40,30.90,70.30,12.72,19.14,27.63
2024-7-17 6:15:18,511.78,96.98,202.30,16.78,91.70,31.00,70.20,13.34,20.30,29.08
2024-7-17 6:16:54,512.99,94.44,200.47,16.79,88.90,31.00,70.40,10.79,16.89,20.08
2024-7-17 6:18:30,510.81,99.02,202.30,16.78,92.40,30.90,70.40,12.54,16.44,22.93
2024-7-17 6:20:7,508.63,95.33,201.69,16.78,90.40,31.00,70.30,11.67,16.98,20.36
2024-7-17 6:21:43,503.54,96.85,194.77,16.78,93.00,31.00,70.60,12.62,18.64,32.78
2024-7-17 6:23:19,500.15,90.37,188.67,16.78,91.80,30.90,70.70,25.34,33.17,43.15
2024-7-17 6:24:56,503.06,95.84,199.25,16.78,92.20,30.90,70.90,11.47,16.17,18.61
2024-7-17 6:26:32,497.25,92.02,193.35,16.79,91.30,31.00,70.90,12.08,18.68,25.17
2024-7-17 6:28:8,503.79,88.46,200.47,16.78,92.00,31.00,71.00,11.33,15.61,20.72
2024-7-17 6:29:45,506.94,93.80,199.86,16.79,92.90,30.90,70.90,183.38,189.47,208.98
2024-7-17 6:31:21,512.51,99.14,200.67,16.78,90.60,30.90,71.00,11.55,16.72,21.22
2024-7-17 6:32:58,506.94,99.14,202.91,16.78,90.60,30.90,70.90,11.77,15.16,30.37
2024-7-17 6:34:34,509.12,93.67,203.52,16.78,91.00,30.90,70.80,12.51,20.52,31.74
2024-7-17 6:36:10,510.33,93.67,203.93,16.78,90.10,30.90,70.70,9.64,14.27,19.65
2024-7-17 6:37:47,491.92,98.63,189.28,16.78,90.50,30.90,70.70,8.86,14.33,34.38
2024-7-17 6:39:23,503.30,89.86,199.45,16.78,89.00,30.90,70.60,13.16,19.56,24.62
2024-7-17 6:40:59,510.33,95.96,206.37,16.78,92.10,30.90,70.40,11.05,16.27,34.31
2024-7-17 6:42:36,506.21,102.70,192.12,16.78,91.60,30.90,70.40,11.90,16.03,17.03
2024-7-17 6:44:12,506.45,97.74,192.53,16.78,91.30,30.90,70.20,13.21,17.19,21.24
2024-7-17 6:45:48,495.79,90.24,200.06,16.78,88.10,30.90,70.20,11.50,17.00,22.91
2024-7-17 6:47:25,510.81,96.60,202.71,16.78,93.00,30.90,70.10,14.05,18.60,21.26
2024-7-17 6:49:1,506.21,90.24,210.03,16.78,92.40,30.90,70.80,12.48,18.24,23.47
2024-7-17 6:50:38,502.58,93.55,197.42,16.78,92.30,30.90,70.40,5.77,9.44,11.60
2024-7-17 6:52:14,486.34,91.00,189.28,16.78,90.60,30.90,70.40,11.35,15.91,19.54
2024-7-17 6:53:50,506.21,96.22,207.79,16.78,90.80,30.90,70.30,175.48,181.90,189.13
2024-7-17 6:55:27,506.94,93.93,203.11,16.78,102.60,30.90,70.30,12.22,17.07,23.83
2024-7-17 6:57:3,505.00,92.78,204.13,16.78,91.90,30.90,69.70,16.03,20.75,24.66
